"mz","rt","peaktable_1_6a93145d1bc48e797ae1f779eae404e0 intensity","peaktable_2_2ad96385d4e11b01c12368cf109cff67 intensity"
823.501647949219,14.450757,NA,232440.780935855
823.522430419922,11.3941075,1270038.65334142,1234849.08986999
823.528137207031,10.40095,1223321.25006846,NA
823.540435791016,12.658789,399142.096947144,1356197.70342797
823.547592163086,11.12613,418303.20529733,700127.983217576
823.56689453125,12.448684,NA,633559.300468366
823.603271484375,7.88832195,120176.0184127,662110.482255164
823.605422973633,12.8029055,403909.957881555,352074.837100194
823.647277832031,15.534821,270066.917884808,201830.360584222
823.660995483398,14.007552,527386.28221254,285569.271316294
823.670104980469,15.2551205,7222396.88885624,522470560.653322
823.682327270508,21.9926755,855052.444131563,NA
823.751190185547,20.116873,21580502.6382307,NA
823.761474609375,23.3930445,1706689.86466788,346450.47711562
823.950805664062,25.31639,916286.389505667,NA
824.171447753906,15.230358,1706986.98255611,1895572.50042448
824.453430175781,3.7055516,117454.452173988,307502.867450005
824.468536376953,13.099176,760753.707378742,708757.452008446
824.516662597656,11.386738,677296.711616707,NA
824.533721923828,11.0170415,472082.610509765,NA
824.5439453125,11.118766,911150.816625703,NA
824.551605224609,13.232705,385448.863663136,713845.632033749
824.558502197266,13.022098,822089.792436094,657870.154369451
824.567977905273,11.39843,3356912.56366826,3234304.26195185
824.607025146484,11.321906,2657035.05571882,353357.009484353
824.617980957031,13.224463,628705.738662186,363761.086862576
824.6201171875,11.019358,1296791.47228735,16916656.5099167
824.647399902344,13.41562,NA,471301.383886176
824.656890869141,13.6646575,742461.914767498,739411.580603902
824.66455078125,16.4302025,2355378.32536311,4205440.31039489
824.673248291016,15.240537,6120871.24670527,269817764.034049
824.676391601562,18.413956,1550982.88466341,NA
824.685699462891,23.700466,400905.640508434,1327968.65891345
824.756103515625,20.4109215,3463777.12554942,9938824.92533611
824.764434814453,20.942399,1035573716.06844,NA
824.77392578125,21.812692,53547311.8337384,2865195837.41857
824.830017089844,24.274386,492827.408578814,343210.734543981
824.892333984375,8.7566581,62744.842163057,115275.350769024
824.929138183594,24.964137,512212.279300815,274803.112690318
824.972717285156,15.672056,1551896.00618903,1488655.94702761
825.118896484375,12.605997,419558.637050611,NA
825.562866210938,12.173784,301062.973386794,1252086.91296914
825.571411132812,11.3789805,2279229.6416175,1386771.78849609
825.611663818359,11.5727475,872856.830306372,912510.626791407
825.622192382812,12.6056085,310535.686339341,466465.70648764
825.625396728516,14.59654,698798.786996023,1643216.51012696
825.640838623047,19.0217455,1446804.46579403,1429967.1594169
825.662109375,16.028067,232569.473162347,613670.248694766
825.665405273438,16.45171,892711.496506171,NA
825.676544189453,15.236214,1457145.12334171,72805254.6367095
825.687255859375,17.4814665,54674765.6377486,12835507.2982322
825.697967529297,22.40845,1752343.05934033,3026337.19015774
825.767440795898,20.937067,197367722.600626,198898550.420077
825.777038574219,21.812692,3815265.27542158,1605358889.6508
825.973663330078,21.1761535,382766.30851757,364754.962476797
825.976104736328,11.5043185,170020.519018456,349711.946118133
826.498107910156,11.728195,4574723.17742394,4835822.41983471
826.530868530273,10.706078,1132888.80357468,1175300.51556962
826.539306640625,8.7624391,663061.397136663,234381.524830149
826.548309326172,12.4549935,1068935.26704797,897070.206051108
826.566574096679,13.008982,1522004.43497612,1706602.82807389
826.575927734375,13.3555695,170904.252449756,344349.406747144
826.583465576172,11.607201,1269866.75496635,NA
826.597106933594,9.8606844,345741.966712849,NA
826.624099731446,12.371748,16359241.1116907,16424746.7020809
826.631591796875,13.696358,1659151.90746466,588061.293778601
826.643981933594,18.919644,894707.724658081,1260034.58361324
826.667022705078,16.04062,236331.061182186,290755.451673507
826.679626464844,15.240537,11320530.746145,313024.514822349
826.689239501953,15.7264175,7550214.25866748,6215734.91257349
826.691665649414,19.31728,9304164.2817747,NA
826.701324462891,22.6644995,3024413.07709025,1548945.75081286
826.766571044922,19.617095,1828336.38325874,1794307.13677123
826.770751953125,20.938077,25137144.4135993,NA
826.7802734375,22.7433375,830629.400513009,266066.424701373
826.926818847656,5.7700481,NA,88530.2877226423
826.939071655273,2.4552416,247349.401625168,157860.955792447
826.940246582031,26.299795,121622.34397841,132221.1584843
826.974548339844,16.44637255,NA,94161.8753740107
826.975646972656,8.1302305,NA,93700.725059051
827.209167480469,5.2738233,NA,170641.344669873
827.373962402344,7.8720814,92062.5397162836,NA
827.501571655273,11.7303565,1744160.29054736,2075068.78515047
827.534133911133,10.699595,462143.100001871,618077.119851557
827.540588378906,11.317274,173083.243706753,113474.584973854
827.571212768554,13.860944,640023.646548046,775632.644673502
827.579254150391,13.206347,1926331.8312811,440549.019215162
827.586853027344,11.602878,631806.997524388,NA
827.606292724609,11.7536925,NA,608832.178462957
827.611968994141,12.1936715,2665791.63768,3052503.83198019
827.627334594727,12.3747625,2275244.69052514,2782324.52459718
827.637908935547,13.444489,706951.969419351,1390079.07808968
827.643280029297,15.088969,485975.020558829,471191.078501247
827.656753540039,21.912697,12387436.6500042,321518.939387101
827.664794921875,13.893448,859813.519451837,645689.561014107
827.677169799805,16.793158,293650.403294304,469369.19624133
827.682479858398,15.246476,1600850.01889056,2092985.5921486
827.693084716797,15.723232,1481424.52830535,1323795.52264782
827.703796386719,15.11928,919463.145052273,1182825.49673227
827.713775634766,22.395672,340920.734865341,13358675.4025316
827.715881347656,19.390756,4643151.7889793,NA
827.749496459961,24.057137,356366.778041234,1002639.82567618
827.76904296875,19.606862,849724.81899562,NA
827.782867431641,21.811146,11815431.8963247,91020718.5450454
827.785949707031,24.071618,442806.717775081,418088.060033221
828.494888305664,12.204356,3554442.373523,4276599.56903863
828.509094238281,9.5062697,136990.404227627,289965.403254935
828.514709472656,12.870573,NA,377551.032693514
828.547683715821,10.92108,295986.046322241,405134.446678597
828.555358886719,9.955771,196620.052511129,697977.330994386
828.581115722656,13.2690395,644344.668924375,558890.491168353
828.591186523438,11.771441,455772.949420306,457344.047128942
828.608978271484,6.06947075,NA,133794.794054782
828.615600585938,12.191072,643690.952743109,NA
828.631164550781,12.618963,298699.1589682,247520.130645234
828.640838623047,13.2240605,925796.320290482,1334065.14971342
828.651306152344,12.479134,1704629.14147032,249553.648338518
828.662719726562,12.774559,1102939.34242758,1004423.71536375
828.680541992188,16.602985,512687.834594183,261827.939076085
828.696258544922,13.528278,1100529.74530381,939415.69393499
828.707885742188,15.104081,463006.682630858,483353.931851486
828.717132568359,22.762014,4719777.0053366,NA
828.753234863281,22.422278,4472857.13904548,322355.694670783
828.781219482422,20.5095055,5489762.21820581,4757897.63526942
828.787902832031,21.79818,9163761.28457949,NA
828.84912109375,25.147827,2118848.07446527,NA
828.963897705078,7.24500345,NA,128172.330603398
828.966171264648,10.1561788,87601.2938104224,159139.893202806
828.987991333008,4.5929793,165662.743643334,129922.166107606
829.007690429688,13.089115125,4065773.53675388,194759.907311348
829.159790039062,3.902641,NA,146986.318506861
829.199584960938,3.66366005,289504.139124528,331757.371225197
829.497863769531,12.187188,1615486.5067247,2122933.87235248
829.558349609375,10.1762,524450.781235993,580202.157622734
829.577392578125,11.822756,13325705.9178602,16475442.0233657
829.595367431641,11.545683,840786.763720551,1050914.98489313
829.635498046875,18.1978495,809401.162242651,NA
829.643951416016,13.717969,248064.704263596,NA
829.654296875,12.7052425,NA,695513.130462201
829.655212402344,12.9101405,5344627.37448198,378932.105678433
829.672058105469,24.672277,229141.712516951,457106.88150982
829.692321777344,17.20376,1188855.66144376,1292135.18932403
829.700347900391,13.52283,441841.309496722,608388.798689526
829.719390869141,18.308439,23550785.4992532,25985940.8951582
829.728942871094,21.622078,176762666.976363,1108529410.43468
829.730255126953,20.901339,122318138.425797,452675.211865786
829.765319824219,23.1677635,268104.02941967,7904289.86710275
829.7841796875,20.5124915,3315770.02762136,2638424.92228783
829.838500976562,26.650106,1176227.87398341,NA
829.98974609375,25.9835245,168318.826100035,NA
830.31591796875,7.657781,NA,239817.724040568
830.485412597656,13.1121795,1174945.64235609,1313288.6077057
830.518005371094,11.970259,357436.751125785,NA
830.525146484375,10.614895,175021.746847971,NA
830.548965454102,11.1348605,1136107.16798416,1219872.23845735
830.560852050781,9.5875713,1365418.8813497,3137730.00986799
830.57080078125,10.365609,2878081.88412185,3365664.09450145
830.581008911133,11.8358045,6969606.8965294,7483660.60829459
830.606872558594,12.4893,594660.542835706,NA
830.661682128906,19.615507,1547757.77276671,410858.352746727
830.667694091797,13.491634,485000.420139148,162863.208356604
830.675048828125,20.428066,12761606.9892339,NA
830.696838378906,17.7027545,313268.888411234,540676.842608416
830.69970703125,16.153415,239001.152696485,NA
830.72282409668,16.500676,42928546.9582191,4460345.54214691
830.732696533203,21.937261,5041692.27615158,5646714.26733741
830.769317626953,23.105623,3694679.47942881,3863987.09562353
830.847076416016,24.862567,1876097.45229759,363014.017039709
830.907958984375,14.8098335,323995.053123513,194402.225876952
830.989395141602,21.938649,3971593.9888103,1804296.58146086
830.98974609375,22.83549,4564610.67694289,501152.206632643
831.176391601562,5.2485509,192106.452014655,NA
831.489227294922,7.76833375,264642.817987994,NA
831.491027832031,13.082345,1804598.25486843,165067.714206398
831.552429199219,11.118766,561706.03181858,NA
831.56477355957,9.5846946,501675.241824775,420652.316179371
831.574005126953,10.591867,1356758.92204864,1540111.64295189
831.583557128906,11.822838,1633283.34062604,1586952.39631217
831.593414306641,12.3716105,923293.732473749,893152.940141709
831.637329101562,14.556041,NA,339825.812569219
831.651214599609,16.8066195,243588.134617612,479388.411681566
831.672424316406,16.192517,431896.806525927,195717.412372966
831.678771972656,20.501542,19894468.830049,NA
831.687576293946,21.4818995,412788.882898123,3305504.99301366
831.698364257812,13.813741,439213.11531856,420802.677069856
831.708419799804,17.301008,734756.201092013,750412.480845473
831.722732543946,18.26052,836789.636225633,NA
831.726379394531,16.512971,1020718.47174796,677770.984289046
831.736267089844,21.812692,1067177.2636427,993983.508844696
831.746826171875,21.028842,23179833.2756277,NA
831.773010253906,23.0212725,1887151.71353806,1724594.3496857
831.823928833008,25.003036,909841.774745202,NA
831.992919921875,19.0579525,252142.218461215,170334.257228167
831.995483398438,25.400454,NA,3704474.81522239
832.244415283203,15.0796015,4773018.03316405,6639901.07375669
832.4912109375,9.5711016,217828.597958582,NA
832.506469726562,20.177383,2733066.85961347,NA
832.511962890625,10.906982,729725.07725531,350752.417827659
832.535354614258,13.105696,2382198.24919428,2409497.11627078
832.547760009766,10.588181,4051352.8813584,4430260.53842505
832.564758300781,12.459044,873909.722637411,427544.515267268
832.576782226562,10.578157,6767349.82023559,239510.003684751
832.586303710938,11.708257,2441028.41869693,570528.114863432
832.654235839844,19.13575,2422275.44220288,NA
832.656524658203,16.1881165,296555.63734853,221531.533829996
832.666625976562,14.8090085,311158.806884291,387430.548113672
832.676605224609,20.5168135,421203.60947544,643563.11254172
832.690704345703,21.308368,37982583.8658371,45652104.4609796
832.711868286133,17.372323,669222.005531254,391267.985629222
832.726013183594,18.4634155,1862837.83985253,435363.297601874
832.73876953125,21.786982,463537.273970982,230828.845545244
832.7421875,23.912992,519003.701685354,639529.643131904
832.750366210938,20.9575265,17265478.2869283,NA
832.843688964844,25.17376,1054574.24412798,NA
832.956787109375,6.5249034,91399.1660901521,183810.565243825
832.961730957031,15.397468,654846.184876428,181675.483383342
832.994277954102,10.0666851,138826.841423339,216312.68747039
832.995300292969,13.249289,157815.433708363,285617.454907856
833.225463867188,5.2669474,181175.485829879,125647.065451962
833.245010375977,15.073118,3540955.34535842,4829726.3569863
833.476547241211,7.85587495,3746395.67593084,4081113.14933263
833.538269042969,13.093761,1299686.57096085,1257143.79619429
833.545227050781,11.818985,689947.146825243,NA
833.551132202148,10.5835955,1846765.6737103,1561417.05654843
833.562316894531,6.117298,73851.0242910362,NA
833.580856323242,10.575232,1617252.41838329,1857463.79314361
833.589782714844,11.516436,707586.192480944,256396.705693831
833.653732299805,13.412269,3082938.17264341,NA
833.66064453125,11.2538055,2003251.78114921,1699838.19508358
833.666900634766,17.164861,852338.161612992,423399.791502658
833.693145751953,21.314102,10619700.5363137,11111105.0652748
833.713684082031,17.523598,572194.041811416,949961.749877329
833.715576171875,17.735188,879249.498556903,317652.78219938
833.739852905273,20.4091695,17472132.7285647,5434466.25047269
833.745971679688,19.7883915,15073843.5881476,NA
833.755004882812,20.916466,5375894.11510495,NA
833.76220703125,21.765019,32944571.422536,37329226.6471344
833.821014404297,24.926813,998764.209404971,528391.971124669
833.961791992188,3.536732,65568.5856465527,106399.202543198
833.965042114258,15.6252975,NA,210731.988084845
834.242553710938,15.056849,2700690.62785921,3467185.37703888
834.479766845703,7.8417806,1687704.63978595,1863038.99158034
834.527099609375,10.573835,408589.709717339,817384.992529679
834.538055419922,13.1132105,897490.385289844,846665.980686563
834.552795410156,12.794382,478804.51689515,243283.404103829
834.563201904297,10.9254025,1434641.19127194,1407755.66564894
834.580871582031,13.0592675,553851.781377891,453439.653041482
834.591735839844,13.854948,639361.379203827,754023.372146011
834.602294921875,12.290001,2648054.58486937,1627364.5045092
834.616760253906,4.0620334,NA,75589.5292377363
834.625289916992,10.015974,762915.516980161,809400.665366482
834.657653808594,13.280248,1434816.25358248,6793734.83150387
834.669586181641,17.186472,813939.880611344,NA
834.671020507812,17.2835635,816368.862501797,597868.343172649
834.683380126953,16.217335,2229782.1602714,2300343.15449953
834.717620849609,15.2152305,784914.789423753,784150.583276021
834.720458984375,18.206494,586450.328309332,180173.916270473
834.741226196289,19.172489,5572254.34069094,4654318.45021886
834.749176025391,19.861867,4883252.15563499,NA
834.758193969727,20.9143055,19243300.9561951,1297636.56665713
834.766418457031,21.7774535,20209966.5990967,20672697.4317151
834.929504394531,25.684161,127676.007189368,75075.4251931081
834.952941894531,3.4096306,NA,85429.3723048596
834.982788085938,7.5392774,111372.841998086,162461.831554582
835.003967285156,11.572871,171612.779704951,147009.486518898
835.005310058594,7.6127535,224269.936286111,129928.539520969
835.2421875,15.08494,170098.679695674,2065325.2320614
835.482635498047,7.84723075,445507.369321989,387380.214817404
835.491790771484,8.58167385,243496.382754091,387626.528234326
835.532257080078,9.5235584,244144.636647582,191783.457436217
835.535034179688,9.3117746,160190.681886931,NA
835.556518554688,12.818033,370670.699451331,394735.225755238
835.566192626953,10.930861,522684.602591481,529666.369097108
835.59521484375,11.84398,27002468.2298066,205690.383204606
835.605819702148,11.6612355,913745.62597495,1522125.72327329
835.624267578125,17.542688,NA,279182.491020234
835.626342773438,14.23889,706274.01513655,168045.229319308
835.646240234375,16.555441,304181.659125012,309634.065822647
835.661239624023,13.34508,200087.839699451,1956606.00676499
835.67008972168,14.482608,385726.070368,67914413.4776481
835.6826171875,18.880745,12301641.6216711,NA
835.687210083008,16.2108515,674478.163490614,1438464.98555227
835.717498779297,16.284856,NA,722358.012398436
835.744049072266,19.239482,3612390.17640749,837109.61196701
835.75244140625,20.034752,81091755.638972,NA
835.761352539062,23.657062,917805.649598019,835034.811794056
835.819015502929,24.966298,658525.608217857,NA
835.853942871094,26.63714,92142.1186759488,NA
836.2421875,15.064474,523438.735599368,761685.833570265
836.476745605469,11.088511,797954.325384632,NA
836.522338867188,11.7647935,1023826.86398228,1355876.08808205
836.531921386719,11.5792305,364770.42529077,450398.733406172
836.543624877929,10.544945,3951602.99168813,4427434.94446875
836.546356201172,12.1757355,300224.234886803,277250.798379614
836.561676025391,10.998046,2354462.65790154,2578788.46371705
836.598754882812,11.84398,190764.560066487,13894853.0724309
836.609191894531,11.98124,206041.012410282,3712924.44649094
836.619049072266,13.375335,4393435.81340627,308922.136391013
836.629272460938,18.624571,763298.229707334,490197.368847183
836.650543212891,16.565299,449900.363486241,3032672.23254993
836.674499511719,14.579856,333474.689133977,34917085.6853426
836.6748046875,14.693033,NA,22106782.8466152
836.686828613281,19.312958,4205933.25242913,NA
836.738586425781,17.134185,218624.20310461,655733.447124372
836.757141113281,20.056363,44121120.622021,NA
836.765655517578,20.5534075,50055277.9129799,NA
836.77522277832,23.319568,325750.416444602,66714099.7439143
836.811676025391,22.8125645,4623111.13530017,6589121.77755556
836.901489257812,26.057371,211422.578039762,NA
836.923934936523,25.9519795,2640202.08015524,201969.142189516
836.928146362304,26.889927,115536.340462025,769421.76899627
836.938262939453,25.2431025,1223783.76319217,1075472.67148316
837.007766723633,21.090007,6260831.35778801,1033571.6833081
837.200714111328,15.0698155,1015585.89440601,1137302.8660432
837.547332763672,10.6300225,267816.836858209,413084.212947426
837.551803588867,10.217494,331482.562892345,413482.958166446
837.565338134766,11.000207,1166132.36660601,1065497.03735063
837.587890625,11.248431,827291.957687786,NA
837.601882934571,11.8358045,3097168.82256658,3264822.36039092
837.61083984375,12.346669,1074079.67723954,NA
837.622894287109,13.234066,2023438.30281374,256294.838341157
837.6279296875,14.043385,NA,349529.525171715
837.641738891602,19.1400725,1230940.93053004,949531.856076544
837.655944824219,16.557868,NA,476855.870217872
837.662963867188,16.628917,241698.221314576,341789.764040637
837.677886962891,14.5809875,4877681.46791012,6185221.73247314
837.686767578125,15.885194,16121244.386386,408677210.268324
837.698791503906,19.693305,1135609.60013998,1160007.38228764
837.699890136719,23.833901,2116739.81527786,NA
837.734497070312,18.429679,NA,362341.013609527
837.741638183594,17.588143,2397557.31493042,343490.246220959
837.760223388672,20.093523,3008575.56990755,6170666.49815277
837.77001953125,20.966072,42413984.080771,50540939.1587385
837.778015136719,23.755131,387850.528962643,363695.861105629
838.011108398438,10.745292,219902.535123887,711540.700207556
838.188629150391,15.8907855,1262139.30156936,924963.029783902
838.201004028321,15.0826325,651061.753858594,820300.090500694
838.513641357422,10.826175,6963489.90578809,8073725.22229504
838.531982421875,10.272194,589567.630462969,1342263.98918272
838.537963867188,12.445615,895681.236236965,873698.535102661
838.558654785156,11.8076285,10552748.9848059,11902044.0435823
838.564147949219,11.002069,206369.799930932,NA
838.57763671875,11.572871,279551.421344535,1716983.89279922
838.600646972656,11.3377385,358288.752641947,443040.620944693
838.614196777344,12.352161,428176.075174453,471397.923289453
838.634216308594,13.1045665,931689.918869054,26996183.8132515
838.635833740234,12.56821,2360592.53237343,550808.491256233
838.644958496094,18.997442,1369983.3764707,3501600.86936622
838.662536621094,17.160539,506741.755219435,NA
838.666442871094,17.496956,2298459.07688391,249375.478591175
838.68098449707,14.583149,891145.967336239,956671.72130531
838.690246582031,15.673129,845489.277595771,1000150.67081601
838.702484130859,23.941954,398986.822700425,853092.291647808
838.754211425781,18.145984,659102.496854976,1277766.14749945
838.772918701172,20.7012425,6762132.77116509,1967305.80916593
838.781188964844,21.283847,149894941.026892,NA
838.79052734375,22.200138,2068392.87091408,1268115.54128344
838.826950073242,23.5109595,6676308.56991861,6197533.07212692
838.895050048828,25.4977,613285.485770165,694998.162224058
838.942504882812,27.035204,101317.656166998,151750.61856985
838.950439453125,26.134147,226755.156968193,206613.196750543
838.974487304688,3.0077715,182534.946371332,154221.865158152
838.975204467773,5.18371885,147816.428364369,157258.614342899
839.012359619141,15.5803045,97863.9880445962,116547.789646699
839.199371337891,15.0698155,490524.659056641,585329.161865856
839.445159912109,2.35347705,582847.785298381,NA
839.517974853516,10.812019,3755984.51464969,3731261.79224627
839.535186767578,10.267418,536390.901022721,598084.257930694
839.541687011719,12.696761,383572.922438663,310866.369429497
839.561706542969,11.81034,265233.771628712,5607131.58614814
839.567138671875,10.608412,1072622.51739937,NA
839.580322265625,11.589812,466679.500482414,760026.151544529
839.638000488281,12.90104,633850.143731467,1071833.96043752
839.643768310547,15.0470615,461772.061530428,545270.687580245
839.657119750977,19.306475,56345532.2561994,NA
839.666015625,13.355001,465077.474928047,487982.35033465
839.678283691406,17.4004175,660435.76007132,NA
839.693710327148,15.8831655,64597373.5562352,59781540.8011227
839.7021484375,16.11619,8128441.53797722,227387.155700633
839.714019775391,21.811969,1584472.54121247,452405.471219408
839.714691162109,22.355734,6814178.69271001,NA
839.752197265625,22.25907,2132640.39063185,2106331.98971628
839.757492065429,17.952989,834545.248436488,909666.558654373
839.784149169922,21.210371,31511590.0912791,3625246.61959698
839.793518066406,22.5839885,13438134.2088074,1886326.03193814
839.829452514648,23.5087985,3951024.90415505,3388982.14603315
839.977783203125,5.9011919,123571.976233632,NA
839.980102539062,5.4006377,275409.276951577,92955.1402783237
840.015869140625,25.389866,3838690.88737961,NA
840.448333740234,2.3122269,149708.512444677,215900.344050143
840.4501953125,2.4522854,NA,441193.775794312
840.464675903321,12.4646695,625554.490549915,747511.217850009
840.51220703125,10.824862,1750296.93300563,NA
840.530426025391,11.901585,2048428.13288906,1619888.67572623
840.547180175781,11.377546,506950.674203431,395950.741933826
840.553771972656,13.143145,298489.126789222,2221707.69463573
840.565124511719,10.8325375,2627854.28460371,650884.07067586
840.572509765625,11.572624,686560.003722186,1073059.02467227
840.579650878906,11.516436,1054528.68444305,NA
840.592651367188,12.160818,268764.759073607,940540.766049606
840.62744140625,10.21133385,785464.282665135,729181.683127535
840.641220092773,12.9712165,925470.378101247,536712.5259661
840.651062011719,13.926226,698647.79474859,216526.722265666
840.660491943359,19.306475,31519059.7423198,NA
840.682098388672,16.875279,630015.792994204,415814.917411648
840.696990966797,15.879873,10955370.5882962,10772062.3705856
840.705932617188,16.360903,5367151.4490449,4334915.31729561
840.71794128418,21.314757,2510820.76909686,2895903.93916866
840.755310058594,22.095515,308257.662653444,432350.978302264
840.769027709961,18.1448495,399546.587860305,2074070.18821829
840.769958496094,18.284292,877435.416867645,976557.691922353
840.787902832031,21.233806,3488516.09327607,2237775.56586935
840.797058105469,22.192345,180876854.772357,372386.348867108
840.948486328125,26.680227,194505.482958402,237933.367953386
840.950042724609,16.61342785,112679.403206508,82605.4810070613
841.01969909668,25.454475,1936579.22332967,1896029.66223176
841.209594726562,4.8552372,164949.774820439,NA
841.550750732422,11.386464,12751782.8072607,14888734.3159893
841.556945800781,13.15232,948845.683200467,767732.312762592
841.565612792969,10.803251,1620345.56369722,NA
841.575592041016,2.26036125,4660651.89500666,NA
841.582382202148,11.5605885,575989.363240082,321149.324351483
841.595794677734,12.161144,524063.150173833,721286.972068127
841.631164550781,10.560869,375772.049636456,NA
841.644805908203,13.1132105,523912.373221632,556324.183940393
841.654113769531,13.813741,305220.29778046,191088.523230231
841.661895751953,17.503112,615886.684744806,371609.854678593
841.672973632812,24.274386,405427.076417605,337888.465411157
841.681793212891,14.5481965,1260508.64958702,1309592.80886437
841.693908691406,18.01938,288351.66917766,1225322.70231563
841.695236206054,24.486772,299858.510213213,435913.590680862
841.721038818359,15.976647,548665.664835229,443100.010904288
841.730194091797,22.057371,1090611.40123978,106173782.200824
841.766754150391,23.353527,238952.302808443,519332.582495173
841.773193359375,18.231164,783338.105563835,954210.311693457
841.801956176758,23.119015,826909.572092815,773917.412025677
841.873840332031,14.933665,373026.171285829,NA
842.494384765625,11.079868,834272.796550093,NA
842.526779174805,11.8940915,513208.869812116,400335.478368276
842.53271484375,9.7785636,214929.033030117,NA
842.553558349609,11.388625,3249950.36072859,3272382.46157577
842.563171386719,11.617905,2981660.24176125,5590937.19378795
842.569198608398,13.1824395,1995499.85479875,1957507.37856422
842.578216552734,2.3208709,1377840.00924979,1213755.41219201
842.599365234375,12.627608,295236.689230542,NA
842.608215332031,12.973378,384628.485682723,304169.762299455
842.643157958984,11.127411,858444.872400465,NA
842.661361694336,19.3043135,2653957.72595623,1771381.06632843
842.668487548828,13.414234,367229.238922381,NA
842.676330566406,22.1313085,171936555.432299,312331.175123446
842.68505859375,14.5525185,596060.248053744,692723.931563205
842.697418212891,17.281558,293785.180994077,251896.206330938
842.725341796875,19.027697,243523.620441914,925779.540289664
842.734008789062,22.1961285,1174443.31253018,3390039.33840754
842.770202636719,24.040789,389946.777869061,369319.090143029
842.802154541016,22.044435,2456413.97768841,3913797.19569757
842.80615234375,24.179671,358217.927085232,598389.637785444
842.911376953125,7.9568368,NA,118024.954366414
842.917999267578,7.4702729,186355.576958883,200935.562433937
842.946533203125,5.6503888,184857.106080827,144842.20250332
843.0244140625,18.742437,1543222.95116438,401211.795886873
843.024963378906,12.752949,1645968.02959241,1214417.17804657
843.05760192871,25.4739245,306688.234836102,592634.775676035
843.517608642578,10.544945,519964.663230953,528465.595597741
843.52587890625,25.400454,NA,3282237.16854717
843.529815673828,12.4549935,719439.755807578,860646.097948368
843.556304931641,11.386464,1764184.52714392,1183532.6906114
843.566390991211,12.0676995,1148080.99712342,1227286.40790446
843.572875976562,13.168578,977661.299583521,919020.577954934
843.581176757812,2.2819718,217346.227492475,479881.640908148
843.592102050781,12.567098,298543.637998828,NA
843.603729248047,8.20554,NA,208681.837174239
843.612182617188,12.463909,288917.167485928,2156890.08807917
843.637512207031,13.72148,NA,390479.018215317
843.653121948242,17.3437175,465525.953201279,351927.827992492
843.662414550781,19.351102,NA,1351810.85067189
843.67578125,16.7921795,52279854.8343152,218013.157158517
843.688629150391,23.986875,43915343.4850797,714108.196457577
843.694610595703,21.777221,906525.272653091,622457.696014426
843.709106445312,19.507225,1493786.09896362,1430971.84507826
843.7099609375,17.558174,1869980.10146204,287313.791560306
843.731521606445,19.178972,938925.709407674,964668.685897508
843.736343383789,17.110528,448428.48896157,320213.676160547
843.746276855469,22.4983645,7571480.58485989,6581057.10016509
843.773162841797,22.8020025,8093896.67027081,9721023.46455746
843.782318115234,23.682627,2247528.38041884,122002398.783488
843.9423828125,9.2606108,NA,96503.7247199106
843.945434570312,7.0168502,NA,70610.4769120321
844.027923583984,7.8514544,351905.03195082,289850.593819562
844.058288574219,11.386738,928127.611914829,NA
844.482727050781,11.426277,2112176.65892061,2168502.36813471
844.52978515625,9.6063652,1021741.50805063,1234408.68396225
844.548645019531,10.413916,380916.744824182,580555.396765307
844.567687988281,11.6092615,874529.630072105,770646.532408819
844.581436157227,13.2487735,553959.375090006,793512.919798243
844.587356567383,10.587173,335694.382359847,213325.851046846
844.616546630859,12.438725,429890.958444374,207951.96939656
844.624206542969,13.055498,1001963.61346736,1035989.17828923
844.641967773438,13.691022,NA,204751.20200848
844.657958984375,12.160818,6519266.11735495,237267.153128673
844.659973144531,15.413421,354004.731653792,NA
844.672058105469,20.307047,1582544.39661185,NA
844.678436279297,20.1341615,9029072.48079752,NA
844.691986083984,23.916022,25919431.8249003,205624.037920078
844.703063964844,19.127106,2248177.61166101,NA
844.713043212891,18.433405,9187181.15586041,1356599.96005499
844.7392578125,17.830469,585800.180995089,2607528.99048657
844.748916625977,22.033359,4190273.50634419,1412453401.9193
844.750091552734,23.004053,3968279.75374972,3490966.1529197
844.785888671875,23.514064,2400237.96322709,2461579.45866756
844.911315917969,25.463119,813224.415618064,931601.334337723
844.943481445312,16.0664801,NA,128129.564640868
844.945877075196,29.351288,79667.7589543135,137192.550494535
844.967468261719,6.7850663,251197.674605989,368798.44051641
844.990783691406,25.441397,1069885.90563326,69526.7753769728
845.029296875,3.47267605,77632.9921023018,205536.136657612
845.029724121094,25.388712,181249.987435642,152684.737568141
845.485717773438,11.438604,683306.89139953,NA
845.527526855469,2.2711666,4606016.63844253,NA
845.53318786621,9.58581975,556962.504315363,376687.074287928
845.552062988281,10.284253,705439.252982334,2249094.82569163
845.591003417969,10.5946815,256931.141895691,195096.973830474
845.627655029297,13.064835,459671.82519962,532029.955208445
845.653518676758,15.248779,484765.658199148,891150.776388752
845.661254882812,12.165466,3238443.78015751,2980155.81070333
845.667602539062,18.040545,360019.569174476,940624.281086734
845.704040527344,22.246098,698512.806906323,168212.210471241
845.704833984375,24.192638,747882.019071549,NA
845.715988159179,17.3031875,1524316.31730045,1837401.23753633
845.725204467773,18.3339965,843507.051823123,500424.00443016
845.742614746094,21.205727,5013295.3193059,6177222.44110667
845.752502441406,23.617795,671615.07000943,554763.380010473
845.789031982422,23.504476,18895285.3123354,21136746.9688613
845.867797851562,13.991442,206121.573668439,NA
