"mz","rt","peaktable_1_10e699565419f9caf88e774674661338 intensity","peaktable_2_35140d56ebc2345ed69030c3baf5d516 intensity"
859.605529785156,12.073328,1703260.66632283,1187733.49728004
859.629150390625,13.9469695,1258656.03457314,NA
859.635925292969,15.8962485,1809026.42873744,1590144.26537955
859.642517089844,16.012127,2533671.70818047,535694.577583107
859.66975402832,13.490134,1085790.39136128,1432679.38932188
859.67643737793,12.8216515,4519614.2979655,3693865.01284599
859.686645507812,14.878388,920781.49475765,1123084.20982312
859.693298339844,17.115548,1369791.60674156,1591579.18671469
859.703308105469,16.405422,1938511.07764878,3677679.70763389
859.709136962891,18.9950025,1567393.83729328,573406.171003612
859.720397949219,22.368631,1233099.72112636,332532.764094812
859.730453491211,15.782062,700106.149829983,6417068.4836843
859.747497558594,17.553811,209073.75731367,1780308.23238984
859.757507324219,19.406657,356336.381388519,696605.17530258
859.767608642578,22.555599,1153453.60051845,416845.3081884
859.777984619141,21.735819,9237158.77112634,11236200.8877758
859.975891113281,25.381152,2626570.19222235,NA
860.001342773438,0.77639911,931161.479680283,1209958.02981527
860.085998535156,16.057261,NA,1371678.96503904
860.111267089844,3.6418487,235415.329852687,NA
860.31916809082,8.91243805,1378778.48117357,1313211.28466818
860.468444824219,12.338095,NA,2068692.83104409
860.477233886719,10.8104365,6889337.65024305,6830982.78093184
860.515960693359,8.8777846,1000894.88247955,989385.46075208
860.525619506836,9.4743439,1469883.79924166,1517642.50819475
860.543151855469,11.591411,1346874.32278643,28450706.3492536
860.546340942383,19.2156405,1690161.30444745,1000103.66723526
860.561004638672,12.2966305,8887148.19822578,9345002.86614735
860.570373535156,13.175403,1410330.77901001,2382842.05124343
860.583465576172,10.1555606,497859.516623287,314880.085884723
860.60400390625,7.1584099,95590.3260797469,207237.558329448
860.610809326172,10.316384,806720.286914997,2543779.82352468
860.621017456055,11.9397665,2276634.49696592,2148320.51809406
860.641357421875,15.811967,633575.789480397,8303594.86790719
860.65478515625,17.85201,539042.446878282,523844.598060469
860.661743164062,14.268968,17009926.1828887,1447824.56119741
860.688903808594,13.914554,1009738.88104549,1291376.9395406
860.698837280273,14.9921995,22795347.9471529,245544.154716572
860.705627441406,18.344732,1199505.48535829,806536.543278071
860.722625732422,17.70745,2497007.49300848,823490.960602735
860.726013183594,18.6343145,618549.584758558,NA
860.736145019531,15.142037,1431688.84674371,1091130.36508173
860.749755859375,17.562428,366110.406570471,NA
860.759887695312,23.5164695,622985.021621733,466890.864622482
860.773376464844,22.554482,832125.228246145,358826.449015299
860.780288696289,21.762672,4540943.46545155,7197696.53240621
860.944152832031,17.52702795,463122.883173752,265636.319320688
860.9462890625,4.7180581,83197.1832405001,214615.844115714
860.966735839844,3.7305742,142143.050462174,130100.549673539
860.970031738281,5.162475,184203.02715066,188190.43601955
860.980224609375,25.324916,NA,1841057.40757215
861.32275390625,8.91789275,401363.050993624,384224.79417101
861.478973388672,10.8169195,2811764.11099405,3004592.04726188
861.50260925293,2.2623598,872342.109719695,NA
861.529602050781,9.47348965,689452.687152827,823428.763038564
861.540100097656,10.063539,1519324.78920938,8305669.45110812
861.550048828125,14.869743,1295529.92566219,439878.374939999
861.560302734375,12.301431,4154002.22725225,4948510.87806838
861.570571899414,14.089954,1159569.91138503,1300487.1364706
861.580535888672,11.9946135,5913635.67768743,6586587.26041486
861.587417602539,9.31458125,333114.537993518,378907.035242599
861.621337890625,12.6914225,1656032.61642194,1241649.2639878
861.624816894531,11.662726,937795.686160307,3377736.41453251
861.637390136719,16.853599,4739791.15938748,NA
861.645263671875,15.5943995,519013.549906393,767228.229306547
861.66310119629,16.538791,3070120.25958047,12990748.0680019
861.665588378906,14.255689,9111776.16789755,4397567.19983621
861.687561035156,14.3269585,822985.235980312,1331080.95196219
861.692840576172,14.8828485,5744828.0923144,6729406.18248744
861.702850341797,16.032395,14324653.3247475,567889.793497494
861.719696044922,17.523529,453909.771537391,NA
861.7265625,22.005573,732573.553198604,692948.443884139
861.736938476562,15.123484,1280808.21483279,1603022.70141187
861.740173339844,18.573281,NA,838147.976113838
861.770751953125,22.331538,1788178.80391039,462362.046692361
861.777587890625,20.55766,1923742.65195368,NA
861.787475585938,20.613007,NA,1600088.93259379
861.794647216797,22.541242,2306308.2685396,1809524.33893869
861.947326660156,27.2488535,119547.075527454,119348.768563828
861.976257324219,25.3985445,2423023.76890397,3395490.14077914
862.315246582031,16.042253,NA,2702432.41167655
862.494354248047,11.1386475,2427891.70489452,2087906.11203189
862.504577636719,2.3338707,431835.757433577,413419.320425227
862.514831542969,10.575666,2525865.53891863,2664741.70966402
862.531768798828,9.67858015,417058.769862639,620669.018626524
862.540115356445,10.1050075,9209468.32206925,10899009.9359888
862.548751831055,9.1228876,1659213.45834424,1376871.71421097
862.559020996094,17.938452,675464.556127469,771853.053665656
862.565856933594,14.1604005,3034068.49438873,2646657.49627683
862.582824707031,15.427298,4561978.46392878,9070505.15427196
862.586181640625,13.472749,1741795.61885016,1460729.30203315
862.599700927734,10.15514795,2833593.8861346,2988430.11580451
862.613311767578,11.230164,9185773.3415813,10364696.8441087
862.623565673828,12.8246025,4634625.38293503,5694647.91121123
862.633850097656,13.610625,1303126.77297936,6145436.19560432
862.643829345703,16.854346,4917605.59011383,5565973.35416509
862.657608032227,15.431108,89316697.3568361,88200325.2634087
862.667510986328,16.533446,1460509.6454461,4996035.77367285
862.677856445312,15.2336985,1688939.2237294,667438397.771301
862.688171386719,16.484736,7476801.40809933,408670.467006792
862.705200195312,15.4100095,3164656.49830314,4231065.12771329
862.715209960938,16.48873,284341.898578821,283301.681019621
862.773193359375,20.151381,1147400.94882983,NA
862.780151367188,20.730545,306804.409775842,NA
862.790100097656,22.526667,2097921.13753962,1402019.15823371
862.837768554688,20.59656,575695.096254387,NA
862.938735961914,0.800375685,1036156.77389145,1041461.35749314
862.970581054688,25.427533,NA,3450998.24427936
863.015655517578,25.428377,2070862.13681786,1734462.50485306
863.203460693359,4.8412385,623595.629482378,NA
863.320983886719,16.042253,NA,1582770.971355
863.498199462891,11.1458455,700246.913783441,473255.073825241
863.506622314453,2.2778864,NA,276474.124694039
863.511749267578,9.8485514,473797.215206376,676335.969549736
863.542297363281,10.1158125,4625907.14311868,5859389.13166314
863.562835693359,15.566632,485544.34632048,416290.251884058
863.569519042969,10.231791,599131.222766711,2603202.77975157
863.586669921875,13.771923,1647653.99953501,1552010.66559001
863.58984375,13.738556,NA,9368968.40696709
863.603698730469,10.156652,1328206.06772957,1390587.4088844
863.615814208984,11.2193585,5407796.61800066,5072578.72298665
863.620483398438,13.330413,NA,2718378.96877591
863.637817382812,13.624971,3646293.57696377,1724241.68308033
863.641143798828,12.306723,1115004.66995981,1648811.03272595
863.655212402344,18.0195795,509176.39968775,355645.624061703
863.663940429688,16.460285,48523783.9653109,2168224.68801182
863.673492431641,15.8010495,1489215.10591171,2037911.95717454
863.681945800781,15.120427,2766370.33216872,3566179.66596279
863.695526123047,18.5295045,843321.245513679,960464.48625232
863.709228515625,16.042253,1027984.28034564,59711984.8266227
863.71923828125,17.558106,504150.013812902,620799.563326414
863.719573974609,14.869743,1364022.37286903,NA
863.785552978516,20.9396345,7729389.74131697,9372401.31491516
863.790954589844,23.97214,346913.903415717,716822.537959179
863.940979003906,0.80213965,172415.064684674,NA
864.206787109375,4.8477219,139586.043367794,407298.063833145
864.254516601562,5.0551838,362818.551315435,NA
864.479614257812,9.6313267,597361.856650397,NA
864.500061035156,13.733629,1429618.06836842,1688873.6515256
864.507019042969,12.267029,1514747.6390067,416163.149505477
864.544311523438,14.727113,961264.921169969,1836615.32029593
864.556335449219,10.2962403,301984.129551286,767237.4692443
864.567474365234,11.3364055,6704556.90625515,NA
864.575317382812,14.874262,588897.221739802,3004190.53569186
864.582641601562,15.211191,3410326.88358094,NA
864.590255737304,13.6820775,20388303.9438019,22251276.2460198
864.600830078125,14.3243575,684763.76165182,991473.49538297
864.612731933594,12.434731,21407250.6861752,587137.342654221
864.615966796875,11.093397,1373095.14314532,1884188.93992504
864.626342773438,11.654082,2483335.38559778,4301493.96889738
864.634552001953,14.197774,3065669.58441376,1265302.22699858
864.643798828125,15.213352,2298323.9935003,2163430.36143277
864.653564453125,13.586072,174402.411337046,2915244.602565
864.667266845703,16.4541525,2187373.79635451,2822889.50635318
864.674133300781,16.755321,2836641.87981415,5866795.63211339
864.682586669922,16.4624465,1110436.23225325,1180438.03886813
864.694641113281,16.1784425,668783.50625109,1677051.72389718
864.704055786133,17.060532,27762546.43038,997946.832530366
864.718383789062,19.771033,1896197.42072526,851790.575551871
864.721832275391,16.48873,785868.009807659,22104177.2267343
864.731857299805,17.767996,23740278.304909,24332019.0906432
864.735321044922,16.9504045,14877927.2523825,16766402.2886493
864.790176391602,20.993166,1075273.26415364,1108095.78693654
864.796875,21.3918305,1602611.85958215,NA
864.807006835938,23.963495,484636.58982214,NA
864.855072021484,0.78485107,292600.804916166,NA
864.903549194336,22.2195175,305426.607604723,713146.139181801
864.909530639648,0.931089905,216004.263170606,137276.479781995
864.937377929688,0.80293402,NA,351341.76900429
864.96076965332,26.222684,178834.553453901,124831.734731251
864.974487304688,25.471515,NA,733312.265777812
865.445739746094,5.2371499,227732.241638543,NA
865.483276367188,9.6270048,159637.419588328,NA
865.510894775391,12.2685365,6501560.2206075,5684063.92199245
865.579040527344,13.9253585,895803.39127175,443880.83047877
865.582534790039,11.5013245,125094.662456913,166811.418145551
865.593841552734,13.6842385,10290425.6694,11652976.928941
865.603088378906,14.299819,836867.791057514,1149707.92701798
865.60986328125,10.435242,3610100.01619127,599956.350624352
865.619812011719,11.074917,846182.561635768,19120803.8389366
865.630340576172,10.162949,2578355.9986332,1869228.77555158
865.638824462891,14.528295,1236958.67101546,1721074.33000875
865.654113769531,13.407044,2520993.58441874,3351282.71723811
865.6611328125,15.2619425,1731846.22850906,1761871.59218581
865.671325683594,16.6231885,594430.899978733,524551.774906876
865.677673339844,16.762834,3124190.04326622,533496.819323434
865.688232421875,15.130864,19576787.5153895,793979.99031117
865.698547363281,16.49054,5500340.48592728,22863447.6439183
865.702850341797,18.651603,9293676.95554983,NA
865.718887329102,16.2009585,2948425.41975839,10945825.3232146
865.727569580078,20.2000685,1027913.84020401,478184.224059381
865.736358642578,16.946082,8258065.80418495,8987774.09019281
865.767028808594,22.273276,1982222.4256537,459476.443139777
865.80126953125,21.777998,6091326.86253564,655696.664593556
865.811096191406,22.139558,10149703.4357139,NA
865.93408203125,25.378623,NA,5209765.23985328
865.951690673828,9.7048029,1172115.32853869,NA
866.454498291016,9.71538855,1244224.7920102,1143284.99741158
866.492614746094,10.8136,5275764.4197356,5848581.88969499
866.496337890625,9.52662885,397318.147840136,230495.845561265
866.509399414062,8.8312577,345725.123007915,366559.562705096
866.523193359375,13.858366,1190781.59328467,1060135.23722999
866.547119140625,11.982564,1567821.25582685,NA
866.570907592773,11.3903395,7225157.29152932,7865973.41597438
866.581359863281,11.852899,5122695.03146994,3562523.23244998
866.591674804688,14.329478,2748315.45570752,586229.274392801
866.595031738281,14.016459,957652.349767528,1558795.26244688
866.615539550781,15.3705985,8658197.19782998,2425378.28678626
866.625732421875,12.410454,4997599.18933964,129620204.439703
866.632629394531,12.146804,2235715.51059007,5059303.9740337
866.64289855957,10.8415225,340183.104710402,10746265.9069219
866.653549194336,15.0313635,36723789.5955148,7157488.11493684
866.660095214844,14.39117,2548428.75162376,944954.478196905
866.675384521484,16.622988,1095570.69131998,427780.468882485
866.682296752929,17.7204165,3547044.05463165,5189631.17655707
866.690887451172,17.198576,1200923.57608852,1070962.73225648
866.708068847656,16.978614,1876081.1305369,15762541.0674374
866.722259521484,15.462827,726251.506746105,1032183.86195155
866.726715087891,16.9025855,1292447.73242809,436726.984743981
866.735229492188,23.103392,497224.788406852,735799.265627804
866.749084472656,17.700736,769812.044932749,768236.599342979
866.769409179688,22.391893,NA,460745.9763614
866.76953125,22.152524,1228778.40243683,576949.058917951
866.803924560547,21.781965,3036714.55982618,4194568.98991036
866.810638427734,22.784775,3347437.35641542,245484.844413989
866.822570800781,22.902128,1151449.98142551,506870.821479845
866.858642578125,23.890019,364630.590108046,NA
866.961486816406,9.8390785,329902.248960216,518218.241198678
866.985473632812,2.7330643,148941.265031732,81328.9553884904
867.225250244141,5.27977445,269409.425328598,126492.581969554
867.4755859375,3.7305742,198243.182119959,535032.21555195
867.496154785156,10.806945,2733928.80927656,NA
867.527069091797,13.571143,20453433.7383937,29512798.0101518
867.540710449219,9.4627428,1075387.99399301,991251.027396456
867.547790527344,12.060362,3913034.34369369,NA
867.557861328125,7.7055922,NA,554387.70646828
867.571807861328,11.399046,3645848.11752184,3843971.38597264
867.595611572266,13.901587,2620278.33252566,287379.133475684
867.601745605469,15.971885,3293169.83665219,NA
867.619476318359,15.3463295,5867428.50698623,8003202.51122631
867.633178710938,11.738031,1139787.53190754,1375910.57106985
867.636627197266,14.528295,6396356.19587808,5072940.36793687
867.646636962891,10.830826,4869968.04057282,4735434.45162368
867.657318115234,15.014075,7447501.25680022,3201028.35095435
867.665893554688,17.2990345,1338787.59217825,756805.427919845
867.671112060547,13.864975,285042.422174066,1410036.16428758
867.68798828125,22.119282,391410.314939073,2868752.17313256
867.691345214844,22.735437,NA,420925.77411141
867.701431274414,18.582187,1402498.8353034,3722951.99443549
867.714019775391,16.98261,8450649.08831264,602430.255297181
867.725952148438,13.897265,1155682.98164953,1085039.0613534
867.735565185547,17.527726,612584.568827079,603276.833911167
867.743072509766,17.765568,426387.596520939,298873.926838587
867.752838134766,17.21574,1416980.99713309,1518790.27622251
867.783264160156,23.250344,419628.705957882,483920.15807953
867.818420410156,24.019683,1310531.52632526,NA
867.825256347656,22.8332595,670255.230561813,283942.819876885
867.945495605469,16.032395,1562554.20733171,NA
867.966064453125,26.821589,191590.619123552,95789.4629410197
868.446685791016,8.94494435,889458.32155778,1626235.47806094
868.467315673828,14.3239165,NA,249654.518326412
868.480926513672,10.983825,11895330.0599972,2017165.21478811
868.508605957031,11.152715,1506257.85617953,NA
868.529144287109,9.84422925,615226.403857439,539069.662433875
868.544387817383,9.71538855,1044162.88816718,1132062.36221145
868.551605224609,10.64567085,416313.051783585,755429.171023142
868.559997558594,13.214369,1608073.2544697,NA
868.584106445312,13.897265,519623.97766593,2053528.32098112
868.587341308594,10.969798,2066286.49293648,2081746.59046221
868.608184814453,17.408992,446388.112476572,642091.926302324
868.611663818359,13.7740845,140130.866178995,382145.264416399
868.621978759766,15.280776,6426013.79721103,4855902.72529681
868.632202148438,16.572661,4725780.42285185,NA
868.638824462891,12.150491,3172155.42780748,2278240.79500401
868.64599609375,12.731443,758815.131664671,1399409.24984343
868.658386230469,15.881343,1481200.42271439,4119555.44921632
868.659790039062,15.044774,7404600.94000505,651736.704320618
868.673522949219,14.7653115,1274799.64538481,1378506.54528565
868.683807373047,14.915185,12575728.4431349,3838689.36029109
868.690490722656,20.134092,204974.737259306,305350.89494437
868.707824707031,16.4842385,898075.856432813,866673.086546015
868.717651367188,17.605648,264950.561163045,311352.233631807
868.725234985352,17.561184,1303981.97842731,2250738.20271911
868.738739013672,15.012374,5686768.7498251,9051931.05795558
868.748916625977,22.9477955,2190398.96641124,NA
868.78662109375,23.308816,1128425.90005636,336523.807533996
868.814270019531,21.413441,1278606.98497459,NA
868.821075439453,24.049938,567349.868411942,NA
868.826263427734,21.3291755,741175.591375042,903477.511791583
868.899688720703,0.77620687,377276.617183984,NA
868.927734375,26.183925,60666.3303927716,98906.7353579768
868.955627441406,0.789123005,3636779.4974053,3855605.30954903
868.963836669922,16.035163,793243.867657523,619565.411024063
868.999877929688,6.0725541,130615.31485405,NA
869.220001220703,4.8315262,445457.946220762,551749.42468791
869.240539550781,6.49782685,377380.780698587,290673.117224463
869.333526611328,15.73168,1281605.86266986,1251637.54044188
869.450317382812,8.9528473,NA,712014.895130791
869.477935791016,6.49782685,1026794.87077671,1003027.36268536
869.484939575195,10.972653,5489323.0275366,6086444.09288254
869.526336669922,9.8540142,995560.568851186,1075557.12073991
869.536499023438,8.0533131,142765.778235104,297030.558354874
869.546752929688,9.7134471,204310.329728417,NA
869.557189941406,9.6010718,383607.474559114,459269.293139789
869.563903808594,13.101298,NA,1579647.04409161
869.588150024414,13.929569,1536118.51879874,756089.144194694
869.591522216797,11.060849,1241567.94568449,1482968.47880812
869.612182617188,17.905968,1319242.50812343,506526.641102332
869.615631103516,13.616327,1861806.84258232,2469143.33700565
869.636291503906,16.572661,685695.261814225,4507871.51054064
869.639770507812,12.820703,2279808.45598175,2972148.36675375
869.650024414062,12.9403235,2249944.20310028,2441268.88747078
869.660522460938,12.5790165,525154.152284489,1034192.23868157
869.672058105469,16.383573,1699102.3777753,4664353.78147731
869.676956176758,14.778979,1766911.97020504,1183613.84290641
869.688110351562,14.90432,5332072.9333537,18926090.4297578
869.6953125,20.1363835,5765301.00578612,7118141.28545442
869.705078125,22.611614,591663.146427169,1032139.45984169
869.722229003906,17.839043,541418.97963137,NA
869.732849121094,13.611315,1247113.93493064,1266763.64775751
869.742965698242,14.910804,11421394.5747037,3364434.45537752
869.752822875977,19.1400035,1194685.75475532,1716363.75423329
869.761642456054,22.9802115,2587889.16955696,1939667.98509368
869.787719726562,22.818132,826076.407236549,NA
869.797821044922,23.6868795,2779432.66947545,NA
869.808380126953,20.4060605,1272450.70103928,1689602.5791103
869.83251953125,21.862958,816226.19589565,287955.12900702
869.835754394531,24.317909,972025.9570868,493955.904030477
869.9599609375,0.789123005,865440.9951513,1026559.22919993
870.269897460938,4.9989962,180462.933386192,NA
870.462524414062,9.3456287,2050302.20233506,NA
870.480560302734,6.49782685,476591.184356285,446458.662743722
870.497375488281,11.450942,16700380.9858874,1526637.05772194
870.514678955078,10.871011,2314693.85831958,3178827.42548581
870.524963378906,12.2760705,7199312.84356117,7928215.09518458
870.542053222656,11.705786,1795324.00998098,1570070.8995281
870.545532226562,10.0633838,658699.663594512,743251.863322735
870.559417724609,13.650905,810149.501506414,574674.520563281
870.566284179688,10.3504325,1194670.12941187,997896.10691437
870.593933105469,13.836758,666195.683198455,6293540.02406058
870.603836059571,12.1299365,4289079.39105182,8023083.55233366
870.611038208008,13.2491405,15225767.7922911,22221419.166587
870.614685058594,14.628962,1216486.35140482,455483.975913978
870.6259765625,13.934811,397094.145740419,606821.427358598
870.636962890625,16.829827,838208.08902139,1836328.81480638
870.648193359375,14.44463,2506009.70456724,7478434.31752514
870.654983520508,13.8866695,NA,746967.477834368
870.662536621094,13.395898,4494418.65384464,36592773.2237523
870.673126220703,16.4021895,1244427.10762548,1267574.27415981
870.685485839844,16.785691,NA,890197.368495452
870.690460205078,14.915185,1470406.32909374,294231.832273358
870.700714111328,16.782284,9266253.55900493,1327535.69372672
870.707580566406,22.757622,1037491.66490346,430042.294088409
870.716842651367,13.92168,2519303.28958453,6080650.92180183
870.728271484375,18.132948,448983.37811131,587026.388349836
870.731750488281,19.708042,NA,294233.419314143
870.745574951172,14.9086425,65038683.5910635,NA
870.755859375,18.111816,366723.373093367,353525.820123747
870.766021728516,22.152524,15053532.7721668,NA
870.793838500977,19.729862,618752.478394454,1016775.67826415
870.800613403321,23.6847185,2102384.12664369,1788052.3466241
870.828491210938,21.533536,1452210.05344033,1397312.58066609
870.835083007812,24.00743,360162.3200264,348532.786651152
870.92138671875,23.345431,785706.666926741,680989.173385326
870.924911499023,0.879056345,161942.619340847,231446.463090909
870.954727172852,0.789123005,667993.541980276,620918.181158156
870.965881347656,7.6447546,NA,114294.263161394
870.9765625,25.8049805,209990.819366852,194595.568944144
871.269897460938,7.6903948,NA,232646.653511462
871.462951660156,5.2642582,268426.450285236,150219.611023393
871.466674804688,9.3630381,997502.822819207,NA
871.501159667969,11.3295725,7917741.23811371,1304939.29641656
871.5185546875,10.871777,1337765.63864581,NA
871.528991699219,12.251539,3971100.15583873,3725855.21072432
871.539184570312,9.2464387,319919.271935203,308149.560487796
871.549224853516,10.2297855,4572151.50849367,5038835.43103031
871.563537597656,13.429781,NA,665734.380896728
871.573516845703,9.77695205,11279937.2779608,12240689.8628407
871.597961425781,10.988475,188741.10335851,389800.730024088
871.604797363281,12.881565,2477423.20039308,1712401.40973092
871.615112304688,13.244123,8848988.74150147,1435505.30218266
871.629150390625,13.979385,1707757.88356875,478153.003845008
871.642700195312,17.056739,434434.977251721,1039213.06781928
871.650085449219,13.5323455,5321707.93280626,5927361.16526525
871.666687011719,13.428767,6034124.74867132,17677657.8926682
871.69482421875,14.908643,724440.395599713,NA
871.701538085938,17.649282,714640.383211861,702365.712875864
871.71875,22.0873325,4155435.55943655,626177.851500463
871.721801757812,21.914808,1205820.99092905,1054434.48137717
871.739501953125,18.003284,1052026.20804045,530054.6598757
871.751403808594,15.9423915,10772298.6472801,247800.856196709
871.760162353516,16.170703,1306799.47164657,1875074.52283546
871.771820068359,23.769,4083601.60236202,NA
871.777420043945,23.79061,975921.543232533,3635702.53802998
871.8017578125,19.693039,NA,304132.155229926
871.805068969727,23.4633275,2256705.9454167,2226662.73424547
871.815261840821,23.8857465,10741748.5347983,11442850.026978
871.99951171875,25.378623,NA,3943689.23815612
872.475769042969,10.400665,1138212.79017091,1130641.01265285
872.503540039062,11.44662,3870589.19384997,NA
872.513900756836,12.4688025,3709009.47060476,1576929.97658154
872.531188964844,12.211636,2668389.28688061,2658967.99732504
872.54150390625,13.555674,681885.424527852,154694.350902531
872.546661376953,10.2210585,1458114.31487204,1688059.29023627
872.562255859375,11.461339,2347486.87537643,21262145.8774516
872.572021484375,12.575341,1523173.41201889,6880747.26448125
872.583312988281,9.86049725,557390.826175381,907247.927266892
872.590026855469,12.054615,1814672.84872737,2548509.07664295
872.609802246094,11.485519,9238001.01749621,605181.949162971
872.620788574219,11.007729,44272521.4537578,55546713.9793879
872.636001586914,9.2861796,37245064.0710829,192043.669940514
872.641662597656,18.997373,22955475.9672758,156360.518875897
872.652008056641,9.8085343,996584.244856597,1295355.12459194
872.66259765625,13.610625,1893760.85372999,2006483.6565141
872.679153442383,14.6875935,17900929.0760365,25285151.4418519
872.686828613281,13.09335,861768.690361893,NA
872.690307617188,13.348355,1558693.98149485,NA
872.707275390625,15.690947,3583237.78886627,4260607.91058062
872.714233398438,20.907752,1734922.00148998,1124670.30322878
872.724670410156,23.185513,518309.059075756,483764.670864091
872.735137939453,15.2573125,7071239.95996883,8588712.5276552
872.745544433594,17.6620425,669145.655525615,563814.70674938
872.752166748047,14.743036,NA,1769544.94517626
872.762573242188,15.8152655,614808.203773811,682421.387691083
872.772521972656,20.121126,8087702.56725334,477878.090519989
872.780090332031,23.717134,916694.733571876,892900.477258581
872.807846069336,21.0222885,295056.299438674,2626685.97729755
872.818023681641,23.8857465,6730933.66726443,7027011.81966894
872.894302368164,0.58881125,76176.3549432715,87379.8767909471
872.896896362304,0.332958401,118302.736206709,NA
872.91845703125,24.166635,290419.513466001,73269.5215130483
872.977478027344,15.6974305,240184.477995471,102503.244149759
872.980773925781,16.840632,132727.889387509,223391.930985918
873.240600585938,5.2539057,253017.577272962,257526.802797504
873.271820068359,15.0595535,4388845.79135061,3823321.22200735
873.483093261719,9.14574725,723143.239252615,425688.343688798
873.486297607422,9.3240181,1198276.33254223,NA
873.517700195312,12.59725,6007666.06751718,6120188.84995692
873.545501708984,13.542114,316456.211857566,15334372.6319792
873.552444458008,9.69154655,2427904.41892464,2826399.34949222
873.564132690429,11.4292385,821990.97580826,981777.6143128
873.576644897461,12.5639195,2923838.05900124,3037560.96996748
873.579895019531,9.7609905,506236.686350517,1853196.59160615
873.593963623047,11.6867245,1256652.79528215,1115970.76199345
873.618103027344,14.117693,3087610.30990123,3272111.17814064
873.624862670898,11.0065915,23001981.1358738,29470570.9830792
873.637939453125,12.4333975,14155448.6398498,16376174.1634874
873.645812988281,18.288545,16339262.5627803,180251.303259842
873.656188964844,9.1205747,450654.344309278,570597.997487212
873.666748046875,13.609154,1167951.3154453,741100.040444535
873.681121826172,14.684931,11337832.5244669,12154265.7507553
873.689178466797,14.5563895,818925.498382043,NA
873.697814941406,18.526261,1896058.80646219,1247537.41877439
873.708282470703,15.6747185,7220592.62878214,9890411.13441845
873.718475341797,18.960635,755968.702301291,1079461.12574153
873.725677490234,21.763533,1260912.71634745,19466984.3337955
873.735870361328,22.55979,1272526.85004471,3999951.74012619
873.746215820312,17.960063,335665.714488968,NA
873.7568359375,18.4747435,762263.942838294,961879.239154684
873.763793945312,15.288244,2565095.48350449,919406.843581888
873.774337768555,16.599873,13278519.1230844,12985493.5624163
873.777572631836,20.743294,7017989.74185007,706004.470899862
873.784515380859,22.774911,1413882.98252677,NA
873.812316894531,20.6155885,1578030.45215204,1881001.91284782
873.820770263672,23.8781085,2040529.13740897,2000292.59824116
873.8955078125,25.169368,902055.194245753,NA
874.165832519531,14.450497,1974700.37051072,NA
874.190475463867,15.7459265,2746840.90691487,3117156.75662483
874.273513793945,15.0523455,2953177.41159094,3406124.79492985
874.339416503906,21.750567,2903013.5059219,NA
874.464172363281,8.9523153,1460565.30548194,NA
874.474731445312,8.8745168,489222.834476349,NA
874.488647460938,9.3189034,392388.969116622,469048.444806285
874.495056152344,10.824554,5632743.79865248,176498.756694026
874.527465820312,13.029757,NA,4071225.231165
874.530334472656,13.028518,4062995.99945719,3205163.58359443
874.547668457031,10.90920775,NA,215080.907617575
874.557769775391,9.7001908,1326005.11419252,1293530.50152363
874.568481445312,13.05922,NA,1137666.16322581
874.578643798828,11.983332,2048535.49931157,1672915.59611253
874.596801757812,12.060362,1640378.76717655,582923.341359848
874.60661315918,10.7535725,3012334.52257216,4135164.478379
874.623962402344,14.126338,2130695.65150387,1844466.23420343
874.630981445312,13.766146,557699.894523294,8131075.80547686
874.63786315918,11.941077,3580243.96672685,5048482.83423559
874.648254394531,14.4286135,3178138.23095446,1698281.45026497
874.658630371094,18.21979,749197.498090751,2063002.6927378
874.669189453125,13.459028,2333932.32275255,529262.766393741
874.674453735352,15.921593,1719132.1013662,2117920.63554562
874.679565429688,14.749834,1213325.06708109,1634684.69149595
874.703857421875,14.502363,4019428.56225372,NA
874.710815429688,15.690947,992852.080939228,988752.287973288
874.718597412109,16.718644,6847803.61186122,21300782.1677877
874.728164672852,19.889282,3443321.51461863,6542991.72908432
874.738433837891,22.552047,769563.01898202,34874382.5122734
874.762817382812,18.345831,NA,253908.816506491
874.766265869141,15.2637955,1794835.06992331,1892171.27599826
874.776657104492,16.6048675,3868290.70689935,3484491.2042311
874.780242919922,20.233153,1745785.31208981,11080203.4702549
874.790466308594,23.4880615,439134.988535027,531561194.227122
874.946899414062,3.24685825,NA,72028.4095443291
874.971694946289,0.778464155,6633128.2725257,7114147.65708731
875.016479492188,16.849277,112658.978369438,565946.919261515
875.019775390625,7.27654185,96417.9796648174,352254.515167744
875.040649414062,15.733794,NA,1938160.82729885
875.257827758789,6.48373255,724747.225472247,891272.644840725
875.27001953125,15.04154,2433477.39875719,2639565.74020735
875.467987060547,8.9479931,624382.81402093,NA
875.478530883789,8.8756234,361611.933097545,345597.978980489
875.492477416992,6.49782685,1619115.57173842,1607809.42791208
875.502014160156,10.97983,4939493.42086691,NA
875.5341796875,13.404543,1590919.92346029,1695090.56751559
875.551513671875,8.217554,154577.31166253,NA
875.558471679688,9.7134471,262125.576592672,NA
875.600280761719,12.289742,2896178.49627655,2935768.39308748
875.610565185547,10.7457625,1355965.09406952,1643116.43971124
875.62809753418,12.7590545,3560143.97194871,3602254.55760936
875.638427734375,13.058773,263655.11343164,457657.92813351
875.641891479492,11.2417915,2330679.25351502,2379566.80118039
875.652404785156,14.355776,1740539.22153566,1053885.64341843
875.662536621094,17.6013265,517243.532025917,484395.954626944
875.68180847168,14.7422405,1924684.57253953,2089951.27864405
