"mz","rt","peaktable_1_b42ad67b5ffa65aaea420c60e1fab6b3 intensity","peaktable_2_54a6a55e44fb729a4104bfde9fdb6f9b intensity","peaktable_3_0f741699b76aff9fee4822748a201952 intensity","peaktable_4_46f664aac7a03c653f55ebe81c0750b7 intensity","peaktable_5_57332589ab361972997280ada9fa3ddf intensity"
318.948333740234,0.23900093,944634.588849985,717097.686709917,806182.083641074,861477.322240595,872703.66710934
319.115798950195,0.22387491,318504.691653188,NA,NA,NA,450436.843741344
319.13720703125,0.98672892,273467.790897117,174771.78877635,217845.179824298,NA,144178.910293873
319.173187255859,6.5320179,NA,NA,NA,373433.824221172,NA
319.284942626953,0.57830974,405953.869553628,444475.961301521,NA,NA,NA
319.982757568359,0.20874655,637457.469318346,407675.212748588,605617.784372179,538139.417766112,527994.421254356
320.940582275391,5.4731361,6703420.70669193,4199063.4820462,2977549.28357474,4570309.28443368,2027169.08783345
321.131286621094,6.5428213,309330.86149274,303795.704116737,159083.685750231,210070.605511008,169806.48492498
321.15251159668,6.5579898,582078.742898794,211148.476275163,676558.072395808,729659.256108179,176106.358805438
321.242492675781,2.99221645,1576098.64933857,1569013.10278285,1834661.41429969,293253.507730069,489002.688888841
321.98095703125,6.6314659,130369.858447638,239069.203818233,225013.389632403,243938.171850211,159226.320150398
322.006500244141,6.7269572,NA,121678.241906369,NA,NA,NA
322.134613037109,0.21308992,NA,239852.658640067,NA,318164.907362037,NA
322.274223327636,0.584812485,301746.854856392,524951.808452848,235961.377071252,328251.863738866,NA
322.31071472168,1.13370165,661286.239797609,506355.317018318,530670.167909482,NA,725120.995435333
322.910308837891,6.5363385,656029.561071796,650611.590963093,714510.758766792,914247.94280932,597309.155575031
322.937530517578,5.5768279,1046296.51290784,NA,NA,1226521.37819103,NA
323.002990722656,6.60333155,284621.57337502,171738.449335759,182854.611898603,NA,111511.099810007
323.039596557617,6.49097745,374896.115861484,3249181.16569724,3829019.743765,3798348.18144874,3869280.23467292
323.040344238281,0.35137877,1145453.6747265,529611.860644256,1405117.28692863,528829.247469307,361935.758273466
323.221984863281,0.34705445,1091854.99147151,1177215.99095949,700116.6209604,617832.632733353,517317.025488626
324.00244140625,6.7269339,221789.607241325,162073.837854788,460547.710882135,306062.293736359,328747.651830443
324.289978027344,1.0429575,3119247.70306669,5134365.08126845,4261973.04061823,3647556.27605742,3011250.9726135
324.907920837402,0.21090853,868805.194193409,792756.623384923,NA,916623.196104609,840588.540906092
325.237945556641,0.30815548,1968979.31077529,1831504.92549702,1420152.59770505,1368493.81877567,1024406.10634035
325.293090820312,1.0386352,NA,976406.265466921,844027.26836271,672735.030733687,NA
326.269241333008,4.7340121,10465912.9860471,9911058.27195702,11049027.4014254,10081559.7917416,9752617.32850247
326.305603027344,1.4233047,1046326.29253861,1390443.01032694,1170738.22436039,1062309.76969997,1113207.32871213
326.378372192383,1.0645274,NA,488693.649869556,NA,542753.527265298,552922.704874407
326.935424804688,6.5752365,239150.95030696,287621.108177004,329636.044810776,261104.786128469,85523.2894523349
326.957611083984,6.4715053,6710244.80840963,5561257.70143535,4610004.41953149,5240646.66295195,5951500.90977433
327.078247070312,6.039293,2851626.20283692,1775842.8496456,1846618.04803389,1157685.45608655,2818231.7789276
327.201354980469,2.5859171,1205958.70808859,543556.914633075,739406.424589254,1344643.73089913,1335714.65906907
327.272430419922,4.74481915,2147024.81994166,NA,NA,1673250.74570353,NA
328.927032470703,6.5190907,2559884.83028753,2362346.60856744,2286608.03758442,1926684.23274214,2293945.16342074
329.007080078125,4.96740845,349337.001087527,245275.325724749,286871.526264754,317232.878129778,270513.579751669
329.193756103516,0.24764558,938032.76394663,NA,974964.470298881,940095.314607166,913090.598571916
330.279357910156,3.2515244,505579.510907379,482338.224348394,620826.632633154,666866.062933498,545062.455979609
331.209320068359,6.5730976,336189.053414659,300976.515679176,188619.963890027,352080.888364658,293595.175270737
332.212982177734,0.2476473,493453.441041565,NA,NA,NA,NA
332.331756591797,3.65348,5605114.7492202,3954699.6973159,4743557.46295765,2486161.97207681,5995658.31970208
332.953002929688,6.5233724,1033669.42952492,1333702.81415295,1324771.38130481,1515491.09984634,1433913.28936866
333.152770996094,6.5665948,192481.813201295,434988.269484708,NA,379921.974546771,NA
333.334869384766,3.1780461,287562.688287244,492669.12586859,2127583.51943096,2333559.53122968,271108.086282209
334.285949707031,1.4751289,NA,NA,634877.663355093,NA,NA
334.922576904297,0.226056245,NA,393058.655919654,NA,310064.131283852,NA
335.219696044922,0.2909081,1185836.75417937,1358591.90554598,1299859.53108723,1187485.45600034,968027.300558076
336.326171875,3.9430632,5253172.73210252,5169025.64495721,6211988.68488515,5704505.55590344,5577475.95692892
337.216217041016,1.4016548,922741.982726715,3027943.35185475,2540265.35298066,2570436.71866287,2017599.9801616
337.274291992188,0.64532196,NA,369851.73529821,NA,NA,NA
337.983673095703,0.88731983,504996.418948662,612427.900581923,492874.799116352,912666.451320275,291698.766774374
338.269088745117,0.401101425,828888.710130643,557531.356475618,655129.334799764,611399.240481087,599614.352507056
338.968231201172,0.56316256,601064.797500478,720421.68359014,719977.57884963,291923.496339047,770318.061565748
339.018493652344,0.37302815,4127501.70884245,3777402.2997519,5376594.54610199,4649119.69086891,4052595.58223701
339.05451965332,6.6964682,171543.558914411,NA,NA,162902.444682963,105388.147951903
339.155090332031,0.2519679,NA,NA,NA,NA,331387.271991673
339.191131591797,0.4032833,NA,256896.529035298,NA,NA,NA
339.232208251953,0.64964418,313658.104632852,366219.491664869,242602.219770309,327078.967352065,294201.156108339
339.253173828125,0.55019445,814934.431105051,805989.954682211,851462.956037731,676825.766616616,738949.020733847
339.289344787598,4.9241872,NA,NA,NA,5560927.90302374,NA
339.290100097656,3.41578495,5477321.72901432,5598854.24993309,5643411.03741008,1281629.81629229,1302573.23318643
339.979736328125,6.72672315,308364.055293808,250018.914596743,251448.110128966,142393.943318963,235236.955402409
340.021789550781,0.541550675,338424.835518234,307297.02883794,553430.908753184,704663.357099183,404682.179934219
340.292907714844,1.0040585,697510.875805141,1245212.45840877,641571.007651242,671860.865850489,701472.136952841
341.013488769531,6.8094632,184712.550039833,NA,237438.503397655,168563.720634317,NA
341.118316650391,2.7588027,NA,NA,NA,1262936.05655404,NA
341.207122802734,0.37302815,NA,441010.868628283,NA,NA,NA
341.266357421875,1.20499725,717171.819128107,266306.366565659,253428.883503971,467497.619048389,366372.084678972
341.296363830567,2.263918985,377190.70489526,NA,NA,1679989.56504564,NA
341.305267333984,2.99221635,706844.74819895,882817.639386038,756668.226482002,1356179.84850262,168952.825933687
342.071533203125,1.0299519,350490.141770874,661006.712451384,748778.909935918,643905.562970643,843384.845916464
342.308563232422,1.4600023,1021297.78847662,1172356.66795069,1263843.68177859,1153262.18002134,1497839.85969234
342.966934204102,6.55794985,323755.31136275,NA,NA,NA,251747.274077367
343.010803222656,7.03850875,344833.96486683,420831.074194212,295837.351093778,231631.85734781,282003.71265832
343.033004760742,6.64439175,151275.517649356,NA,186174.765186211,NA,NA
343.222351074219,0.41188611,870782.583987248,813024.152951565,561237.372042248,508789.222875535,502928.282898544
343.227485656739,1.65667995,2032701.45243384,3728596.25455688,NA,NA,NA
343.295745849609,0.32762545,NA,552805.070967844,630869.110535234,NA,NA
344.228118896484,2.4173935,691771.67118012,759560.208334294,745514.098730995,1155806.02411232,738928.394642709
344.98461151123,3.41362285,NA,22467480.2217765,NA,19807645.8023318,14509922.0827656
344.985336303711,3.40281855,13765223.8066875,4920421.01321197,9304782.55913924,9765088.42309918,12042394.0909185
345.021484375,6.4974394,NA,NA,NA,NA,975777.512457568
345.167694091797,0.2433237,NA,NA,NA,NA,334832.527945779
345.203979492188,0.34273397,961626.944534246,1273907.53568654,702320.87311818,648704.921283369,658070.932704106
345.231826782227,6.64223135,151534.569812188,NA,NA,NA,113369.050579677
345.988464355469,3.9733188,2394437.47451192,462221.317911659,739171.377168704,1368622.64380998,1369557.47812285
346.207946777344,0.34709568,NA,192724.409664593,NA,NA,NA
346.271942138672,1.0472385,1342895.99485392,2348312.75109325,1729462.46455561,1410891.16693158,1211660.48077013
346.989074707031,6.501763,NA,NA,NA,1031934.80019325,NA
347.167846679688,6.462863,955890.048773442,1166115.46550906,1458296.86400476,1556761.54664839,1509076.0717559
347.183464050293,0.245505115,1413848.91048053,1416914.48128796,1418154.76186639,NA,1344457.15216771
347.219909667969,0.30815507,4085333.18559431,4223717.14621964,3124248.43140986,2981112.77406942,2466242.11084893
348.223205566406,0.30815507,725976.812427354,785377.538594065,629645.160014269,555720.260923012,465402.534304107
348.977966308594,6.5060851,1607472.69086597,337802.575919365,1587001.01320394,145459.249458352,1748604.38037499
348.984100341797,6.5190517,658291.538677577,NA,1125034.87654498,834067.57675875,NA
349.183685302734,3.4849192,17701055.8841581,6802690.90345085,7296265.85235378,8120390.6898424,9216405.75727049
349.211669921875,0.96511887,1394289.00994614,1339209.9939463,1360505.88124868,1308987.83621668,1411062.28790088
350.186706542969,3.8955197,1136980.53893166,308230.496878806,1150037.7247672,273310.241162004,1249273.28603005
351.001617431641,3.1996567,2104880.65280438,2314974.14297364,1541575.29353812,1426591.09784334,2041993.50611155
351.146240234375,0.35137615,499574.964616065,818449.248538586,729422.719696246,646369.811279749,516212.591951612
351.195816040039,0.3384316,350062.16767816,630870.711489909,483192.107163708,NA,504194.57592453
351.253234863281,0.47243722,NA,356693.163627823,NA,NA,NA
352.005432128906,6.49529945,158734.258250658,6686436.24560263,114746.574703792,7033005.84647148,170022.863463479
352.284790039062,3.38120775,2642032.82137049,364804.929996538,559782.435034009,440545.358818124,533887.335261199
352.28564453125,6.5968497,468005.33987454,NA,NA,NA,NA
353.206787109375,0.90464955,440458.381693027,656595.382522088,NA,421528.574744468,NA
353.352935791016,1.08613845,752293.562122662,NA,908832.3449599,1044359.71000781,1031453.49433366
354.264831542969,6.6616817,154219.861208963,NA,NA,NA,NA
354.279968261719,0.63235568,NA,408458.662594275,443385.765459605,369900.786611488,471806.761929398
354.300628662109,6.65735885,176363.716281015,196728.763807769,NA,192064.755476724,174124.614380438
355.282653808594,1.3108883,546887.897425317,669315.963070259,811616.281119517,501533.859524382,221551.397501221
356.279663085938,0.932723235,360312.034826826,644961.557938781,486281.67226087,334459.178353201,290282.336111749
356.280517578125,1.7820409,NA,362511.418755842,471471.590153473,NA,537410.138291746
356.388946533203,1.025628,16678880.6473553,16446503.0931202,16433660.8826073,17183256.5712465,16481490.0456397
356.978332519531,6.6880333,NA,NA,209476.195398549,220792.961508812,175981.061795722
356.990997314453,0.59345658,579005.224416687,701722.701065726,581805.073919773,648184.359726562,611320.746615599
357.015411376953,6.6832909,312525.612027083,297316.235737019,293463.923694253,303750.180552682,225873.426500221
357.163055419922,0.35570062,514088.503962998,1042087.89218688,877273.722134855,842859.578551177,756545.782305537
357.201995849609,0.299531725,569210.309261649,287363.411505759,468433.580402041,412991.022557446,469136.279125941
357.392303466797,1.021347,4091071.06055531,3901398.16712482,4016387.69302565,3721286.61290245,4052969.65942551
357.988800048828,0.532907415,283739.829867553,277697.514777618,395443.401185488,347134.546899019,183493.545142358
358.048828125,2.214213,1168364.44853619,1391038.76767556,1689730.29279979,1244206.40944103,1187845.49886767
358.310852050781,3.5065301,1864936.96823738,2631119.76581606,1909283.5272343,2286457.61617772,1938543.93666439
358.983963012695,0.62803373,NA,156327.198633503,NA,NA,NA
358.986236572266,0.444304135,248061.847362811,268630.877905614,240380.806799301,386636.617955987,292163.416172367
359.052886962891,6.939501,307379.957800601,302422.205427913,212866.346066599,210784.167245799,257935.476723205
359.20703125,3.29476515,365104.793299847,1081424.0518564,1997370.9343484,2545116.03285749,532882.363311187
359.220054626465,6.5579485,356185.902259676,226313.681753053,311559.83842309,291360.531612633,244610.009159262
360.251098632812,0.3945979,680910.808409544,967456.335799122,742047.619235517,472525.465042432,498445.925556383
360.301574707031,1.4945796,991614.652766203,998503.58179472,1020771.64333409,979858.309652437,1152928.28111447
360.363098144531,3.6707707,4753575.05623216,6675284.79192523,296762.369498271,6313247.99486586,6037002.86285249
360.958709716797,1.3584727,560202.119119475,486287.895094544,591235.111116512,493923.705850316,435706.520932032
361.102355957031,6.61197655,82590.6458725283,332775.019317471,299156.131930942,325864.886134089,336097.781806137
361.183395385742,3.882574,NA,907066.752945652,NA,NA,1290891.54751305
361.235076904297,2.8733377,1543699.65257313,2849172.27619233,1266375.28499353,1241347.29103859,5278125.99165902
361.273803710938,1.935435715,1459401.38403667,1504712.15118342,1474705.13619323,1561429.10357684,1383444.97794551
361.365875244141,3.81556195,2637360.8861414,497737.246917851,2009967.62478938,1906928.72101415,2066106.54004688
361.962188720703,0.2130688,737864.979454449,608270.165107761,601022.048952302,554439.707680655,548835.782873032
362.041625976562,6.7051112,NA,NA,131652.699367302,154868.259955419,NA
362.238647460938,4.3623092,2903164.00252744,529960.527300159,552511.082886865,3098547.36627902,2213490.37516864
362.267303466797,0.3945997,629157.715540634,745948.075253339,398412.341782643,334654.623189183,279081.942517455
362.277496337891,1.935437265,331473.220130457,322029.789343658,236272.65211544,220917.402002858,293643.495632796
362.317321777344,1.81227515,1416221.27052914,1459736.87752093,1725633.51607561,NA,1348844.92431656
362.903015136719,6.5795611,190290.525488908,NA,NA,NA,NA
362.928955078125,6.67896875,562917.61056362,274398.897949659,528201.240282812,302677.516278006,229670.926934434
362.957702636719,2.77825195,1249977.69015825,296492.8938996,373384.108903078,556144.936192137,416693.554494344
363.162902832031,6.540661,NA,NA,NA,NA,354819.460825239
363.193511962891,0.30383498,823482.514564803,NA,NA,576889.667525196,486526.843427371
363.214904785156,0.32112177,620719.098935114,675126.372799553,562981.374907229,459695.960553998,384230.460712969
363.290130615234,0.876516475,322769.470182337,1756483.10232084,343640.813571968,320883.207770308,387417.497707444
363.310615539551,0.60640337,356569.44354654,332020.406963156,369087.572582064,1021940.68161628,1054455.13920998
363.955505371094,3.1218997,613213.996492028,189874.530886781,315193.192534547,1299947.29548912,143705.898811397
364.016998291016,6.7094455,395424.472629404,390005.301464035,214027.265815472,488121.076097923,847556.637703405
364.261352539062,3.6124219,2594258.41228104,2764461.99369186,6184779.30027751,2980059.97443177,6349019.79605268
364.357452392578,4.2542556,2738397.77454465,3194078.01863025,4389985.53107342,3248758.31166421,3205548.08150347
364.952911376953,6.4931189,4363645.39325505,4234671.15758211,4183944.25688832,3645832.73454013,3996762.24656935
364.979034423828,6.661679,197121.301511078,364511.59290046,286376.143777538,241842.852123161,349943.71588952
365.157867431641,1.3454671,494541.733704458,314714.585193069,283463.872807971,333475.085948762,344626.241674804
365.178497314453,6.5363793,521194.785319643,673561.207578449,398258.88312532,578655.194441346,550833.859455713
365.2646484375,3.6189036,5617689.4808252,4811425.20162427,5102998.36885123,5672883.91669147,5284322.36789573
365.268402099609,3.052707,488849.74068635,210874.945717945,297809.297740804,799087.705281843,NA
365.277770996094,0.33408974,338962.606118483,NA,NA,NA,NA
365.305816650391,3.6923794,483421.31333264,3518291.33138548,3751812.40148204,3831071.73068006,418201.172664609
