"mz","rt","peaktable_1_6b90e8c752d870980615d885cf6a8cb2 intensity","peaktable_2_80d57e6d648fd28c65648c9d92fff215 intensity","peaktable_3_a485962c3a167c541bcf4e4788708084 intensity","peaktable_4_e9b20dded3643d2f592ac7a5948734bf intensity","peaktable_5_941bba646ae229c9ebaeb2164492f0cc intensity"
1066.6669921875,4.5049368,3675872.84140372,4569704.85353604,3406541.45362313,2160906.92821744,6391376.76492205
1066.77087402344,2.1320842,4029527.21531636,3400740.07904399,4166858.74886972,4455875.89752545,1439177.84263405
1066.99212646485,6.48014485,2017158.56917199,NA,NA,NA,3048901.94636246
1067.02221679688,2.1277692,2090622.43575178,2068115.94760396,NA,2317953.11041763,NA
1067.10485839843,1.9743414,850007.593690495,1159676.12755462,NA,833949.296114539,NA
1067.27209472657,2.14074295,NA,1709492.63344576,1276300.40540175,NA,NA
1067.58908081055,6.5147331,NA,432708.516199575,NA,NA,1035685.47170782
1067.669921875,4.8701571,5724168.4213588,1121958.60713467,1350715.0202189,1337336.25354113,1365313.52362912
1067.72186279297,4.8507075,4311278.93358185,5733416.27880051,8593468.76015427,7786513.2288752,7928572.79121989
1067.77331542968,2.0002664,3244702.20435141,NA,3161621.32801875,3257954.38650798,3526938.6100441
1068.35900878906,5.2656312,2095974.06625127,NA,1953366.978261,2392531.27297931,NA
1068.7255859375,4.8442243,2921813.84395123,NA,4298078.26716354,4662117.47098069,4792934.4808222
1068.78582763672,2.5945587,8667554.5144894,8697306.68127927,8830584.0994815,9152623.84060855,8395272.34217823
1069.35949707031,5.257003,NA,2555270.06947426,NA,NA,NA
1069.78051757812,2.2876872,NA,1132147.01410172,1128408.89964459,1572586.27977863,NA
1069.78942871094,2.6032028,5067733.62564385,4982103.79248018,5834467.46095565,5352812.10270262,4631107.38967406
1069.88903808594,5.9312391,8211374.04024079,3421888.64200353,7884362.44881863,8077824.31852425,4151704.45238225
1069.88977050781,6.1646491,NA,5541110.48006642,NA,NA,NA
1070.02416992188,2.1709943,2098158.0269807,2046103.71273863,NA,2056846.07120942,2157098.00584276
1070.2744140625,2.1580243,2304236.19856914,2593136.51380388,2402841.57876645,2518277.01856773,1989191.94879638
1070.35821533203,5.27860565,NA,1929689.14748533,1882883.93801061,NA,NA
1070.52563476562,2.166667,1764893.97128082,NA,NA,2105802.14490789,1790828.99586941
1070.77581787109,2.1537173,1705354.36555501,1882060.91263143,2530983.09872896,2119422.41699363,2305595.2668094
1070.81201171875,2.41735,3089605.70957287,3202111.84991497,2714302.06023562,2904624.23302322,3108021.17825823
1070.89227294922,5.93772215,4796267.66008655,3330882.75675811,5462988.52271901,5365248.73713252,5993790.29679036
1071.11450195312,2.1320911,NA,NA,NA,1181413.75627051,NA
1071.314453125,2.4130442,3403120.72118193,4391012.14558858,3770601.9696706,4225909.67877846,4703859.88316842
1071.44665527344,2.0197163,1060934.79980648,NA,NA,981135.612332709,1232672.54944556
1071.77374267578,1.9116596,1521066.51726661,NA,NA,1386917.13119719,NA
1071.77770996093,2.01971225,1522068.62865206,1573151.7020414,1693845.70687445,1649205.74943216,NA
1071.80224609375,2.0672526,4420679.4972765,4374130.74929139,5314935.68140858,4621315.70529515,4355466.56612455
1071.81457519531,2.4173442,2401606.89498299,2328324.03666777,2701231.89311184,2546397.36124688,2262668.2623241
1072.10705566406,1.9116561,1573301.17553944,NA,NA,998474.965671938,1408082.2985174
1072.30358886719,2.0672526,6646571.33020276,6441871.12640561,5779390.39569808,5957423.55761297,5486471.07179409
1072.80505371094,2.0672587,3519829.22868975,3305889.37843999,3401618.38695564,3642629.11679178,3317032.67337891
1072.81707763672,2.6118472,2887724.41721596,2687420.20814643,2242497.82730832,1991456.95416384,2502479.21363962
1073.30712890625,2.0672587,NA,NA,1618827.28464319,1651432.4782053,1681911.3550377
1073.52807617187,2.19043925,NA,NA,NA,1616417.17725674,1726035.05220956
1073.74145507812,2.6075254,3499100.27317407,2571760.99302243,2985959.2225064,3202141.65034912,2404831.25209838
1073.77758789062,2.2098896,1939105.71164493,2548045.98160755,NA,2324194.84011244,NA
1073.81994628906,2.6075254,NA,NA,NA,1140173.78092247,NA
1074.02844238281,2.1969231,2382421.90645931,NA,NA,1755337.65704709,1790470.73679449
1074.27600097656,2.0845472,1931548.14500052,1790897.846787,2326414.48590264,1970241.40764871,2217877.70551576
1074.52642822266,2.1580238,NA,NA,1144597.98094941,1568460.71994252,NA
1074.74462890625,2.6032182,NA,1736163.02085093,NA,NA,NA
1074.77722167969,2.0932072,1297134.1227496,2640783.10417275,2297679.68987025,2199512.00879183,2225956.98101866
1075.02172851562,6.5017522,1449880.64856399,NA,NA,NA,NA
1075.72497558594,3.4114401,NA,NA,1822232.27657165,NA,NA
1075.82006835938,6.1214118,NA,NA,NA,NA,6953350.75288436
1076.11865234375,2.1796496,NA,1179901.47727218,NA,NA,NA
1076.44622802735,1.98946095,940931.300230877,NA,1815946.40245678,1038469.06477227,1568836.8146204
1076.77954101562,1.9375917,2243663.97879207,1286373.1213292,NA,1561398.33045244,1453614.44363493
1077.03192138672,2.24015125,NA,1514216.87583793,NA,NA,1694288.27926593
1077.11358642578,1.924628,NA,NA,NA,NA,1300566.87312
1077.28143310547,2.24014345,1600700.00283412,NA,1814138.85516636,1884534.91990313,1959842.62405669
1077.44323730469,1.9419178,NA,NA,NA,817462.106233874,NA
1077.52722167969,2.1191402,NA,1682776.07713893,1505823.51489928,1452791.9479679,NA
1077.53344726562,2.2315,NA,NA,NA,1547941.29395915,NA
1077.77767944336,2.11912405,2035241.01732383,NA,2129523.17718161,1590899.32169305,1552877.44804182
1077.78164672852,2.22717355,1397173.70203273,NA,NA,NA,1517777.27368987
1077.89099121094,5.741065,13783841.8106062,5682187.33003167,13435082.5036887,14634920.2760666,3038515.13831663
1078.0283203125,2.1320898,NA,2115195.14670881,1688310.10236068,NA,1572508.29471027
1078.80627441406,2.4994646,5925941.50330772,6439024.76644509,6041236.69766034,5409536.01403547,6097992.49426155
1078.89404296875,5.7453948,9032519.08680603,2388685.2644923,11682358.4881087,11671695.3040684,2482029.1915856
1079.80187988281,1.9808168,NA,NA,NA,990456.812388005,NA
1079.81030273438,2.4951648,3807886.57930595,3751785.77064648,4052301.74302527,3494082.84885779,3613008.50580714
1079.89813232422,5.7540321,NA,NA,NA,3263070.56628521,NA
1079.90710449219,3.882545,29479815.9500517,29543648.8449301,27017480.9433832,28108916.852607,26878899.8687391
1080.80740356445,2.0002624,3401940.75963676,1411114.0677134,4236271.11328135,1464369.41040693,4095604.44640951
1080.81018066406,2.4908203,827486.19296147,NA,NA,NA,NA
1080.91064453125,3.8825515,22426243.8007103,22250503.0872589,19582089.8718054,22332925.562343,21853601.4317927
1081.03106689453,2.15154495,1542388.66157513,1689673.65916659,1718993.31364621,NA,2209581.90298527
1081.11721801757,1.9678577,NA,1090946.72143781,1795851.78719795,1058939.14252818,2323397.88540192
1081.28057861328,2.1580235,2222953.68135159,2181957.11667477,2050201.85968145,NA,NA
1081.45178222656,1.9678437,1484948.76721519,NA,2135724.92651615,1983015.4709461,1100967.48409566
1081.53228759765,2.16019255,NA,2311043.64308252,1577356.38732815,NA,NA
1081.6376953125,3.23207105,485003.137398108,1429299.96053878,1851917.75639212,731302.889196889,2043719.4636558
1081.78283691406,2.0175554,1522780.68844668,NA,1175741.41761807,1034484.63617625,NA
1081.81091308594,2.032682,NA,NA,1593821.76602775,NA,NA
1081.91418457031,3.8825515,9019142.47591522,9453547.87276089,8089452.1360705,9520703.73183487,9283381.88304571
1082.11206054688,1.8814009,920420.187507096,NA,NA,NA,NA
1082.6410522461,4.04462795,445008.71803116,1013649.61847691,1419113.27969672,2247931.57413768,514586.855857662
1082.91955566406,3.8825522,1910326.21552145,1684311.69219354,2439220.05638137,2790233.61933451,2664841.83573273
1083.02160644531,6.5104038,474403.925530999,434619.002106767,395221.222048715,693111.184802087,904202.193475656
1084.5347290039,2.1947661,2273882.8767837,1712834.98402688,NA,NA,NA
1084.78121948242,2.28768695,9477253.56796948,2299010.79724865,2311823.42931338,1950519.90300197,9515668.49078681
1084.78472900391,2.1882775,NA,NA,NA,NA,2160693.55688034
1085.03601074218,2.1817997,1369041.88404375,1576760.26496569,NA,2038813.33317479,1943714.0107097
1085.28796386719,2.2012605,NA,1460126.7256966,NA,NA,NA
1085.68878173828,6.1387083,NA,8187880.37046781,NA,NA,8355120.55471099
1085.78442382812,2.3049759,1108183.92530606,6648994.67884537,6123502.7249699,5662171.33097898,5880683.19080083
1085.78540039062,2.1104793,5885332.00904886,NA,986924.482582406,NA,1031224.01144747
1086.11370849609,1.9851323,1368266.00896003,NA,NA,NA,NA
1086.12335205078,2.00026625,NA,1473079.01010122,1917931.27091916,1236414.74078587,1115671.39248215
1086.45385742188,1.9981054,1655998.13760534,1207723.99409953,1997492.98521627,1595179.49901272,1397245.89236475
1086.6923828125,6.1257341,NA,NA,NA,NA,4444608.16322395
1086.78063964844,1.9008647,1726915.06613344,1534784.7176521,1889071.88107491,1512478.44511265,1418744.86886925
1086.78723144531,2.2876877,NA,NA,1356557.31381713,1758148.70098462,1424328.7789156
1086.91528320312,5.9485428,33545979.7065138,11192865.8490186,9037683.69546702,8536666.59506104,9986184.34851463
1087.11608886719,1.9073407,NA,NA,NA,906553.610746081,NA
1087.30889892578,2.0110682,1139885.84260434,NA,1328110.97403693,NA,NA
1087.6865234375,6.1430386,NA,6830451.85117074,NA,NA,NA
1087.705078125,6.2121776,7829311.50047742,NA,6067194.76856138,7847469.55536339,NA
1087.9185180664,5.95285745,26436541.8197428,6696541.30857995,7254586.16431988,27551659.4578838,8269500.86793646
1088.03881835938,2.2185323,1656651.70923538,1401115.24026657,NA,NA,1790582.51307806
1088.28930664062,2.21853765,1558881.48433509,1777113.62069934,NA,NA,NA
1088.53442382812,2.1234474,NA,NA,NA,1170225.21358472,NA
1088.54013061524,2.23149935,NA,NA,1706914.36485262,NA,1458710.58345103
1088.69006347657,6.13870845,NA,4450752.25506323,NA,NA,4594853.71612496
1088.70727539062,6.220822,NA,NA,NA,5277590.47670162,NA
1088.81213378906,2.2985007,NA,1901841.81930431,1293968.80810397,1318567.75637417,2003033.78966034
1088.92248535156,5.9355606,9271163.90884552,10928521.2703268,9995337.62987025,9913817.53889327,9562711.36319403
1089.03845214844,2.1191233,1149773.94221415,1323432.20293201,998319.74342222,1240410.68884588,731026.604909343
1089.70227050781,6.2121768,7853731.40751391,NA,4656443.55758139,8724160.69863354,NA
1089.73767089844,2.300669,2530159.89520736,2221739.01642759,2233175.69744802,2934100.73868844,2976542.0114744
1090.04125976562,6.4758425,4405192.77460036,5329779.42502978,4636757.02891866,4637996.88457055,5122383.36360658
1090.45983886719,2.1666833,NA,1208245.49634395,NA,NA,NA
1090.74060058594,2.3136357,NA,1364293.66677188,NA,NA,NA
1090.78573608399,1.933278,942525.678132751,928344.55773347,NA,NA,NA
1090.794921875,2.015393,1223913.74720044,NA,1199338.91312231,1593325.41793086,1462016.2158451
1091.12091064453,1.9289505,1514957.74373015,2216084.57347632,2105494.89601105,926679.341922948,1035806.28860672
1091.45703125,1.9246293,NA,NA,NA,1929853.72277934,1022261.60537148
1091.78277587891,1.9462329,1416704.43754088,NA,NA,NA,NA
1091.79309082031,2.2314985,NA,NA,1388932.43966679,1093639.80432056,1645824.76506955
1092.03430175781,2.1666833,NA,1349259.02896848,NA,NA,NA
1092.04211425781,2.2487886,NA,NA,NA,1319578.18237377,NA
1092.28784179688,2.1407348,2307945.97530947,NA,1656837.01130362,1611572.81815799,NA
1092.53857421875,2.1537173,NA,1573854.76822248,NA,NA,NA
1092.68298339844,6.532014,NA,NA,663102.266121607,NA,522852.565091435
1092.78887939453,2.14721805,NA,NA,NA,1100058.48912263,1081549.83873348
1093.81323242188,2.0370044,NA,NA,NA,1364903.26974395,NA
1094.31762695312,2.04564855,NA,NA,1086725.97708573,1333939.84620629,NA
1094.80212402343,2.19044385,1468857.27966244,1525897.81741902,NA,NA,NA
1095.08813476562,6.5060819,2984203.21126931,3485742.3789834,3430529.7750501,3240929.8533432,3290784.84233514
1095.13134765625,2.196916,1165018.18338891,NA,NA,NA,NA
1095.45764160156,1.9548804,1273220.40816314,NA,1205165.11254741,NA,NA
1095.46551513672,2.158017,1193533.57550354,NA,NA,NA,NA
1095.79281616211,2.12344285,1164728.33280683,3306267.21683681,2078529.29112073,1599346.03575575,2180428.299933
1095.79675292969,2.2790366,802091.341529802,NA,NA,NA,NA
1096.04241943359,2.1882787,1344743.50924452,NA,NA,1674202.38379792,1801185.14609812
1096.12719726562,1.9548845,986314.063956569,2064810.64729697,2523421.30850297,1283395.38764148,2195906.15860744
1096.33361816406,4.8723173,NA,NA,NA,NA,2178418.01698987
1096.46008300781,1.959206,1709314.45556587,1328283.66794981,1638742.1848787,2068765.99525304,1774310.43592191
1096.54443359375,2.1969383,NA,1021461.15518297,NA,NA,NA
1096.79315185547,2.0067487,NA,NA,1125346.74881212,NA,1511534.32826633
1096.81713867188,2.9187182,2543307.55829446,3145424.21561091,2628355.314522,2702278.27901559,2877756.20989565
1097.63842773438,6.5060971,1914739.46551811,1950893.35585985,2310778.40445192,1931689.92119701,1664293.34489442
1097.82019042968,2.91439165,1671988.66063115,1809171.7647345,1975628.01495384,NA,1550635.84809432
1099.294921875,2.2098823,1725855.53233124,NA,1426160.01450667,NA,1647652.58365265
1099.8013305664,2.220691,1775549.36683632,NA,1816755.05597091,NA,NA
1099.83276367188,2.4476214,2635443.29594635,2428319.87574835,2831858.66623714,2695434.4714543,3680527.54812301
1100.12872314453,1.9764942,NA,NA,1784868.59893069,NA,NA
1100.3349609375,2.447605,3792105.78921685,4347898.62408713,3744736.74710775,3872248.9145786,4178160.64463561
1100.46411132812,1.9808165,NA,NA,2487450.45290269,NA,NA
1100.46533203125,1.9937835,1792418.88004659,2498668.52040318,1339397.3643947,1193765.63519202,1436612.13948974
1100.77593994141,2.0499695,4903003.20129037,4473923.4757574,5461380.73331214,4981692.35805451,4667933.29415278
1100.80010986328,1.97217205,NA,2646419.17422853,1875221.07059513,1626419.28992626,1576092.14086368
1100.82373046875,2.0975128,4919773.59329849,4762358.92515149,4576816.77726544,3811980.4724339,4025584.39562118
1100.83544921875,2.4562501,2612880.02935697,2803645.15399237,2888698.28603879,2258375.08318106,2249565.79777855
1101.12866210938,1.97865505,1614970.86019162,2181260.32558556,1939717.87481401,1557147.48450114,1421978.14705116
1101.32446289062,2.093192,5779559.25322449,5818069.52533922,5975062.99718698,6074856.12579709,5237121.82462191
1101.33703613281,2.4432844,NA,NA,NA,923548.934486067,NA
1101.45983886719,1.94840015,1402029.73751474,NA,1198232.0190346,1161936.608316,1409710.87648219
1101.77941894531,2.0413199,2889920.45519777,746780.028350065,NA,3490778.36355779,2342223.1076925
1101.82653808594,2.093192,4036791.28711368,3986967.19645827,3752924.56553168,3239640.57304695,3485650.64169285
1102.32666015625,2.0975128,1356830.33207971,NA,NA,1482594.91052606,1923758.42738305
1102.798828125,2.2531108,1282863.04950205,1400558.37528056,1742246.95964812,NA,NA
1103.04943847656,2.2488039,NA,1544842.66281151,NA,NA,NA
1103.29431152344,2.1364066,2393722.79497039,NA,NA,NA,NA
1103.30065917969,2.123462,NA,2104087.90237848,NA,906867.187885594,1271011.44660496
1103.79943847656,2.12992915,NA,NA,1661124.27366938,NA,1721156.7068671
1104.73440551758,5.8599203,15111876.0800121,2987223.22075588,2137242.48940585,11535326.8790063,38462259.2912066
1104.73474121094,3.29907205,2514837.38015188,8250362.15892262,2232888.42875826,NA,4423756.45930313
1104.8236694336,2.51459505,1859526.49010286,NA,NA,NA,1312508.79230475
1105.13647460938,2.0132404,NA,1965727.05974024,NA,1794836.60673881,1008999.15242101
1105.46197509765,1.92247245,1310766.50454554,984115.434416954,NA,NA,NA
1105.47003173828,2.0067496,NA,1113749.33902903,1752921.52158413,1920547.78492856,2918253.2550002
1105.73818969727,4.5568023,6851507.16918747,1463790.21597137,2865103.60558632,1807985.39399247,5256210.47006044
1105.79772949219,2.00891005,1475633.33133449,1828665.43857533,2284698.12171206,1880013.79832858,1312340.52645469
1106.13079833985,1.92247545,1401580.45619306,1983086.88377522,2238932.04671916,2016075.67807143,2179273.33470853
1106.46508789062,1.9181456,NA,NA,NA,1288173.15187538,1824204.93657825
1106.7412109375,3.9084848,2889821.56316409,550085.255996574,808041.969049464,3911281.7397669,5176470.67617921
1106.79699707031,2.1709898,978318.828826315,NA,1361829.87680924,NA,NA
1106.83837890625,2.7890549,2004099.94974028,2378333.75756221,2052319.72484671,2109626.53478925,2048589.19807462
1106.98803710938,6.4758193,2056691.63901512,NA,NA,NA,NA
1107.84167480469,2.8020193,NA,1079004.75901518,990762.747004783,NA,1209591.25396417
1108.89721679688,5.9355605,NA,NA,NA,NA,4205273.20245118
1109.01989746094,6.4887934,NA,2147130.67505961,2533449.13343419,2587122.74329329,NA
1109.32189941406,1.9937762,1047909.81332475,1155021.89383743,1335359.10992223,NA,NA
1109.69018554688,3.8263574,3761278.5408242,4153757.20717466,3937334.25529503,3377895.08496226,1265755.04753869
1109.80810546875,2.1839568,NA,1483626.80065358,966020.226379411,1371288.73115428,NA
1109.97546386719,6.1992181,NA,3249416.91053836,NA,NA,3856372.34708425
1110.13391113281,1.94191715,NA,NA,NA,1177985.49427115,1707093.97609303
1110.14270019531,2.0413414,1212032.37479887,1272973.72874485,1285736.48669785,NA,1216096.69322616
1110.30352783203,2.2098858,1484729.73948628,NA,1616341.39047882,NA,NA
1110.46813964844,1.9462548,NA,1263410.60780175,1584266.69154151,2311689.91952062,2842164.62241796
1110.47296142578,2.11696315,NA,NA,NA,1356257.80508496,840585.321828293
1110.55249023438,2.1969225,NA,NA,NA,1417387.14431166,1663472.9511733
1110.69314575195,4.1440363,1881803.72839425,2067601.93618361,2100527.94401834,2223375.16692935,1918508.53739578
1110.79913330078,1.9484084,5897588.32849228,5031662.88268049,2169762.09574922,5101579.17697923,4229778.56639418
1110.80090332032,2.1947584,1239795.95095022,1283669.2606711,1491841.19994788,1636216.18500432,1937095.31914829
1111.13562011719,1.9375956,2129916.64652841,2602733.47343962,1953535.35368981,2024759.49008418,1616369.72029472
1111.69763183593,6.49095805,1493119.79070488,2668589.2477869,NA,NA,NA
1111.79992675781,1.9808165,1519591.5042223,2207527.13369499,2773629.6274185,2655443.16097443,2541468.6013501
1112.81274414062,2.5599966,7917666.12605701,7592855.11849791,7524122.99209274,7294199.15921457,7885874.84744962
1113.81579589844,2.5643038,5015906.3088887,5236052.15481723,5011620.26004947,5043505.06490429,4250417.69084859
1114.80712890625,2.1148021,1063720.72333444,1809315.36729263,1191125.66247347,NA,1110839.1728627
1114.81762695312,2.5729465,NA,NA,1526243.95689655,1265375.21003503,1475333.500038
1115.13940429688,1.9721726,3310943.90834428,3648084.57697359,1479336.56360606,1324059.97266,3445137.02633653
1115.47418212891,1.9678437,3424936.62901958,3389808.36145651,3393612.2743592,3457577.74597444,3323144.59517409
1115.80029296875,1.8770858,NA,NA,NA,1293844.80618356,NA
1115.80834960938,1.9764933,3592001.44355207,2384433.44417789,2768491.39665244,2171192.32007484,2213358.66379791
1116.14013671875,1.9764942,1124461.58248602,969886.61613816,1815060.37112067,1262374.98697047,1951558.4494065
1116.33166503906,2.0326809,NA,NA,NA,NA,1103763.77893078
1116.83276367188,2.0197146,NA,NA,NA,NA,938656.012435306
1116.84350585938,2.5772633,1269607.17757349,1205633.18084399,NA,NA,1414316.8385701
1117.31213378906,2.2574326,NA,NA,1542283.17891009,NA,NA
1117.76770019531,2.5643024,1778447.34918684,1766987.82878475,1930204.38437513,1811102.51482519,2372252.6218874
1117.80407714844,2.1580235,NA,NA,1019762.58877734,NA,NA
1119.4775390625,2.0024425,1657831.12042687,1791146.77950927,1639628.45871459,NA,NA
1119.81219482422,1.9937909,3209233.8445873,1867562.11459482,889238.121933849,2891927.06087448,3539379.12892519
1120.14666748047,2.0153872,3998625.36915385,3564846.26149049,2581901.65923618,1270376.54764218,1169755.00549248
1120.47204589844,1.9116778,2138893.67590828,1543376.6303866,1593398.14732078,1349255.07527526,1793404.53618637
1120.47827148438,1.9981205,3375177.31536103,2452620.47358037,1920634.40937169,2736525.11970018,2023520.77494459
1120.80349731445,1.91815355,NA,1725389.10837628,1851351.40462772,NA,NA
1120.80700683594,2.0154087,NA,1001704.65239129,1596734.93183316,NA,1640206.09421005
1121.14068603516,1.9116629,1153047.41901643,NA,NA,995908.588107095,NA
1121.31042480469,2.1882718,1046083.50274744,NA,NA,NA,NA
1121.46594238282,2.02187295,980343.597407812,NA,NA,NA,1342692.24306807
1122.83267211914,2.4562506,4315110.89483813,1313052.9807028,3928781.17958345,3998157.01053138,4134823.90581657
1122.83508300781,2.0845472,NA,NA,1253278.19719379,NA,NA
1122.95324707031,6.467175,3791308.20879136,3416953.25081737,NA,NA,3529482.57335843
1123.33804321289,2.06725865,NA,NA,NA,1778769.74581051,1936756.96066733
1123.83654785156,2.4648881,3150012.40771368,2076285.13449123,3063778.62899569,2507562.90910067,2144113.73256891
1124.48425292969,2.03916515,1151939.98514607,2238761.06124834,2088042.77926284,2644885.03465097,2346004.29861198
1124.80847167969,1.9246224,1687229.7214673,NA,NA,NA,NA
1124.81622314453,2.12344,1606595.05605788,1106984.89013447,NA,1181092.53029306,NA
1124.83444213868,1.9700106,NA,NA,2002643.04836306,NA,1934072.20441452
1125.06323242188,2.2185323,NA,NA,NA,NA,1324575.67832784
1125.14343261719,1.9289446,3187129.13622423,3144394.9984439,2675313.31967579,2625918.23690457,2464964.67547135
1125.14996337891,2.032682,1517858.61081084,1789142.08146169,2023826.54670843,2004294.9372001,1815849.78787134
1125.31518554688,2.2314985,NA,NA,NA,NA,1204585.72364043
1125.47778320312,1.9289669,2097145.6259042,2243736.59070937,3059109.27112002,2705765.15069738,2821661.8591742
1125.66442871094,6.4887934,3993140.24044463,4138936.75330219,3941606.21835311,4609164.88683605,2964451.06402878
1125.8101196289,1.93327035,1602350.33772141,NA,1687251.03647756,2176175.14893937,1839979.52772234
1126.14233398438,1.954877,1435644.22209581,NA,NA,NA,NA
1126.6674194336,6.4779875,2573264.9240196,2117787.51432513,NA,2035658.03753323,1716728.83244889
1126.8017578125,1.9332887,NA,992938.63965215,NA,NA,NA
1127.0478515625,6.4995983,NA,1816899.9640289,2198746.87805444,1999633.48230135,1601247.37820207
1128.3251953125,5.08626365,2773773.05079229,3265845.39541183,1098493.52866292,3948874.49195177,4843591.70334902
1128.80792236328,2.2703992,7035062.74959283,6542013.60835302,7435336.53858225,6122830.48333658,6981252.69134933
1128.85400390625,2.4908203,2997854.24214563,2346604.7923395,2185744.37011003,2803992.52863081,2549009.32756726
1129.32592773438,5.0841026,3964600.1353239,3425264.54527972,5089625.20106905,4406339.49752784,4809635.59528334
1129.35571289062,2.4778615,3113108.72524716,4117922.40241932,3806234.93686228,3396514.58460112,3871964.59744791
1129.48474121094,2.0586137,1753488.54179533,1465161.77477513,1431622.42090153,1782639.5174506,1626024.38057916
1129.81140136719,2.268238,4476200.60677531,NA,4782328.52661674,5167362.59378623,3837934.05009422
1129.81610107422,1.9678655,3034465.25741334,3968909.50686684,3910259.31296841,1214866.59878121,1631099.64026241
1129.8447265625,2.1277676,4091114.62663593,4130473.7477655,3999272.67836345,4102845.87148012,3787543.28228814
1129.85668945312,2.4865041,2284558.93266018,1830259.56766181,2758527.83505647,2350954.39844796,2593178.66790348
1130.14868164063,1.954884,NA,NA,4164961.29781392,4046222.70159808,NA
1130.15014648438,2.00674255,1269436.83050306,4019807.35721427,964992.402524901,941480.519278406,4119015.4687755
1130.32446289062,5.0884238,4152198.24781462,3603322.41106238,4049317.24669125,3686675.42019072,4215662.25082935
1130.34606933594,2.1234464,5260298.83863338,5827651.88779687,6497787.31177313,5609160.72343648,5635889.29830279
1130.4765625,1.8771011,NA,1053277.55442385,NA,NA,NA
1130.48419189453,1.9592064,3218385.64737572,2812850.88685508,2517114.9121382,3294526.59124256,2142474.44531625
1130.80871582031,1.8814067,NA,NA,NA,NA,1107034.05302522
1130.84680175781,2.1234399,4359869.5389928,4023595.06751418,3639697.69256007,3700057.08560904,3336211.90201988
1131.32556152344,5.0841026,NA,NA,2486462.95614413,2479586.06026291,2433580.75361872
1131.33520507812,1.972172,1672379.45452444,NA,1325924.50216331,NA,1983646.19649946
1131.34802246094,2.123462,1809571.88679018,2173276.22419002,1908650.91258254,NA,NA
1133.06494140625,6.4931306,8035357.99952606,7456649.19384733,8884239.2307091,8083347.58334809,7219544.58551234
1133.73522949219,2.581592,NA,NA,1573609.67637233,NA,NA
1133.765625,2.2833641,1490266.79189726,1138281.37500553,1561119.01858332,1050685.83198197,1385878.01677574
1133.828125,2.2487871,NA,NA,NA,NA,1115446.97088066
1134.06750488281,6.5017588,2318482.88284319,2529640.79509836,2209624.94166114,2023328.47821768,2089166.77748287
1134.15283203125,1.989476,NA,1954227.05700778,2989701.23196599,1817391.7351018,809193.079118059
1134.48770141602,1.98730695,4056266.9914692,965743.585293083,4043673.28839356,4289196.96658351,4610172.12845025
1134.82171630859,1.9851323,5200196.10480413,4077117.06884288,4203083.27925523,4361323.49233791,4870969.0216425
1135.14801025391,1.8943744,NA,NA,NA,1799789.50330744,NA
1135.15625,1.9894607,3080371.4267196,3462623.9849353,2861489.14346007,2621918.98328888,2769821.92715316
1135.48217773438,1.9073407,NA,1564937.21568591,NA,1875350.79096084,2539193.08249275
1135.48974609375,1.98298215,1567670.22462862,2270869.25923116,2696762.45809284,1663903.89245183,NA
1135.99108886719,6.1948882,NA,9047195.46986697,7213174.10151412,NA,8178147.90391808
1136.14074707031,1.9808165,NA,NA,1502399.24584893,NA,NA
1136.47399902344,1.9851431,1622541.54263897,1189275.95911135,NA,NA,NA
1136.80834960938,1.9851392,NA,NA,NA,1009891.44177689,NA
1136.99389648438,6.2121844,NA,5376148.87047938,NA,NA,6622697.39170819
1137.84106445312,2.015394,NA,NA,NA,1165512.66009609,NA
1138.00555419922,6.229473,NA,5650554.41488668,NA,NA,5835817.57170204
1138.34301757812,2.0153936,1674585.50308677,1398404.60357108,1634451.85705556,NA,NA
1138.82397460938,2.0240366,NA,NA,NA,NA,1837875.20794949
1139.0107421875,6.2316341,NA,3044385.36069786,NA,NA,3179939.58515966
1139.15960693359,2.01539055,3648165.40506261,3401769.94258978,3263189.12409029,3497153.52475038,905453.646319315
1139.48547363281,1.9116561,1485368.75275481,NA,NA,NA,NA
1139.4935913086,2.0175507,915564.752305956,3911206.27684949,3895885.72534425,3506788.5715723,3159704.8586115
1139.81842041016,1.9246289,2641271.82856323,3118280.7127575,2537800.83503895,2476069.79809893,2721599.85621984
1139.82470703125,2.0240378,2978066.90877281,2700845.90677219,2431419.3111225,2584544.26695478,2298338.6717474
1140.1533203125,1.9289588,1381664.44977327,2138872.57243809,2662798.49250383,2365854.90160716,2291703.6928125
1140.1572265625,2.0283591,NA,1791830.91493566,NA,1914740.79537487,1896741.6974922
1140.48748779297,1.93543865,2327398.5517591,1702989.93841509,1658324.61872737,NA,1621747.82145291
1140.81396484375,2.0153872,2176816.02130808,NA,NA,NA,NA
1140.81982421875,2.0110704,NA,1251510.15674456,NA,1135069.73134846,1608955.12193015
1140.8447265625,2.8668595,2454709.0328957,2228258.96104208,2526156.38154421,NA,2129803.41040472
1141.4794921875,2.0240313,1023981.04828865,NA,NA,NA,NA
1141.66479492188,6.51689085,1324337.04321173,1234133.39395102,NA,NA,NA
1141.84777832031,2.8625458,1861526.34106302,1471673.13708843,NA,1591846.15789846,NA
1142.37756347656,5.4255501,6223119.41649021,5515644.2114273,6326419.3240975,6814929.4783916,5408322.50696964
