"mz","rt","peaktable_1_c6fb17d91318cbba3e1bac33fd03d3db intensity","peaktable_2_e5403b7645c2614ca60f49306234eec1 intensity","peaktable_3_a3c0385ce2f62dbf8e35264cf2ef93af intensity","peaktable_4_68caf61b8706e9080f378cf2753f1697 intensity","peaktable_5_70b2632776666e849be07047c1ac9d25 intensity"
938.758544921875,1.7131022,NA,NA,1313182.20238781,NA,NA
938.805541992188,1.7350052,939559.355312228,822990.548402061,844700.310269648,790511.336675905,780219.699202456
938.890686035156,1.9351786,1522835.20846714,1656630.06461456,1587107.85900651,1654160.14419253,1606691.39690423
938.927291870117,0.690112195,NA,2817701.60313401,3236712.79576866,3457838.28840247,3166321.37839238
939.181091308594,0.69030336,4664244.82972925,4091505.71821377,4059484.02657862,4257180.15114618,4200764.90480278
939.351928710938,0.70112678,NA,1132894.42913827,1281565.61830786,1273912.75599127,NA
939.3681640625,0.75158966,1168200.28073475,NA,NA,NA,NA
939.428833007812,0.68994557,4503310.54465284,4541893.11533335,4567847.49258535,4573748.59361249,4971503.59370985
939.516387939453,1.8534948,374257.279347258,476937.570293932,NA,479668.61203594,366426.557127022
939.676727294922,0.661795755,5370168.85493516,607627.11138122,5255634.55725221,5282416.45615325,5586730.35526561
939.715515136719,1.8892193,NA,NA,NA,3243576.58950667,NA
939.747863769531,1.6597213,NA,NA,256246.820845196,NA,NA
939.771362304688,1.7883556,NA,NA,4131556.08586543,NA,NA
939.817749023438,1.7992983,3662451.23153166,3678072.55169423,3521710.23722447,3470109.17955962,3484367.14535236
939.840270996094,1.9466556,4425023.79375994,4591131.87548842,4323028.07049796,4686957.32565444,4572092.17466498
939.923492431641,0.66149441,2870217.4418188,2943925.79162577,2829304.41845995,2902752.27059421,2970918.39137108
940.024505615234,0.70536032,1511774.98662148,1675032.21290371,1675717.42812654,1589371.66350721,1458843.66941525
940.173828125,0.66404739,2071742.88491149,2201864.03804061,2093190.74016471,2386405.50277437,1956354.95584792
940.35107421875,0.67280161,1409798.06222994,1461262.63128157,1505352.20568725,1360709.53891939,1400313.22457623
940.419738769531,0.69222903,1662470.11011948,1723520.83559253,1689777.7903761,1690928.33198283,1688805.24714519
940.677978515625,0.67060648,2666824.88483832,2583714.0536004,2412514.24373747,2748086.71542397,2367717.54354805
940.685699462891,1.5652099,1206037.18699256,NA,NA,NA,NA
940.773651123047,1.790544,NA,NA,2759728.53675202,NA,NA
940.818389892578,1.7949413,2339965.36628002,2230363.64482312,2070186.63516263,2306792.07242818,2203940.12417379
940.847778320312,1.9488256,NA,NA,2337431.46050784,NA,NA
940.914794921875,0.65748186,1121175.61740054,944638.424474574,1039068.30285322,1043948.24641234,963960.530911363
941.003280639648,0.25549233,184765.913850509,147081.645808814,151560.027697079,150102.907698612,152223.996602362
941.008361816406,0.67048716,1028785.92303763,1155597.64086852,980683.193683536,1182717.29578916,1106343.02696945
941.342163085938,0.64434391,660332.735205354,604468.524330787,554944.839052085,NA,NA
941.349182128906,0.654976065,NA,NA,NA,586158.975370634,554048.500372856
941.66015625,0.69030336,NA,633760.062543506,NA,NA,NA
941.676513671875,0.68580691,NA,NA,770898.655771462,NA,358956.788378647
941.685668945312,0.67909776,NA,NA,NA,534454.937902205,NA
941.733612060547,1.92112145,3858928.93007022,4520612.90031549,NA,4679654.28864363,3972194.50894312
941.739196777344,1.9225627,NA,NA,4352438.28576609,NA,NA
941.778564453125,1.6849193,NA,320026.411362681,NA,NA,NA
941.832885742188,1.8518162,4105894.70963739,3976380.98323809,4110279.56805909,4403102.20102223,4054198.64380781
941.855529785156,1.9597684,NA,NA,2885315.18388703,NA,NA
942.179931640625,0.702284,1509848.79430243,NA,1274949.00995229,NA,NA
942.435806274414,0.701114665,NA,2318150.87781503,NA,2687423.61867613,NA
942.640075683594,0.40488651,NA,145198.477413402,150651.446530589,91922.6519970234,NA
942.6845703125,0.69906418,4467520.4099204,4281923.54146881,4503651.53988542,4899686.47237264,4294564.32762712
942.741165161133,1.92112145,2432146.81271647,2132539.57577342,NA,2227188.67582317,2326824.23183264
942.832153320312,1.8605703,NA,NA,NA,NA,1551049.03649616
942.839447021484,1.85582115,1479190.85680393,2569956.15061734,2565485.63610576,2155614.06745302,NA
942.932556152344,0.67024861,4588853.43109211,4694708.51465309,5071534.4180323,4966163.49551293,5410878.28673291
942.974304199219,1.9948039,2120195.81800251,2084524.68211233,2016924.33825971,2224148.83443456,2120872.63220304
943.181701660156,0.67034356,5011638.59704435,4949880.12295081,5270936.22635273,4670563.87315237,4942588.00224432
943.430236816406,0.66842451,3774693.79184919,4034094.44813361,3466547.57559853,3587527.85013859,3683781.24900457
943.679565429688,0.67061309,3205836.30989125,3276841.90963839,3210498.06275649,3099074.0332988,3430001.42953191
943.720947265625,1.803945,720857.935264362,762468.48867328,681730.622285902,727076.275864683,666737.347215636
943.845703125,1.8919419,2789466.58244011,NA,NA,NA,NA
943.928588867188,0.67061309,1795615.10825435,1952636.74087366,2147634.30983656,2136076.471237,1855560.26780392
944.030639648438,0.72294045,NA,1047123.18201377,1278384.41965009,906976.904994084,939379.620938181
944.176391601562,0.67034356,1980612.48508636,2177856.71033437,1962837.70058505,1811097.21521064,2015557.35106126
944.418762207031,0.67048716,896075.629191814,1096669.03632932,974936.76255401,1080568.56783025,1082328.41436049
944.685607910156,0.677043905,2258991.866575,2509337.6957478,NA,2012679.9796718,2358662.54579811
944.700012207031,0.71644656,NA,NA,1703755.63289639,NA,NA
944.857055664062,1.8920373,1791627.8242298,1903468.14339919,NA,NA,2226283.5520013
945.017822265625,1.9919023,1754969.56257572,1657861.93239094,1681981.40356922,1678049.34663858,1675630.91005658
945.019409179688,0.67924132,NA,1588175.37061837,1685948.62534756,NA,1694479.67279249
945.354675292969,0.68142981,1469000.33303503,1358263.99977757,1395898.82688301,1464798.81040031,1650430.13227199
945.686157226562,0.71000696,2217116.833738,1995535.84199599,2149645.09371342,2203472.32415057,2107116.97231948
945.738342285156,1.8299584,1407610.35842257,1472767.85956177,1191315.56832323,1405765.49258527,1659507.83087962
945.865051269531,1.9182044,1881218.70587485,2021630.57947875,2089590.5200996,2071725.19491239,2461532.72156709
945.940490722656,0.709821365,1726729.36911894,1797600.7815494,NA,1429619.90526761,1563634.17576939
946.017150878906,0.65297838,816712.118469905,792048.400686576,878808.591468338,857875.762884512,940894.935616059
946.182861328125,0.67936731,3583920.54477409,NA,3689523.72262265,3330914.3105302,NA
946.190353393555,0.715292765,NA,3439643.93569414,NA,NA,3591892.58239418
946.353271484375,0.65091616,633594.87759529,461787.37373233,529454.505749255,596511.015779576,525292.109527518
946.432556152344,0.67717867,4742859.83148453,4848534.06090796,5230107.09736624,4543823.96617557,4632930.43637715
946.576354980469,1.1755208,7129358.06956807,7636853.03714008,6775180.98676029,7304025.31668508,6796572.41586761
946.682403564453,0.67717867,5757453.80169168,5254131.8181488,5284274.09350553,5574770.34875906,5369369.05330959
946.739501953125,1.8265988,NA,770616.144228657,NA,NA,829544.685700148
946.794128417969,1.74573935,NA,NA,583508.111693766,NA,562049.22288108
946.8876953125,1.9422785,1892767.04113809,2111056.7204458,2070719.61930208,1784957.46647268,2033997.22396041
946.932556152344,0.67717206,4207742.68687875,4067301.36099048,4424717.6756589,4323267.19240677,4316168.89642185
947.182861328125,0.67924132,3128380.41183843,2983116.40885989,3190035.55769582,3162550.79998971,3216840.91629484
947.432250976562,0.67717867,2559704.75502964,2503905.52283924,2485727.0391596,2328010.90763053,2448198.88759406
947.675689697266,0.68142981,1661179.53871789,2234238.9146053,1980982.50324425,1646265.41424904,2151215.62607493
947.747863769531,1.8780787,1655095.99010531,1906582.49320734,1618976.87611669,1637478.86345869,1819471.70219657
947.803955078125,1.5213127,NA,NA,1833276.75649481,NA,NA
947.890045166016,1.94090795,NA,NA,1332570.03393987,1215774.78458653,NA
947.925964355469,0.67717867,1269264.89300674,1249791.0534558,1309510.53251675,1366439.44006816,1309629.57067386
948.175079345703,0.6802163,992134.687394951,NA,932553.787438323,950760.22172204,983030.729942561
948.424468994141,0.679229235,NA,810963.892446883,830394.618331879,552546.657052467,868211.485724612
948.650146484375,1.51795915,NA,NA,3608567.94819901,3253480.11820948,NA
948.726501464844,0.70216147,NA,1842304.98217045,2098935.25649191,1962269.7300915,1773510.39916339
948.744018554688,1.8760876,NA,NA,NA,704246.620388154,NA
948.744796752929,1.6598612,713529.78116299,1796192.19909642,867039.715940154,1740385.74585422,NA
948.807067871094,1.8144983,NA,NA,1464952.59245653,1571237.01620054,1658055.01662863
948.901062011719,1.9553913,NA,NA,2298512.22653896,NA,NA
948.987609863281,1.7411711,123641.176803403,251267.339719744,219476.301201829,114594.427880278,163697.111869881
948.9951171875,0.10755161,NA,115182.032831953,151018.878496053,167992.845786159,NA
949.363037109375,0.69018397,1418570.66843442,NA,1409922.67120753,NA,1480918.68636257
949.370452880859,0.731754455,NA,1461688.84736586,NA,1593812.17426667,NA
949.441284179688,0.72068009,NA,979549.45576138,NA,839292.758558253,789133.824065731
949.68977355957,0.69030665,4394237.98565313,4422416.85458028,1205801.52952059,4471266.22121134,4374189.98947229
949.749053955078,1.65536315,1874842.42616499,1902377.48044565,1666740.92703269,807513.203792904,1923461.23901862
949.755615234375,1.8875459,NA,NA,1050706.79410912,NA,NA
949.906311035156,1.9533173,NA,1552413.75020968,NA,NA,NA
949.935974121094,0.68592624,3937587.23534905,4039846.61978231,4091967.42990417,4017659.7450266,4336156.04505685
950.0283203125,0.693410565,1686876.4144605,1626464.79539781,NA,1589913.31260286,1614473.90871422
950.186828613281,0.68812148,4906732.29039498,5644106.75043896,4972722.40705787,5288640.74210703,5407956.4404851
950.352478027344,0.659667085,1549653.6076421,1482765.59196616,NA,1377822.93528795,1297868.72952137
950.359680175781,0.68799551,NA,NA,1264935.93026325,NA,NA
950.438232421875,0.68811484,4685708.88743846,4919553.46753311,4960428.095597,4858788.29131231,4819663.03556344
950.683349609375,0.65966369,5658037.9534877,5326361.90946018,5312715.89638046,5541477.94437879,5174506.68490414
950.692443847656,1.7214742,NA,NA,NA,NA,320276.672922046
950.755645751953,1.7250894,595407.515883772,NA,798338.575392562,718492.81427906,695302.504332026
950.818481445312,1.81772,767517.858999559,891837.276275623,NA,719694.339349689,654684.77956866
950.913269042969,1.9570641,NA,NA,NA,1090571.42960676,NA
950.934173583984,0.65967034,2951762.48456869,3004897.91861509,2794885.59172889,2633306.79689295,2771349.91114106
951.020141601562,0.65748186,655350.001462927,624939.398236784,722089.837270934,783601.347048496,620852.237068594
951.179595947266,0.67266685,2669624.39257733,NA,2552194.13582064,2407522.79937379,2800418.61469997
951.185363769531,0.66185231,NA,2574480.68397819,NA,NA,NA
951.345062255859,0.64093274,197716.992887348,375380.0891428,NA,506930.205935138,607636.361099293
951.429443359375,0.68566336,1712017.31251083,1597013.13644608,1871183.19188565,1625675.51271905,1539603.97774136
951.674346923828,0.685687685,2028579.44294199,2144640.78985078,1924043.37710535,NA,2103031.72456794
951.745513916016,1.7477368,1942135.82409726,1883124.49695703,1654704.95788228,2006316.42133774,1992285.00328758
951.92236328125,0.675898875,894220.182454706,851599.051399734,NA,907740.226886808,988686.938341236
952.178405761719,0.65528661,NA,800632.243407538,NA,680178.954805573,809979.596323087
952.681884765625,0.69012445,NA,951773.729457965,NA,NA,927454.851266716
952.686218261719,0.441770625,716838.99436994,241917.077466546,128293.807731374,228049.127522971,175163.454995572
952.749237060547,1.7437593,1080630.06699628,1183422.84863702,1127328.78242674,1232353.0745639,1311832.18179284
952.773254394531,1.6496336,NA,NA,NA,553650.385358885,619639.526607299
952.780883789062,1.6609746,561870.519743811,508720.997320968,NA,NA,NA
952.907409667969,1.9415653,NA,NA,NA,NA,766168.230541404
952.915161132812,1.9390434,708091.843581537,701529.167144392,616919.36059214,590087.239240172,NA
953.189697265625,0.69869976,2062205.50422853,2271364.33640396,2096535.44391684,1942373.86329692,2190575.24063627
953.441970825196,0.69906085,3111349.77425867,2935834.64037669,2870859.83539466,NA,3105671.04382848
953.691040039062,0.69686902,6241132.99924501,5836242.45164535,5898344.56644448,5864616.05196809,6357102.70858883
953.760559082031,1.8146181,4207955.43727846,4290445.32504909,3940074.85189299,4358013.28104404,4526511.08767219
953.792144775391,1.6683656,428832.296794522,NA,315934.156700412,316425.775075663,NA
953.800201416016,1.93434225,NA,NA,700538.072876037,688095.451686139,NA
953.855529785156,1.9532211,3165540.91964002,3277263.18513507,NA,3367215.68945062,NA
953.940093994141,0.66829858,5106992.09502442,5081306.92171448,4803839.61301168,5225709.01930542,5472287.671694
954.034271240234,0.70228069,NA,1523410.98035039,1559861.87092513,NA,NA
954.04150390625,0.74247071,NA,NA,NA,NA,1211382.07573402
954.185333251953,0.66842451,4843584.49346982,4543661.84434665,4670920.60101237,4902774.12286005,4691265.58969121
954.369079589844,0.69905752,NA,1486473.63713292,NA,NA,NA
954.438049316406,0.66622938,3514651.03364944,3321829.34998625,3502581.92148172,3352674.04305936,3391989.21139314
954.691497802734,0.66842451,4939722.36064973,5295227.62023121,4881187.37418831,4965575.4813223,5232721.14333424
954.765197753906,1.8148879,2810616.93834843,2792347.84474743,2643263.52452906,2966779.51103227,3060474.21055687
954.796936035156,1.7240624,1542020.04652584,1577958.34654851,1671656.18627329,1527029.74048741,1407914.0059763
954.930297851562,0.69004042,2223113.6594297,1715188.11916884,1967086.00312216,1894300.04170205,2097518.47773692
955.02392578125,0.66610963,1787794.48006395,1748305.31653338,1763760.50007632,1735513.43976863,1823241.77409431
955.177856445312,0.67061309,1563058.16273935,1322423.76649403,1350445.74364326,1577609.89306733,1236363.57686077
955.356750488281,0.66622938,1362575.03061778,1476176.60605192,1277137.066924,1444698.80409722,1388414.02008711
955.427734375,0.66829858,1191750.63436672,1047457.25982062,1144983.13135567,1153339.29130432,1191842.77345161
955.770202636719,1.8168066,2341850.95774697,2316086.72336871,2115910.2487529,2350200.44527273,2432865.15624949
955.803466796875,1.726251,1120203.81783307,1011297.00711527,NA,1017546.48169681,533797.58806512
955.811462402344,1.6184187,477709.937027788,1250636.16656799,714276.24525174,1370875.48491099,1273959.40688063
955.874084472656,1.9641455,NA,NA,2245744.79591632,NA,NA
955.919799804688,0.69018397,NA,NA,652875.336708845,NA,NA
956.016326904297,0.65073355,618906.666969948,562121.52769018,623446.683716306,NA,652069.80176907
956.213531494141,0.65748186,3281835.93976575,NA,NA,NA,NA
956.348999023438,0.69468046,NA,383906.349359199,NA,NA,NA
956.356689453125,0.65721231,NA,NA,NA,355767.079854508,NA
956.690124511719,0.70988098,184505.615240358,1392546.68673869,1606278.07697614,NA,NA
956.780029296875,1.8627589,NA,NA,NA,NA,671158.690224798
956.811645507812,1.6162301,583084.24833736,393432.635828699,NA,NA,567812.425126311
956.819488525391,1.6246495,NA,NA,1039584.70235836,545880.552267796,NA
956.873779296875,1.9619753,2001410.35591547,NA,1872850.11189876,NA,2064294.87039619
956.944030761719,0.71000696,2266682.4959319,NA,NA,NA,NA
957.197937011719,0.70754879,4550370.06871325,4548611.03511243,4276795.77199259,4213208.23370108,4286919.07652061
957.437606811523,0.676993175,5591665.34513945,5777684.748746,5011519.04397921,NA,5307060.18304678
957.444091796875,0.67472067,NA,NA,NA,5566046.37156576,NA
957.686157226562,1.5300668,NA,NA,3757269.35014013,1868658.44563219,2175464.13422161
957.691497802734,0.67499019,5531115.0966352,5517842.72215883,5667987.81183636,5642537.2059805,5515732.29454695
957.725540161133,1.6465543,1357989.62879775,NA,NA,1680045.23678346,NA
957.79833984375,1.8810946,NA,2441745.42060582,NA,NA,NA
957.814407348633,1.7992482,1434592.19257978,NA,1374476.98916892,1623660.7255845,1732921.20737259
957.821044921875,1.9182044,2750644.53573558,2503532.19307205,2765929.69847278,2899821.45430368,2502282.71813039
957.829437255859,1.6509671,NA,NA,3803065.5272252,NA,NA
957.938385009766,0.67280161,4101911.76767588,4374560.42806439,4204297.79818648,4306545.56629895,4147037.4262601
958.192565917969,0.67499019,4116165.54097472,3817687.2523229,3998504.07725361,4237968.36261724,4119444.97827403
958.439392089844,0.67486423,2581766.89023527,2516086.81656669,2499167.71298592,2115519.35513395,2081624.65663562
958.687652587891,0.67034356,NA,NA,NA,2964497.70336253,NA
958.694793701172,0.71438401,3268359.01374181,3078367.91696862,3321515.04731228,5944291.86708593,3175206.73298468
958.824493408203,1.91345215,849385.567191703,1090242.12497165,603241.376300255,829891.440629109,1482647.54534199
958.832458496094,1.6596115,NA,NA,2156171.02344338,1453949.28362327,1354526.3123444
958.884521484375,1.93180635,NA,1076811.91602504,950565.413281472,936431.988646014,994466.989076655
958.933776855469,0.67924132,1284068.08281539,1232870.99175269,1430314.98358376,1483285.63922674,1426561.68778848
959.180847167969,0.67909776,1464082.13857372,1541284.42625519,1585751.04312174,1362261.62623516,1649089.25376293
959.36376953125,0.68154919,NA,1755739.84999802,NA,NA,NA
959.373062133789,0.711878465,1460968.65907077,NA,1414128.7815734,1794920.38238763,1903820.16130304
959.427612304688,0.67705271,NA,NA,730096.751770431,NA,NA
959.696411132812,0.68142981,NA,NA,2082524.55217445,NA,NA
959.699676513672,0.674986835,1970325.48292981,2028236.66946905,3597354.77542686,1937177.62175238,2242906.72445594
959.74153137207,1.71619395,2129836.49343136,NA,6262311.68572172,2845055.29320642,3218249.69436464
959.805847167969,1.9043413,NA,NA,NA,NA,931055.491467091
959.845336914062,1.72398795,1311153.01972261,1447116.49086195,927603.534807232,1525512.49946569,1657732.46973349
960.033447265625,0.67243719,NA,NA,1465669.76174871,1742524.22537832,1929790.25329186
960.361511230469,0.67498357,1207685.25231316,1113146.15523053,1191253.49342138,1167214.16531146,1126114.39199814
960.449951171875,0.7173498,NA,NA,NA,1481282.03956993,1597709.49407402
960.690307617188,0.68155578,4864301.15828979,2221167.56156474,NA,1440831.84609248,NA
960.700042724609,0.67690914,NA,NA,NA,3127555.27451434,NA
960.716461181641,1.60245,3341458.28242678,NA,NA,3435574.8346395,3434354.37193059
960.740524291992,1.71401415,1450007.53373419,NA,4171075.85824665,2154899.31905731,2127139.27634375
960.851745605469,1.7302284,811415.201688983,954838.992864354,1337172.55566928,1023677.41762132,914649.158136145
960.945617675781,0.68580691,5463826.78397132,5103579.04336653,5015475.83289174,5061581.18468331,4989521.59542754
960.995910644531,2.0008358,826507.411633922,794378.380677047,813018.231282844,857261.990261597,902902.906101422
961.025421142578,0.64635335,NA,453278.438115316,547867.692563625,515705.018004134,586756.31802158
961.193603515625,0.68374441,5818108.61667346,5547604.51902033,5310668.80446822,5281480.79302554,5743235.2352488
961.441833496094,0.68373778,4992529.87630914,4751778.41609244,4719032.35203127,4746642.21092118,4677867.3085198
961.690063476562,0.68592624,4448275.95698596,4332283.73028923,2784987.88043149,4750427.6202637,4217736.27195507
961.715911865234,1.604072,2046033.42621572,2493191.71501462,2861804.42464838,3000527.43591692,3237205.12086598
961.756134033203,1.7861068,NA,NA,15545140.7356903,7368141.01836263,NA
961.827758789062,1.9132932,NA,NA,NA,740628.051707112,NA
961.859924316406,1.71272,670510.530576868,707492.175769382,934842.591583921,662515.203956907,617678.088161225
961.937927246094,0.68374441,3061886.74839383,2748977.51590773,2596835.44833797,2843009.1930756,2872096.15720462
962.18603515625,0.68374441,2347011.09927217,1955623.60749146,2240815.51686543,2112218.66283861,2170975.48832943
962.434387207031,0.68556846,1708916.76979491,1617898.05030611,1412585.9175165,1467106.03157909,1677400.9397684
962.682830810547,0.684772325,1403770.81282442,1381466.78049748,1397972.54121623,NA,1232908.76236481
962.725372314453,1.6374671,1360093.019379,1578994.59426373,2698467.4546994,1676447.42743875,2178734.23569511
962.748962402344,0.63085437,NA,NA,351985.733924312,330489.127779331,295753.279821006
962.757598876953,1.81690165,NA,NA,9687058.53642287,2712078.49443215,NA
963.038269042969,1.9986467,1440240.61307716,1471075.39175354,1523448.59582235,1468119.95526476,1678037.35945221
963.373657226562,0.726235645,NA,1039615.42067756,1021878.75518875,921592.129127618,1029903.47207722
963.654541015625,0.59620181,312277.639099909,NA,NA,NA,NA
963.703933715821,0.72526372,2625202.74645983,1685180.88384055,2154422.183195,1601496.52790054,NA
963.709899902344,0.72715081,NA,NA,NA,NA,1755837.01105692
963.736236572266,1.6092746,21841178.0653185,24382414.2856944,69270083.2785573,30668274.7222675,32722244.2541748
963.768859863281,1.8914077,NA,NA,NA,9084738.82050893,NA
963.921051025391,1.9575982,1642780.24152054,NA,NA,NA,NA
963.950073242188,0.72715081,NA,NA,NA,NA,824578.889904742
964.035400390625,0.706661105,1957912.11284859,NA,1724529.88518997,NA,NA
964.046752929688,0.72496229,NA,1588118.31027888,NA,2024450.75686635,1611199.34658099
964.199584960938,0.69456109,2689603.01735906,2647461.50025238,2736132.59516561,2700417.68572289,2567698.33214842
964.369720458984,0.68568769,1739143.82261246,NA,1584603.4335115,1816144.53280012,1857444.57776588
964.448852539062,0.69126949,3998279.7532824,NA,3445325.30909975,3701028.46584732,3872312.78779434
964.696228027344,0.69468707,7307430.39670317,NA,5565978.79365606,6133004.97011111,NA
964.705261230469,0.69249193,NA,7543805.37613306,NA,NA,NA
964.716644287109,0.51398231,NA,NA,NA,NA,517545.531232991
964.728332519531,0.67900279,NA,1185143.97872479,NA,1385028.87571486,1319756.31036839
964.740966796875,1.6092746,13731929.3541585,16549198.7805481,44832279.0786399,19828195.690118,21823872.709365
964.925842285156,1.9620715,NA,758521.710448269,NA,NA,NA
964.94775390625,0.69686902,5751297.44868667,5431422.0196456,5149934.06488575,5379606.92585486,5421082.37954441
965.030822753906,0.68812148,1499005.99330835,1439052.62485688,1649400.71724821,1543758.21714808,1606785.10303153
965.196533203125,0.66829858,4619492.23392526,4669287.27744359,4772291.01065652,5008449.81881874,4232644.13460185
965.352172851562,0.63997346,402010.618064452,NA,NA,NA,NA
965.365371704102,0.658509585,NA,992599.976931634,1203922.89969555,1181718.99858125,1005796.17743543
965.445739746094,0.66404739,3249776.46171989,3389596.56250086,3196929.90880311,3459668.04183782,3461250.39959895
965.687622070312,0.69213406,2856992.64402924,2907752.48905992,2648437.85705621,2869480.04764619,2812396.00814215
965.729583740234,0.63751492,236582.546659739,NA,NA,289870.347497971,917439.001546224
965.739135742188,1.6094225,4451455.21558303,NA,15657467.7788367,6839512.85349839,NA
965.779754638672,1.9196614,6358448.85839342,5981348.0900597,6288176.28405722,6372836.96964678,5968045.43958938
965.835632324219,1.8321265,NA,NA,513322.967966344,NA,NA
965.938049316406,0.66841789,1899367.24386301,1806908.71432948,1746080.67975851,1953662.4516235,1975863.20410419
966.020812988281,0.68128626,280296.417881643,576042.874214361,NA,622429.561448877,464458.28572387
966.187377929688,0.69249193,2130135.62889096,1827914.76980228,1664617.01455899,1918031.85601997,1774871.34761752
966.356994628906,0.68347488,NA,NA,NA,388272.619399315,NA
966.42822265625,0.67267564,NA,NA,944191.508235684,NA,NA
966.435577392578,0.677175365,1049722.64033742,830389.971360857,NA,901982.035557991,1071258.71704629
966.687255859375,0.67061309,1475735.74854223,1452481.77653169,1298691.25801072,1481687.02775224,1480275.87670227
966.698120117188,0.37520659,229781.041087453,491785.276690411,473594.464654554,731212.038267413,740932.089686377
966.706298828125,1.7240624,336593.520345422,NA,NA,NA,NA
967.697799682617,0.705384605,2316298.06104633,447302.839513226,2307877.41676312,2500742.62897052,2502789.83124148
967.707336425781,0.36640344,377394.476539768,117000.839294587,218396.709610373,150205.999505037,482163.543569366
967.715454101562,1.736794,NA,NA,NA,NA,747909.391757345
967.725250244141,1.7503249,496803.154489031,NA,NA,NA,NA
967.739990234375,1.89746095,1669410.10743469,1455260.77849219,1859854.49851101,1742296.93274517,NA
967.876495361328,1.9573795,NA,3091461.00960685,NA,3133281.97950999,NA
967.948333740234,0.704397465,NA,2927430.79156356,3105661.80851434,2895988.12733845,2967889.02629314
967.954956054688,0.70562984,2939259.16377374,NA,NA,NA,NA
968.0458984375,0.73590499,NA,NA,NA,NA,794156.406307105
968.199157714844,0.70331526,4883833.07828749,4768949.88185432,4708508.01724007,5015827.16346783,4755838.39703018
968.448852539062,0.67498357,5455862.78810744,5539419.08899456,5499783.84874791,5716807.8793855,5514443.56647252
968.677734375,0.36424134,149680.744007563,151594.840404339,168471.794574291,200308.09702495,179929.697434234
968.700592041016,0.67267564,6531209.23573593,6396530.41472882,6766046.74142408,6677642.24894676,6455983.20084201
968.950286865234,0.67280161,4281872.35586989,4075116.61777276,3992157.75114633,4210570.93711349,3748020.82232889
969.049133300781,0.69869976,NA,NA,NA,NA,1478063.24906037
969.058227539062,1.8168271,1030110.42912963,999187.943341668,1043899.26603652,991092.583012714,1451103.02105616
969.194702148438,0.67472067,2966910.20715901,2699932.88367172,3085054.43864557,3079902.25092622,3042440.43338579
969.371826171875,0.70009548,1836907.43659403,1910455.34208032,1838269.00994909,NA,1827125.0233514
969.379211425781,0.69660611,NA,NA,NA,1656514.3550529,NA
969.444396972656,0.67462571,2206943.92042369,2338895.9252045,2331586.27193795,2256957.87268977,2259333.21088049
969.681945800781,1.43225891,135463.806217469,100664.249794588,1170990.51221291,152616.649975085,113382.321482244
969.707397460938,0.66805974,3020352.90078896,2315160.1738731,2959122.46557765,2268114.75376086,2469779.54353677
969.73876953125,1.8079326,NA,NA,NA,1299788.12346605,NA
969.794662475586,1.7229594,526700.836346646,NA,1431532.41035878,NA,NA
969.844909667969,1.7754933,NA,482031.852279236,NA,NA,NA
969.9384765625,0.67061309,1159818.58175265,1320894.44283492,1202601.28596703,1221806.87969991,1385419.49411111
970.032897949219,0.66404079,1234361.76740636,1170587.89155905,1312457.25812079,1249864.56540112,1231389.33937109
970.061340332031,1.9956789,NA,1710696.13153712,NA,1796589.7778906,NA
970.368041992188,0.66829858,1004244.47726193,1044666.47618659,864040.877880916,1044464.57276069,1035736.40532368
970.674468994141,0.71000696,1063358.98161654,NA,NA,NA,NA
970.683349609375,0.705491775,NA,1431779.82826761,1291813.24866159,1325700.69775169,1452782.29417275
970.709350585938,0.67024861,NA,NA,NA,NA,577037.079002879
970.792846679688,1.7185823,567128.593114219,NA,1119313.880928,NA,NA
971.026245117188,0.646404085,444913.902690213,299002.085609995,NA,409294.188121251,478403.656594419
971.456817626953,0.71183104,NA,NA,2075209.5187303,2137422.57460022,2121370.49874135
971.702484130859,0.6966779,NA,NA,4627163.4048616,5029236.9714515,NA
971.709411621094,0.71437738,4204482.3969024,4280999.00927376,NA,NA,3993184.74176988
971.735778808594,1.6934054,NA,NA,1405457.42380643,NA,NA
971.800750732422,1.71728825,NA,NA,446082.638689029,NA,457347.507216377
971.952758789062,0.67936731,5635899.5893025,5509126.26141153,5095297.16292859,5827660.07454482,5784199.53063571
972.204284667969,0.68119137,5726485.66141556,6011527.22539444,5315030.51199312,5620879.14499487,5654913.92734619
972.395263671875,0.80410881,NA,440798.765432757,NA,NA,NA
972.449340820312,0.68373778,4357614.67316837,4990818.99611969,4677583.96886359,4447942.5487942,5022110.86375182
972.654968261719,0.53902971,1203550.38864978,410061.289498431,1373634.2027848,545344.263674679,299651.916075588
972.701293945312,0.68373778,3897338.98696552,3843647.83208136,4075720.89680939,3788976.58312114,3949946.13154516
972.809875488281,1.78501605,NA,736724.844833529,NA,NA,780796.769070095
972.899597167969,1.9415653,NA,NA,NA,NA,443289.086102181
972.946228027344,0.68361843,2562351.05185315,2737690.81764095,2709215.59303791,2801282.68158604,3058100.09232221
973.197906494141,0.68154919,2523632.81019191,2490086.55115033,2373216.51115014,2616111.12809173,2682152.6691209
973.378936767578,0.711034885,1379047.47151338,1417325.54927317,1364306.66083936,1520043.86624837,NA
973.387390136719,0.75122501,NA,NA,NA,NA,1525716.71242867
973.442504882812,0.68361843,1416119.96791943,1576734.37808243,1624752.68957041,1316800.6686379,1597896.48304783
