"mz","rt","peaktable_1_48cfeaa2b4a77273ce366caac107df72 intensity","peaktable_2_e643475138de5bbba29876333731f5d5 intensity","peaktable_3_329405a96fc3ecd6463545f5e357ecad intensity","peaktable_4_780c6675f627e794fefa6d6ff84ece8e intensity","peaktable_5_ec631491bb8bc4f620fbd7dcd84576a6 intensity"
1048.6557006836,6.5298786,1093617.49977085,713138.770292346,1118074.29080684,915047.98275043,NA
1048.67993164062,3.4676501,5860457.03941953,5259240.42648673,5346420.65374839,4353248.37766965,4210460.65301288
1048.69934082031,1.8857777,NA,NA,2586529.54727766,NA,NA
1048.7006225586,2.7545026,6354422.9158137,6330569.89921915,2991254.34809325,5531143.0390862,4438516.12016005
1048.75848388672,4.33206715,3007493.10382791,5967141.86597456,2343407.02328618,7395342.58493679,20113647.0150555
1048.759765625,2.1796512,NA,NA,NA,NA,1241918.06167209
1048.78796386719,6.017699,NA,NA,NA,NA,5729316.23565614
1049.005859375,2.0802287,1925966.66593659,NA,NA,1426634.33525813,1830439.64852578
1049.25537109375,2.0759259,1319046.11460507,NA,NA,NA,NA
1049.68127441406,3.4936083,NA,NA,1619826.70437009,NA,NA
1049.69226074219,3.6016162,17751187.4364686,15796836.091852,15593673.5931692,13740227.2924026,13160302.9233092
1049.70416259766,2.7588057,10800209.6734691,9454464.47485519,10125346.6483179,8613154.38827757,7631449.704921
1049.71276855469,3.0094998,40757983.6427058,38326478.390856,38322129.1227678,28592610.727274,27051454.5002948
1049.73474121094,3.9042102,3226032.93952021,3207712.89327317,4277180.97152924,5071920.7322766,4255694.17476711
1049.76147460938,4.3839248,3851943.50683346,4041298.32249171,7093097.67206455,6174261.15302361,8145707.3320913
1050.69543457031,3.6016202,12577464.1178117,10821185.7435276,11236260.8830292,9416173.28887237,10386509.2291962
1050.7041015625,2.5254267,1154652.47125584,NA,NA,NA,NA
1050.71197509766,2.7631385,4889111.07500735,3832323.66184284,4171489.86175225,3070085.51436253,3574839.10324349
1050.71630859375,3.0138269,28296785.4500626,26445628.1223427,26365604.0537943,20172126.6315895,19812908.3811992
1050.73767089844,3.9106707,NA,NA,2508278.1369361,2647547.1328864,NA
1050.7724609375,2.2401505,2384003.12370713,1593366.23117579,2188279.75306961,1967206.76061891,1965727.70941679
1051.06030273438,6.4888005,13731833.0085664,13884565.4814424,13361866.8088792,12570842.3550103,14247017.7596613
1051.51281738281,2.21854,NA,1593891.99123684,NA,NA,NA
1051.69812011719,3.6016362,4981521.45913914,3651915.42739894,3555576.85405555,3184314.60635052,3622540.59523708
1051.71948242188,3.0116538,2180814.15608718,9933901.85395592,10433048.9499531,7384118.7152595,6447878.11275415
1051.72760009766,2.8841473,NA,973577.333634843,NA,NA,NA
1051.76306152344,3.044072,1923893.61830699,2425294.71588553,1908535.19617424,1524793.05933039,2038261.18040108
1051.76544189453,2.22502125,NA,2997083.51304302,2214488.37112057,2318723.19529407,2464716.20487151
1051.798828125,4.4401284,3070108.5110789,NA,NA,NA,NA
1052.0075378418,2.10616815,NA,2149511.34843973,1694392.07934516,2257217.77175146,2518189.98167512
1052.01416015625,2.2401505,NA,1779918.73637315,1871133.36816076,NA,2198735.31779277
1052.06372070312,6.4931379,3836574.73718502,3727277.93846005,3234862.72806594,2976709.59655403,3041062.07758065
1052.09985351562,1.9894642,NA,NA,NA,863734.484710125,NA
1052.25933837891,2.1104976,2954000.67113157,3290466.97090744,2706387.50376037,2730384.32662011,2374955.70145846
1052.42578125,2.0024494,1218190.90383694,NA,NA,NA,NA
1052.50988769531,2.1105026,2003228.32520774,2402409.32042475,1666016.36663493,1865368.18122403,2172345.36831075
1052.51593017578,3.43738535,2037724.34467537,NA,1736501.45284137,2029819.32523415,2056956.54196283
1052.72253417969,3.0051666,2395388.58734092,2328210.09231777,2285082.8805225,NA,NA
1052.75924682617,2.0608032,NA,1523106.62245021,1635477.5286344,NA,NA
1052.76623535156,3.0527516,2888651.09267915,1947826.93296591,2136049.33258089,1575978.86963851,1506394.74217452
1052.779296875,2.8884694,NA,4081717.03784588,NA,NA,NA
1052.78912353515,2.94034835,2835427.38776689,NA,2583084.4422898,2692984.21420789,2739813.27391303
1053.61047363281,6.5017665,NA,2752518.2197093,3043487.84035879,NA,2461811.23735728
1053.77880859375,3.0181744,5356931.58187758,3842988.45988425,3107874.21093497,3326385.74330419,3285914.83880887
1053.89074707031,6.16033145,3946518.16341095,NA,NA,NA,4337944.00942278
1054.3046875,4.8766576,2582898.56787315,4187085.89956013,4174233.42957054,5058935.34764452,4474121.75245558
1054.78234863281,2.8798665,3300607.95615017,1865954.56604109,2355929.12713405,3829780.98258152,4362178.78885276
1055.26788330078,2.2488,NA,1621670.85485005,NA,NA,1536802.92886941
1055.30548095703,4.88099755,2470696.22024101,NA,4350271.29146043,4400006.41956613,4646140.28880673
1055.51245117188,2.1364354,2368668.5910525,1677119.5774334,2548174.78438434,1979268.59179933,2444740.31556019
1055.51818847656,2.2574425,NA,NA,NA,1449425.24303485,1174828.37820038
1055.76232910156,2.1321135,3209727.45702601,3666588.42258018,3540195.57863579,3691356.26458822,4050523.73808072
1055.78552246094,3.6016282,2633749.97696974,19420446.1136561,1339562.04542673,2391978.13455337,1725819.51140344
1055.90771484375,5.74758385,4447150.929822,NA,4446819.74460526,4413361.47270992,NA
1056.01391601562,2.1494021,1535161.56843618,1788210.06856079,2735067.14079205,2762728.14396836,2270739.07248761
1056.2646484375,2.1364299,1585086.03764569,NA,1407550.72509262,NA,1615199.66589675
1056.30346679688,4.8852875,NA,NA,3915461.90242479,3828771.2144173,3474342.21622909
1056.43774414062,2.1645169,NA,NA,NA,1653911.49842757,1325226.79267715
1056.74749755859,2.062985,8467902.9768104,8457078.41042286,8195493.0169873,7917405.33424199,7453980.49053282
1056.78967285156,3.5972979,7096625.49894382,4710671.34811144,5311470.43097276,4847115.78403771,5321807.58792
1056.82116699219,2.95330745,1010025.9310169,NA,NA,1145968.91192513,NA
1056.91223144531,5.7367909,NA,NA,3476332.42003985,NA,NA
1057.09851074219,1.9808333,NA,NA,NA,NA,1329083.01268218
1057.30395507812,4.8723353,NA,NA,NA,NA,2709287.04722571
1057.43127441406,1.9073574,NA,NA,NA,NA,1253232.18866485
1057.74816894531,2.9446535,NA,NA,NA,1125104.59151897,NA
1057.75115966797,2.060811,1702371.94150276,3732820.58075466,3962390.41898755,4318844.25715452,3728940.50982197
1057.7763671875,2.0067974,1493732.22320043,NA,1694511.84693,1761529.92500475,NA
1058.53369140625,3.4287316,NA,NA,NA,1479233.56587168,NA
1059.01586914062,2.171038,2026669.67943403,NA,1935272.19613855,2194766.64502753,NA
1059.26684570312,2.1623684,2688748.95464279,2374799.02132274,2907348.09430828,2145742.79249232,3279185.68872627
1059.51449584961,2.1386094,1414278.19550335,NA,2629184.70028255,NA,NA
1059.76098632812,2.0651332,1897815.23457515,2712204.31188,1819183.02604763,NA,1404024.2745206
1060.01251220703,2.0759099,NA,1725135.53884098,NA,NA,NA
1060.70703125,1.3454705,8382232.66386046,13213757.6668957,28754962.811424,NA,10699301.552895
1060.79443359375,2.5513597,1966003.498425,2501233.48238777,1682406.44346563,1948756.91773536,2117232.62490787
1061.11022949219,2.1969399,NA,NA,NA,NA,1703590.83379687
1061.44152832031,2.2098921,NA,NA,NA,1091400.75133857,NA
1061.7103881836,5.33695685,2517786.36532984,4519119.46820217,24352600.5915329,24622520.3507084,5294396.88486076
1061.76806640625,1.9592284,1407458.59239459,NA,NA,NA,NA
1061.77502441406,2.1883011,1064575.52194772,NA,NA,NA,NA
1062.10217285156,1.9332987,NA,NA,1122331.3524541,1065795.55046541,NA
1062.43786621094,2.0586628,NA,NA,877139.641909785,NA,NA
1062.52084350586,2.2120648,1833563.5877731,1986578.42081785,NA,NA,NA
1062.71325683594,4.8550772,8848465.95621549,2308499.48194948,5076235.18476527,1197366.22103063,5691816.92276706
1062.77136230469,2.2098956,3458669.33256834,1779028.54705199,3228851.65421731,2327773.86109098,2349367.71651824
1062.81018066406,2.8322928,3018759.73105311,3147420.06313425,3287733.1012009,3666666.104169,2915720.73837479
1062.86218261719,5.2094917,NA,NA,1313808.84948375,NA,NA
1063.01483154297,2.09322725,1812927.47218247,NA,1562215.36867481,NA,NA
1063.02056884765,2.2142467,1841626.26600872,2206701.28027481,1737896.66694965,1910394.8596261,NA
1063.26513671875,2.1018388,NA,NA,1289439.69778773,2275323.77705437,1996894.92018984
1063.51705932617,2.10400975,2431874.60297295,NA,NA,2034382.42620131,NA
1063.69158935547,2.60320915,4801141.11527735,4698271.82928994,4253373.51533478,7278157.1447892,3382746.74811056
1063.71545410156,3.5151738,1069832.90965585,280290.455629524,1043367.71560978,859042.86166125,656782.467940875
1063.72106933593,4.38825025,NA,NA,NA,2773998.6569094,2614619.33734537
1063.74951171875,3.4114547,1972015.25798316,2472705.93616312,2878238.88616632,2467682.48790019,2857936.26081262
1063.8139038086,2.83878555,NA,2117466.15012488,1559790.08727318,1632072.12201637,1597157.96863697
1064.69555664062,2.64211635,7579772.3686124,6961471.71748723,6738568.060626,2422976.13251531,5158448.68027424
1064.73046875,4.3839354,NA,NA,NA,NA,1859457.51217172
1064.75329589844,3.2385721,2293886.0834864,2325434.86646981,2810106.38064965,1834456.0009545,2037578.72223975
1064.876953125,5.3823518,2847017.43926608,NA,NA,NA,NA
1064.99224853516,6.4715217,8508252.51956912,9022690.5211561,9204328.9307038,7818914.53983857,8897597.65418713
1065.29418945312,2.0197223,NA,1142505.50566688,1064833.16834315,NA,1098309.59761256
1065.66366577148,5.6524792,5663016.95716777,3640598.49933845,1253582.10593011,6103161.91657127,1260353.41267137
1065.66491699219,2.257439,NA,4290162.65719816,NA,NA,NA
1065.69067382812,3.0008411,6061899.76878416,6223794.67850175,1200550.75330584,4468765.65941832,1443049.68342759
1065.70098876953,2.6464368,2898097.44334087,1465386.06254127,2896204.36405377,1681693.40936682,1877391.11564532
1065.70977783203,2.76530215,2331056.94399299,NA,NA,NA,1602915.37787464
1065.7310180664,3.65566015,3691964.58621299,NA,NA,NA,3874893.12559986
1065.74499511719,3.2601687,NA,NA,NA,1904689.80803933,NA
1065.78063964844,2.2228881,NA,NA,1360933.15529438,NA,1444376.22789739
1065.81665039062,4.5697868,9867531.79068804,6948204.91889388,9290037.87093606,9235166.07228789,9698206.81175471
1065.99475097656,6.4758292,NA,NA,NA,1549660.68159433,NA
1066.27575683594,2.270416,NA,1363672.78978217,NA,1295023.88745854,1499829.91701403
1066.43933105469,1.9722203,NA,NA,1317369.140895,NA,NA
1066.44140625,1.9851416,NA,1320874.91733412,1745848.40214384,1190170.37383013,NA
1066.52026367188,2.12779605,2015114.3175362,1413092.98781333,1584644.60065462,1329923.72973262,NA
1066.52648925781,2.2401505,NA,1628512.53156675,NA,NA,NA
1066.66693115234,4.7858928,3991722.26018548,3178986.10737479,3432521.67736554,5641244.2596645,3659825.17371676
1066.69323730469,3.0095048,4625246.2611696,4742444.43910389,4017542.89337061,3202625.3571826,3545731.57282596
1066.73315429688,3.6664681,2925615.28082486,NA,NA,NA,NA
1066.77117919922,2.1212904,3727825.98377852,3917861.39572592,4396903.24517218,1150468.10377397,1391281.01787168
1066.77722167969,2.2315479,NA,NA,1342510.60701308,NA,NA
1066.82055664062,4.5740987,7565984.53091966,5110010.55339274,5961948.36303885,5603333.23922192,6935573.46165411
1066.89379882812,5.5898136,2018671.02668495,NA,NA,NA,NA
1066.9921875,6.4736783,2147878.13322,NA,NA,3458700.02427855,NA
1067.02142333985,2.13211075,1504120.5935368,NA,NA,NA,2566632.90150506
1067.10766601562,2.0024338,NA,1125816.18667527,NA,NA,NA
1067.27514648438,2.132139,NA,NA,1864873.19704733,NA,NA
1067.591796875,6.52340265,NA,NA,732895.358646589,NA,1244089.4807042
1067.66906738281,4.9371672,NA,2184352.89164323,1390327.14302759,1656960.97296506,1866906.16405275
1067.67016601562,4.3277478,2803716.8434647,1899743.58050906,2098629.03188345,2757628.97589047,2849671.73877988
1067.69592285156,3.0138522,NA,NA,1382296.47384628,NA,NA
1067.72241210938,4.8464332,29967801.3320687,21375195.7859744,27196913.6296315,27171372.583369,33398205.2711176
1067.75891113281,2.741533,4552019.95923031,NA,NA,NA,NA
1067.76110839844,2.7350601,1141395.06192787,3327776.32558991,5855999.92227524,NA,2865554.5886038
1067.77404785156,2.0240602,3337416.02468269,3991372.52208985,3263058.54031312,2504761.71355904,3028145.80929404
1067.77478027344,3.4590007,NA,7502468.68694644,NA,6672693.48597147,5805489.37152448
1067.8193359375,5.1965003,5563845.32414251,NA,NA,NA,NA
1067.82287597656,4.5827586,2603775.74331152,NA,1874565.54019797,1654054.18711424,2279933.31659588
1068.35858154297,5.25700235,2425171.04971857,3137656.70369233,NA,NA,NA
1068.72583007812,4.8463924,21667197.2127651,13215636.9423697,18776089.7285765,19779079.9995161,20652082.1463398
1068.76245117188,2.7328888,4576253.73074288,3154993.15177754,2844061.65990602,1791367.48160805,2249798.10566822
1068.779296875,3.4633282,6740218.35401327,6376230.96854562,5569462.9254872,4472287.84059393,5109538.76599968
1068.78662109375,2.5988834,8615741.93773022,8513464.38328221,8219305.73477025,8762949.98430991,9300175.16412262
1068.82275390625,5.2008222,4050345.97287689,NA,NA,NA,NA
1069.3589477539,5.2699585,NA,2143150.01352301,NA,2839057.14919081,NA
1069.72924804688,4.8507248,7172870.20314077,5507627.20926828,6067284.23131727,5669959.78016585,6467773.55821762
1069.77606201172,2.7631385,NA,3167234.16548869,2425045.4466048,3173229.25130624,1386768.3712857
1069.78405761719,2.5686735,2214996.32067712,6847335.94793684,1879651.59654077,NA,NA
1069.79052734375,3.6016202,17596295.1523042,15638199.0718757,16078879.455777,5557007.8638734,5318623.73497188
1069.81188964843,3.85878465,NA,4170029.96639353,4849185.94783573,3512547.68966231,4058838.27088183
1069.83502197265,5.38018285,4981991.8548705,2877984.23936589,2945387.256273,NA,2009922.51303301
1069.88854980469,5.9399002,4832306.00274841,4013123.60726552,4348858.89157999,5607842.49640268,5786910.74170485
1070.0241394043,2.16019635,NA,2235794.97035201,2141720.16658538,1734668.21325459,2585277.07339153
1070.2744140625,2.1537185,2254584.47869154,2612985.80148524,2373250.75832005,2561423.68498443,3017764.74869325
1070.35913085938,5.265654,2338831.2797053,NA,NA,NA,NA
1070.52557373047,2.1645169,NA,NA,NA,2239338.84181669,1854510.31499409
1070.77899169922,2.65291965,3554295.44319179,NA,2199566.14737845,1610023.983216,NA
1070.79330444336,3.08084535,13016300.5874848,2892876.91007061,3107854.27182977,2217559.7267777,2400614.12148368
1070.79479980469,3.6059385,NA,NA,NA,9053473.60605535,NA
1070.81237792968,2.42602825,2544762.34843592,2645197.5551294,2796856.99354743,1810264.73499337,3148620.217128
1070.8148803711,3.8588053,NA,NA,2712021.27728456,3108426.3038162,NA
1070.83801269531,5.3866736,4095727.45462628,NA,NA,NA,NA
1070.89196777344,5.9312616,5594458.4403919,2544342.87176944,5792543.62642628,5216721.30755215,2676327.44586484
1071.31396484375,2.413077,3970238.13094076,4332827.04501429,3660504.19415672,3793709.91602717,4329749.74105273
1071.77969360351,2.0175819,1488246.83541094,1506744.7567395,1760874.3435435,2360065.12593854,NA
1071.79797363281,3.5972944,4737515.43884716,3899866.99626608,4075327.02434532,3597116.5837424,3421111.28318813
1071.80236816406,2.062985,4696037.73254139,4296959.90020362,3625910.37999507,5214375.89164971,4205849.023803
1071.81451416016,2.4238616,2485259.15844029,2409602.55997331,2178073.81793953,NA,2089044.005328
1071.84967041015,5.57683945,5275432.19667081,2542716.3571054,NA,NA,NA
1072.10845947265,1.89870875,1294026.57004266,NA,NA,1670891.68981622,NA
1072.3037109375,2.067307,6339134.00783392,6917400.85989789,6000138.41274909,5764295.11112392,5991567.05816945
1072.44030761719,1.9073885,1126670.91194667,807216.159452816,1061874.41394562,NA,NA
1072.80529785156,2.0629434,3105646.53719568,3028489.59942564,3343404.79081883,3338333.64068223,3552686.11360369
1072.81744384766,2.6118501,2334518.20250878,2366740.14462525,2539013.79053981,1693712.73364377,2095979.73670846
1072.8544921875,5.5854918,4378176.39122678,NA,NA,NA,NA
1073.30603027343,2.06513065,NA,NA,1758437.60337413,NA,1893812.82532398
1073.5283203125,2.2055801,2163685.00080187,NA,NA,2773970.63229629,NA
1073.73999023438,2.5945616,NA,NA,2772669.22902599,2714173.60663696,2451931.8314371
1073.77099609375,2.1018584,1971998.97226117,2157209.14968404,3778156.01164341,3210731.23935309,1323502.24673784
1073.77716064453,2.1861292,2800363.21726519,3351610.63050385,NA,2647298.66154993,2347894.53060208
1073.82037353515,2.6161888,957624.168650068,NA,NA,NA,1180440.85844269
1074.0263671875,2.14722835,NA,NA,NA,1633895.04793201,2384812.82440585
1074.27416992188,2.0802733,NA,NA,2233558.34651401,NA,NA
1074.27783203125,2.1018532,NA,2072176.66342951,1422865.51608179,2514781.62612845,1261175.78160986
1074.52661132812,2.1018841,NA,NA,1000447.45413891,NA,NA
1074.7763671875,2.1061751,3863211.32410445,3295265.22529895,4588336.16519663,3266032.15557768,3943243.47288319
1075.02313232422,6.49744725,NA,NA,NA,1644006.7528442,1399724.18570935
1075.78747558594,2.1451056,NA,NA,1180998.07453968,NA,NA
1075.81900024414,6.1322379,4661834.29441496,NA,NA,NA,4979547.73830184
1076.11987304688,2.1450798,1312845.54452295,NA,NA,NA,NA
1076.44580078125,1.9289735,2093959.19688534,1409644.96547053,1254950.72333067,NA,NA
1076.77941894531,1.9419657,1674794.45828334,1804503.34918346,1994394.03682425,2326859.24633503,1212967.99151353
1077.03149414062,2.2272256,NA,NA,1244763.0457157,NA,NA
1077.11254882812,1.9354694,1118678.52727369,NA,1537611.69812569,NA,NA
1077.28237915039,2.2293742,1737992.95621755,NA,2830044.34136185,NA,NA
1077.52679443359,2.12562225,1418805.83554351,1437164.90375793,NA,1270814.9549024,1312564.01115845
1077.77734375,2.1234533,1628833.63590918,2292752.28003384,1768065.17575414,2731987.1791155,2005979.680893
1077.78265380859,2.2099374,NA,NA,1169086.83570797,NA,NA
1077.89099121093,5.97665365,3763212.95402255,5299059.84347698,3230608.07841921,4284771.57548214,4885839.86981101
1078.02734375,2.119131,NA,1568648.27606072,NA,NA,NA
1078.80645751953,2.5038418,6073091.25148143,5943121.99391027,6537899.06148329,6032974.22645093,5748448.6958071
1078.89489746094,6.0954865,5342432.98555015,3947436.95950234,3542373.9120309,5077624.03808991,2941154.30382509
1079.74603271484,3.1110643,5962142.71473621,2727016.6104813,3190948.40389191,2036581.42280155,4897952.56350002
1079.81018066406,2.4951665,3749053.65454549,3380373.92458116,3841337.95197563,3631559.81609811,3382759.48391889
1079.89868164062,5.7410683,5465936.00518684,4170652.26402937,6130743.14097,3355903.80910579,4803935.41336858
1079.90710449219,3.8868808,17224710.1343176,18650408.6829787,18546818.9136877,19203896.766546,19007220.2520551
1080.7490234375,3.0613955,3021648.17381457,3737119.55852005,3208422.4318127,NA,NA
1080.80737304688,1.9894642,4039031.66774831,4121895.1370834,3814769.33468944,3672205.14880076,4348797.46254543
1080.81094360352,2.49950415,NA,NA,1510742.70567956,NA,993944.76651929
1080.91064453125,3.8825997,12983391.9308579,13855823.9112645,14846054.5037583,14999700.9974987,14759869.5544262
1081.03030395507,2.14724565,NA,1329557.71109541,1699949.51056613,NA,NA
1081.11694335938,1.9592088,1440778.48589184,1953502.14406631,1767028.80010134,2014644.79884478,1685275.5536625
1081.28204345703,2.1493923,2042422.64457206,NA,NA,2425780.95810036,NA
1081.45062255859,1.9592227,1135072.12450977,1614787.54561828,1710313.77826959,1846578.09870975,1964339.82653981
1081.53198242188,2.1537185,NA,1954105.76847488,NA,1784579.59698094,1520024.37456778
1081.63787841797,3.670785,1398671.25117722,1418185.14140559,1726818.36953399,1836205.10188245,2063365.42441915
1081.77954101562,2.054315,985626.531064978,1736409.9376787,NA,NA,1233734.68279322
1081.81176757812,2.067276,2497906.30489699,2080383.97953348,NA,NA,2010229.77187595
1081.91455078125,3.8868766,5774175.14842763,6280589.33029257,6120710.83754004,5603016.87637631,5667252.47701257
1082.11096191406,1.8770918,NA,1223720.15416407,NA,NA,NA
1082.64031982422,2.605391,1331272.50565717,1226466.38969315,1105063.90013261,1267548.0762113,815010.681711749
1083.02111816406,6.4931379,4854813.07890785,834239.923729944,5418572.24954006,764223.394110298,458178.943402356
1083.64184570312,6.48880515,NA,2174162.11775708,NA,NA,1709614.59935203
1083.71606445312,3.7658767,1917776.09999699,NA,NA,NA,NA
1083.7689819336,2.94900525,2838349.92114207,2479692.56406038,2981783.41611909,1947249.2266032,2428523.95695103
1083.77001953125,2.7631279,3242267.32192929,1814850.16143553,NA,6328232.40006469,6772517.7987688
1083.82748413086,4.3363817,4968544.18664626,2205030.85259549,5212980.05652222,6962262.32272589,6481033.28566799
1084.5341796875,2.1882957,NA,NA,NA,NA,1809460.54995009
1084.77526855469,2.76963955,1704933.06195824,3145163.35489745,1987924.63367455,1586752.44045909,1890419.30902491
1084.7817993164,2.2855538,1998129.06071839,2334762.61557786,2189252.85281157,9787824.8567127,9733400.93930866
1084.83135986328,4.3817827,NA,1998355.33527505,3118836.03704379,4027564.70073625,3305398.38553851
1085.03643798828,2.1861502,NA,NA,2713963.85200669,NA,1676380.69753361
1085.27990722656,2.0716036,1228797.89612278,NA,NA,NA,NA
1085.53039550781,2.0845955,NA,NA,1008748.57837604,NA,NA
1085.69006347656,6.1257826,4292818.26989252,4314234.11955827,4780526.42476767,NA,NA
1085.77026367188,2.1104976,NA,NA,NA,NA,2536126.54973267
1085.78210449219,2.7717827,5927379.68730874,5609708.19016369,5946629.59257919,4275572.03847534,4726967.26632362
1085.78515625,2.3136426,1855279.19237549,1390532.28078272,5997111.15873872,1487411.32484764,1727380.90556362
1086.12225341797,1.9981217,836057.385104811,1303688.06718666,967405.822789128,1695634.03748784,1542324.14293285
1086.12463378906,2.1148054,NA,NA,NA,994691.877668054,NA
1086.44952392578,1.95273265,NA,1608627.69587559,1137242.59215188,1677920.83738594,1866018.31391475
1086.7802734375,1.92247945,1812699.44335585,1652115.20060297,3139951.94321757,1909146.82889077,2872763.13876965
1086.78857421875,2.77393925,1525027.21063678,849702.335114717,3396725.92774339,1416529.80883555,1234523.00460899
1086.91540527344,6.1473678,5517893.87625216,5866361.35070504,6202178.56630568,10336426.8415505,9363733.24943258
1087.30847167969,2.0154001,NA,1348254.02277338,NA,NA,NA
1087.68615722657,6.13224305,5006278.18535487,4967413.82070914,4942283.59041188,5661033.35497252,NA
1087.78256225586,2.6939946,NA,1192654.43073534,2105145.66973305,NA,NA
1087.79205322265,3.00300385,1547226.29889095,3598921.76371078,3133520.98151305,3051614.18305245,2201298.36042028
1087.91882324219,6.0566056,26167642.2431289,3864310.56143495,3442866.273075,3461027.22802238,26857631.2252883
1088.03735351562,2.2228782,1400465.21963954,NA,NA,NA,NA
1088.29016113282,2.21639825,1497927.44494707,1623538.81034654,1771353.21960354,1527991.39628945,NA
1088.53787231445,2.16236555,1714612.52392117,NA,NA,NA,1239635.51206875
1088.78436279297,2.114809,NA,2266045.25694094,NA,NA,NA
1088.81274414062,2.2920321,1273012.72095169,1430261.82420177,NA,NA,1674511.17833156
1088.92175292969,5.9442279,10021111.6123729,9130182.29707812,9587928.74349165,9295319.78134577,8705768.01258714
1089.03857421875,1.5918354,984866.393423667,771314.986484274,761693.016942186,757962.876515671,462329.088000516
1089.73706054688,2.3006763,2612612.29406821,2025825.04009677,2376171.89707763,2248180.48349147,2254880.48077378
1090.04187011719,6.4801659,4594547.49052108,4531721.20982358,5040446.19011504,4633047.45173468,4810876.96077874
1090.46276855469,2.0154103,NA,NA,1149969.84320203,1270628.84693082,1426171.73739318
1090.7958984375,2.0197379,1270199.9374904,NA,NA,NA,NA
1090.859375,5.06901015,2962159.06190394,NA,1566129.87516938,NA,NA
1091.12097167969,1.9332899,1153330.46541619,1792673.60868394,1199998.14877611,1672397.9344529,850206.424951402
1091.45458984375,1.928954,1634828.93317065,NA,NA,1748063.38112391,1824328.9088595
1091.791015625,1.9505647,NA,2077033.08629494,NA,1340845.09664071,2010228.21411627
1091.86315917969,5.0754808,1926363.63487502,NA,NA,NA,NA
1092.04248046875,2.2488365,NA,NA,923297.494087701,NA,NA
1092.28717041016,2.1278171,NA,NA,1632895.29309751,NA,NA
1092.54028320312,2.1493857,NA,1553166.12864874,1354381.98587811,NA,1513118.21413058
1092.57727050781,3.2126288,1878182.01310432,1825387.14988932,NA,2053428.13002909,NA
1092.68273925781,6.52988055,NA,653073.618065343,796942.527636696,NA,NA
1094.31762695312,2.0478221,1413858.53430534,NA,NA,1352949.83959593,NA
1094.80053710938,2.1947665,1851981.24983719,1587768.24581896,NA,1968000.70854656,1553485.235253
1095.08831787109,6.5017824,3418193.41221431,3792076.27413835,3815457.69694996,3875494.09559725,3066660.26002011
1095.33331298828,4.8809746,NA,2362734.47374612,NA,NA,3435593.54427223
1095.45803833008,1.95489575,1190871.886218,1601024.80255228,1096905.11921175,NA,1241780.71670419
1095.46533203125,2.2055737,NA,923519.013821053,NA,NA,NA
1095.79211425781,1.9505813,2224593.59257634,1970308.65148781,2343723.20843617,2575135.13207157,1963764.02638423
1095.79504394531,2.1580718,NA,1121067.4728614,2571014.96153802,NA,NA
1095.81457519531,5.0711534,9256414.41814768,3727361.57313412,3468157.31383743,3905852.42718926,4300806.79731596
1095.82891845703,4.699456,2779853.11709602,NA,4004894.68957964,3662711.69737067,NA
1096.04321289062,2.170993,NA,NA,NA,1635634.16464323,NA
1096.12670898438,1.9527484,2486396.8187805,1518601.4378595,2040032.28031378,997431.896794036,2222278.53009018
1096.333984375,4.8701673,NA,NA,NA,2420191.52314486,3497151.11892896
1096.4603881836,1.9527553,3009604.61938525,NA,1549999.62400229,1329549.89060372,1912990.13637356
1096.71520996094,2.3827969,1244170.07117389,NA,NA,NA,NA
1096.79583740234,2.01540025,NA,1039639.52385337,NA,NA,NA
1096.81774902344,3.98630265,3068388.63611418,2421039.46455413,NA,2527590.36356711,2849474.99344331
1096.83129882812,4.68649,3599159.15070843,3084156.92909404,2844866.79342347,2822383.40206014,2302263.10596992
1097.33178710938,4.8766576,NA,NA,NA,NA,2460828.63040127
1097.63757324219,6.4931177,1973664.52077014,2404414.13760294,1986664.29766335,2266234.91243519,1314233.55414767
1097.71569824219,2.0845543,NA,1847756.03624869,NA,NA,NA
1097.82299804688,2.901477,1761481.04349592,NA,1867921.00121428,1773312.99388293,1225826.37671362
1097.82983398438,5.2742984,4033753.3284973,NA,NA,NA,NA
1098.83251953125,5.2526879,2758281.69550805,NA,NA,NA,NA
1099.04479980469,2.2142594,NA,NA,1750641.39199708,NA,NA
1099.29583740235,2.18829325,2219797.0873619,2213650.38387515,NA,NA,NA
1099.54956054688,2.2142146,NA,NA,NA,1322307.70474575,NA
1099.76452636719,2.6464413,2333497.14369534,2202736.53858788,1876744.5745574,1709712.88921771,1436229.46647806
1099.79833984375,2.2099062,1337159.11251057,NA,NA,1316033.78977668,1903721.74104905
1099.82543945312,3.2385777,2823210.14348749,NA,NA,NA,NA
1099.83422851562,2.4562536,3051069.95308147,3202812.02235347,3086495.87432559,2906731.36278865,3163775.52786975
1100.33520507812,2.4476127,3685890.01335273,3605277.84620074,4246068.64675237,3677885.9729134,4114242.23073197
1100.46453857422,1.98515135,2632969.99497703,1147794.9719804,2173925.66068688,2437658.25595612,2220322.24693398
1100.77215576172,2.65291965,1280236.37046749,NA,NA,1495095.04779843,NA
1100.77612304688,2.0543098,4584889.71062193,5337191.30981175,4582510.53495927,5207659.28345419,4768596.29915916
1100.80096435547,1.9765044,1490943.30524409,NA,2070314.53206132,2105625.62538768,1619413.30092468
1100.82360839844,2.0888865,4356903.92839219,4296029.01299214,3757530.89852963,4424340.35300212,4194234.07163848
