"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
863.566040039062,1.5347553,3066548.89149356,2095837.96694091,2069194.19863313,1277269.9414484,3071517.09416334
863.617797851562,0.65074504,714753.462331295,1067061.32032785,901788.844046767,843336.540526307,877110.769555117
863.631591796875,0.69676888,1349656.90416062,NA,NA,NA,1107325.38631238
863.641052246094,1.3481133,NA,1456207.22008182,NA,1841053.03143095,NA
863.681243896484,1.54253895,2203918.88521833,2000230.50191225,2473273.7667585,2194888.92047454,2734160.58142247
863.715881347656,1.67457315,2093849.23760901,2009283.2108348,1835233.22514605,1918111.35990094,1822913.16675024
863.791015625,1.8843961,6368071.40898656,6271667.64386345,6076768.42826049,6443695.52722121,6095683.04219156
863.874206542969,0.656257935,NA,NA,397699.902242599,NA,420413.089501497
864.115692138672,0.65512213,796047.653645489,613976.10348417,706550.335053597,792203.076035284,635328.185134651
864.364318847656,0.65732032,NA,NA,324165.377707067,308447.826095156,NA
864.575073242188,1.42799565,2218480.2677399,2019121.01059434,2419566.38618756,2778466.86429291,2432703.0348825
864.615875244141,1.0813711,13203886.7823632,11804129.0050719,12264510.9182151,12161475.5733616,13133667.0181104
864.629577636719,0.34222753,480406.756080642,266092.087081678,442284.855700265,136140.835084236,318929.936605434
864.643432617188,1.3986889,10023615.5149852,11510601.8579869,10597301.6354392,10844900.39885,11350732.0090182
864.650085449219,1.2806016,4265464.2517995,3967394.00544787,5145115.29674494,4607743.57428018,4452784.13218801
864.692596435547,1.6448268,NA,NA,825328.996309289,NA,NA
864.695983886719,1.5630289,NA,613777.953869697,8588689.3229581,8013645.09936993,NA
864.718322753906,1.7902882,1153938.22757353,1040740.93721086,991953.21919936,1087792.40973642,941035.609646533
864.731872558594,1.6228975,2307184.78889956,2216767.308954,2292903.58100527,2294259.55185241,2383912.16883136
864.807098388672,1.9107929,9194059.14038738,8557972.73168128,8712682.6831308,8848619.50385887,9163001.23686093
865.578857421875,1.51684525,740863.240153356,714759.430282663,807335.459997635,110999.16608083,1052766.63824831
865.624633789062,0.70767269,1479587.88197623,1488867.61347545,1528995.55043415,1443087.33638353,1452024.52755037
865.633483886719,0.46471759,NA,NA,NA,182625.071775068,NA
865.647277832031,1.3982116,5259181.50385106,5633898.51782589,5833326.87754285,5399100.19790286,5399757.80003513
865.653900146484,1.26742295,1748222.10125812,1720158.82137253,NA,NA,NA
865.674591064453,1.7581906,NA,NA,NA,506255.895297538,NA
865.697448730469,1.63456745,1207206.1247741,1096453.44444481,1860012.5832754,6412642.16778087,2302344.25499573
865.7294921875,1.831758,960480.352802904,763534.65272604,934637.771091891,8500106.22944082,8346246.31501059
865.729919433594,1.5866548,NA,NA,NA,870078.230950148,NA
865.810943603516,1.9090136,4483512.59812059,4930736.96466985,4819313.49726192,4929078.52505597,4880138.08682507
866.123291015625,0.65734522,1014847.16517236,NA,NA,1263973.20313934,NA
866.130645751953,0.678126945,NA,1264418.77150414,NA,NA,1101785.79113394
866.376800537109,0.660660065,1758090.63561989,NA,NA,NA,1872973.93681298
866.58447265625,1.1800014,5939082.11240763,5954014.63575278,5826887.10746793,5837482.22472562,6111242.13218756
866.591491699219,1.5172469,3319947.12842935,1286635.70875395,3099375.06543798,3627403.41752091,2627917.62027149
866.596649169922,2.2145299,178373.704919471,NA,280026.181685882,NA,NA
866.632049560547,0.932790385,3210916.32148798,3053852.51160623,2889872.206281,3365408.82570356,3248705.42519826
866.641799926758,1.0606155,7554400.96420213,7421572.41073217,6917149.33828727,8024977.21409157,NA
866.660888671875,1.4884197,NA,6430347.05365098,NA,NA,NA
866.666809082031,1.3461633,6006245.59519462,8550136.47615711,6187522.68585561,6097498.93015584,5773719.53514484
866.700988769531,1.5607903,2356545.9412222,2361713.24669855,905935.373108368,2422085.38450931,1181966.2657294
866.735229492188,1.8378192,5318759.46275343,5328771.20404515,5287853.75936203,5070011.22176985,4971897.9927945
866.818115234375,1.9283013,2893768.17534646,3136685.79899264,3469627.26704855,3123062.91749212,3305183.9215032
866.876525878906,0.65951817,1731219.03368424,1609808.4307358,1376253.10881988,1699418.47827175,1493600.61490546
866.988647460938,0.50634201,481838.751133409,175497.482488493,263846.571795568,344062.019726621,255017.653227545
867.128173828125,0.661729515,1180839.26228904,1121728.84201045,968807.602472471,NA,1142641.46892759
867.130096435547,0.65512213,NA,NA,NA,1062323.28173924,NA
867.369750976562,0.63767788,NA,NA,NA,NA,710448.291510989
867.376129150391,0.6584491,733574.39938792,766030.914609721,694468.219788455,692363.756787012,NA
867.592132568359,1.3330911,2299793.2984202,NA,2031262.10265712,NA,NA
867.598846435547,1.77170355,1677802.58016529,607026.459083332,590055.580095554,583224.413241494,605385.770287443
867.63330078125,0.65515422,1107349.92359125,974726.898920884,1021279.98453197,967884.287058474,1138965.72805644
867.646911621094,1.0683849,NA,NA,NA,NA,4645206.26326279
867.66748046875,1.4949853,3086159.46390258,3355504.53950453,3218580.16021284,3302872.04358014,3217621.54011103
867.674377441406,1.3439976,4590141.81793575,4808833.72055905,5054956.54541662,4541338.68863427,4789950.66476043
867.687866210938,1.8010604,3949779.8631191,3890985.48226115,3811315.81276794,4079780.84375194,3976747.54766715
867.708557128906,1.60124935,548591.3240359,2342663.91563062,2502508.94586741,495057.449318415,651523.697091233
867.749389648438,1.8801526,15926261.9080966,16293290.5242711,16414662.2108149,16257130.139226,16583596.6901381
867.825134277344,1.9308991,1181657.78356443,1435957.17045638,1330861.03230684,1337993.29162716,1474165.18450008
867.870666503906,0.65956819,468935.68648973,NA,NA,NA,NA
868.608276367188,1.5104536,4218857.67783862,48583.2039093514,1792784.36179959,1946172.40113623,1674433.13775347
868.642517089844,1.2040022,7741970.25186397,NA,6954475.91268639,NA,5771871.81959541
868.653961181641,0.885539615,1380655.42281947,NA,NA,6793845.1284317,NA
868.683715820312,1.4244742,5678962.90486103,5099088.33976576,4935113.59506488,5434524.1956642,5384389.25846343
868.6904296875,1.7988718,2486205.53510906,2178246.75552736,2114294.8243635,2387409.35395111,2264948.67432825
868.717895507812,1.5989471,NA,458879.880321633,902033.268390935,866274.274106649,472234.881432491
868.738403320312,1.4249742,56614879.273531,59063053.5413685,56467919.8308562,55140736.4034227,55348736.2264333
868.752105712891,1.8783736,9088870.81861258,10321109.5268437,9547888.98816826,9339097.22679222,9517154.49815451
869.155639648438,0.62450144,NA,NA,1268712.42949216,NA,NA
869.612121582031,1.5389049,815903.711829265,1078931.49892024,951775.421857055,957545.252514614,2427252.02615962
869.618713378906,0.67046125,NA,NA,1119097.05438077,NA,NA
869.631408691406,0.66613446,1235054.48490385,NA,NA,NA,NA
869.660095214844,1.1732676,NA,2434057.71696197,2291147.08439842,2477259.60046246,NA
869.694671630859,1.4250832,2341423.02494344,NA,NA,NA,2780257.77892847
869.707641601562,1.8586767,7434005.46543653,7406548.61750558,7015176.01101121,7001221.56638132,7174404.35926191
869.72216796875,1.6100138,699982.813140704,1097254.83867145,1766102.65674009,1927165.94768522,758227.097770498
869.730010986328,1.6684595,1753903.12052879,1351617.5373285,1785283.37248219,1458366.77870466,1911973.90609706
869.742553710938,1.423666,31870621.4352729,33292400.663169,31940641.0518913,31831032.8157886,NA
869.764099121094,1.9084702,10596987.8001197,NA,NA,NA,NA
869.882720947266,0.66608416,NA,NA,1474152.90194587,NA,NA
870.132659912109,0.67047666,2231793.11581932,NA,2429316.0165207,2181674.05911671,2207106.81940093
870.380554199219,0.66832279,1970672.04446121,1747032.62547615,1886574.1415152,1689673.75578226,1668976.26777412
870.549133300781,1.0217797,NA,NA,NA,6652517.1129709,NA
870.60400390625,1.1333961,17122510.7558149,17492411.8542529,17853180.4466855,18193021.1045874,18826214.5180777
870.624816894531,1.6472194,527128.576539632,96049.4291561077,1907206.05026911,955702.432992565,475759.551151944
870.628753662109,0.64311723,NA,NA,486940.873956116,1596789.34729311,1345548.00193645
870.647155761719,0.74921582,NA,855202.0246792,928976.895110224,NA,798680.151467631
870.651184082031,0.71504994,NA,NA,NA,956510.332136445,NA
870.700744628906,1.4885145,19836704.062005,19222998.2714769,20287212.8549989,20041984.5067359,19499996.4201441
870.707580566406,1.8560786,4244728.88559479,4254517.35924895,4217482.31214324,4197062.14108303,4186218.00826434
870.728149414062,1.6756499,678846.952014071,860226.433915852,1076534.26110305,1240528.90381988,1411355.41496184
870.755615234375,1.4704337,1334631.71357361,21040983.83348,3269026.976886,874981.935362577,839046.5387565
870.762756347656,1.9084702,8399028.02172892,1114880.1137352,1102681.56909492,7941781.4572778,8182074.15518718
870.877563476562,0.66613446,1152653.01578714,955166.625045584,1197442.10295694,935551.880658464,961065.16642402
871.125671386719,0.66608416,1407915.78410629,1331884.68725234,1389927.38363176,1362570.34172703,1389790.62984052
871.374145507812,0.67042819,NA,490759.650537601,518292.665228009,NA,575532.478875433
871.604843139648,1.13393245,9373545.01980966,NA,9685717.2971535,9685102.26011653,9764467.54313333
871.645263671875,0.70153229,1299258.20540424,NA,1402637.14219802,1348261.6480701,1485316.98598236
871.701538085938,1.4879425,10746363.1842751,11124306.0014612,10809659.0697777,10472908.1825887,10379646.8581255
871.7080078125,1.85986585,1652705.16691556,1792054.06645622,1685558.59549031,NA,1701711.33225328
871.742797851562,1.67533755,771074.591916512,1572064.92304214,1919393.68582622,1429811.4208823,2253053.05407839
871.756164550781,1.46768715,9658668.61960645,9596957.01626626,9657629.62476481,8842412.11490409,NA
871.975463867188,0.69239648,1202930.28448249,NA,NA,NA,NA
872.618408203125,1.363767,4648105.19804681,NA,NA,NA,NA
872.620727539062,1.17194615,7497760.93673531,7696740.41583451,7362886.54631548,7233966.7269404,7879680.9419147
872.634765625,0.62450144,1262662.74415624,1205366.2004627,1250150.21802904,1180523.51545863,1029049.04673941
872.6416015625,1.7793666,2243561.1697708,2240223.53062829,723742.615149891,2144010.958356,232875.610096654
872.717651367188,1.5849147,12087385.1200477,12138098.574475,11455537.1866414,11871304.5929951,12475143.1981452
872.773895263672,1.7968538,1818600.52972724,6885334.15751146,6345614.42484141,6497024.88439098,1175518.20723183
872.779602050781,1.9283013,9749738.42360023,7288273.35026757,6931708.90323019,5677453.98187368,5600251.82889995
872.97119140625,0.65737974,381447.833548725,NA,NA,NA,NA
873.386444091797,0.68140406,NA,NA,1247287.62149731,NA,NA
873.625061035156,1.24962855,9077744.66486851,2072185.0117982,9428656.97033568,9583154.22131607,8872464.99147432
873.630462646484,0.67962432,2080763.62322989,NA,2167607.7897592,2054161.4475158,2226096.36233886
873.645812988281,1.7444162,1066972.19288522,1195810.72713612,1103246.11896783,1148845.51467666,1100050.21066645
873.690643310547,1.66877185,488357.026678242,NA,NA,351939.628022696,NA
873.721984863281,1.5848643,6864216.50869198,6801915.63169714,6977221.01219231,6898819.80183371,6892119.17792813
873.729064941406,1.9179574,1381092.86795986,1527869.14954274,1770504.16310766,1483598.67903417,1576244.6125797
873.777954101562,1.80083695,1187153.12877797,3947472.6986191,643489.912174805,2866501.26189872,2208183.31351056
873.87939453125,0.67480479,1942337.089557,2039672.83570275,NA,1662718.89948337,NA
873.885421752929,0.68033226,NA,NA,1976815.45865496,NA,1710672.59989148
874.128723144531,0.64643693,1725615.03016398,1734439.07280912,1521951.96950239,1731390.24165597,1753974.93968406
874.379638671875,0.64862067,1180810.59129229,1365580.5004844,1203117.35846059,1212936.4196373,1335093.80414269
874.498901367188,2.0733896,169120.347222925,369589.543484674,593516.180927086,555509.393483474,386602.897364023
874.629089355469,0.65731064,NA,NA,NA,1163673.50363884,NA
874.637145996094,1.0988794,1099884.80482207,1411988.07267581,1686945.33270525,30002123.1877414,1123949.85383022
874.658538818359,1.66242685,1802789.52604003,1524269.72407847,870804.822415829,1368815.86300528,992670.021756745
874.677215576172,1.40829875,7265873.09462015,8125513.7971905,8786982.78829798,7956066.33777064,NA
874.720825195312,1.5829114,2515316.63927826,2370667.70686355,2440569.06542808,2418491.64805988,2407348.329555
874.790649414062,1.85389,30341820.2384667,28896778.5852737,28906354.705881,27843185.4729581,29694061.1214622
874.878662109375,0.65076399,NA,NA,691052.841247347,520658.909040454,599204.939524619
875.121398925781,0.65073084,NA,477926.548924881,523599.937132933,488719.057071431,NA
875.499328613281,2.1038959,286634.327423474,295172.095830041,292586.636130158,273161.834339385,131609.763679142
875.638427734375,1.2146957,NA,NA,NA,16507713.0766097,17017982.5544023
875.659240722656,1.6645236,1340241.75408502,NA,885168.576669002,951730.282056047,1134341.8574524
875.666290283203,1.55762505,933006.869571757,770191.659744283,NA,797267.505754251,948674.01653358
875.679824829102,1.40858485,3867382.461249,4280514.28671038,4011367.32243927,3795891.75759431,NA
875.714721679688,1.739139,5605144.25025346,4949682.6669212,4848574.54379944,986833.002676969,836479.680913215
875.715026855469,1.58610145,1552359.55027777,1452596.38418475,1041016.67097745,1157772.26603747,922431.188178655
875.791702270508,1.85509275,17928348.9282064,700717.739112517,17816478.4474231,17886701.2609347,18160258.1225676
875.992553710938,0.76403188,NA,NA,NA,1009839.2339082,NA
876.508422851562,2.0822335,352425.184708734,189635.336979538,125636.803353042,334081.080351529,304244.306140067
876.515167236328,1.1339687,3472564.64811554,NA,NA,NA,NA
876.564682006836,0.965365895,NA,7431566.79914778,7303485.70115798,NA,NA
876.647888183594,1.2193956,1924966.85464995,1885164.04491561,1837213.66194682,1935758.99943278,1653806.12096373
876.668518066406,0.63980226,838012.923517968,902914.209452791,936979.27292752,677568.528383625,867990.135260964
876.696838378906,1.5010738,59209462.26798,58399070.3450226,60264025.3070492,55975160.8179019,56950429.2638996
876.705703735352,1.73244915,NA,970631.792931727,NA,NA,673347.686119661
876.718811035156,1.7410796,953916.108251881,2176503.92729588,2350524.79410515,420509.101171095,1962521.49954783
876.720397949219,1.9923687,NA,715692.839095431,589550.540045362,NA,483133.875127522
876.80793762207,1.80050205,848500.035524486,1008397.03537974,77842776.8801727,650398.24530131,525517.556707971
876.940246582031,1.9836145,NA,NA,NA,NA,1774627.05997064
877.132949829102,0.658437045,NA,1532854.62140964,1538793.44970434,1595412.12720226,2032039.16148693
877.140075683594,0.68801989,2061792.3195376,NA,NA,NA,NA
877.384063720703,0.65731064,2275983.57477931,2162583.85872148,2224780.37858312,2199966.46434293,2192116.13253162
877.519195556641,2.1013305,NA,NA,64191.8210703512,NA,113068.429964573
877.568481445312,0.96097762,NA,3907248.14251673,NA,NA,NA
877.634582519531,0.658448955,3564309.32379875,3546590.98868923,3178298.91573302,2754930.76177421,3764434.67132967
877.652770996094,1.3588177,4839737.24565243,347019.289325565,1001794.73575092,5074435.27168012,NA
877.658630371094,1.69941175,491470.319732274,561841.973102202,575923.384774427,564439.920770952,476027.061780095
877.672424316406,0.62016953,NA,NA,270402.727303989,276306.973320138,232486.529220041
877.700073242188,1.501551,31435859.6055542,31804989.0318023,33785062.2599397,32237852.4971096,31100536.2971378
877.728881835938,1.7273847,3901227.37646457,5064518.11131479,2863684.46255662,2656581.67651134,2227471.4508023
877.812149047852,1.81621765,636170.069159416,521057.97056011,320504.82267722,295568.776623772,50785395.8983648
877.8857421875,0.65733001,1697382.99771302,1721936.3597335,1755206.55736047,1589335.52739792,1812440.88801079
878.137817382812,0.65737486,1681925.04675,1590471.93611308,1563144.36689137,1497884.96516451,1718942.76994858
878.382568359375,0.66389527,810653.47699769,809444.800182606,618728.118248796,824745.096559309,925784.073420486
878.528259277344,2.0980708,130209.716717466,278467.138871553,70214.8723040098,270745.897768598,227874.748791138
878.559814453125,1.4731224,NA,NA,1163973.53472403,NA,NA
878.57373046875,0.99382854,3852242.07048974,3597934.34843963,3838221.28816583,3581302.67722626,3694003.76198095
878.645111083984,0.57742129,383883.145861913,1528843.18463459,461184.082403505,433379.198224214,1420651.67816859
878.650115966797,0.0484725685,NA,NA,NA,399376.497132244,365196.378672957
878.664764404297,1.4616795,5085311.88591675,4928383.5248925,4944763.78148681,4948591.06481156,4886533.81713075
878.670501708984,1.324373,25308274.7374807,24977103.8220641,25632142.6043621,26310725.277657,24804455.5864995
878.70654296875,1.4993854,16636304.7749084,17294710.7329393,17559791.8963162,16604912.865833,17594878.1132046
878.711547851562,1.6041176,7902092.46182185,NA,8269704.93767522,8178635.04666797,8109575.19609897
878.734558105469,1.89284175,3780219.18324591,3254832.70870959,3032955.32827973,2504906.52375033,2759985.99568397
878.735900878906,1.6865927,2057202.44769412,NA,1524422.37037289,1369353.79850048,NA
878.824523925781,1.9177678,60170025.8085528,62567375.6574465,63110878.1181215,62467610.9107993,64498558.4203467
878.871154785156,0.65073084,NA,448198.33375294,NA,NA,NA
878.993225097656,1.8931137,575601.799382624,504419.701161914,567897.804358053,485293.70184401,573549.744558302
879.124053955078,0.65514709,NA,454014.249958227,NA,NA,475297.658964677
879.504516601562,0.97798274,NA,NA,NA,303334.171597971,NA
879.574645996094,0.99161729,NA,1586463.62881398,NA,NA,NA
879.65104675293,0.55010592,849026.406495583,887759.30592989,220906.061377462,927581.865077419,430719.949936356
879.666748046875,1.45893305,2432143.13126981,NA,2714806.63105059,NA,NA
879.672241210938,1.3265616,14020853.4827063,13863424.13088,14112676.7678794,13700666.6501158,13533045.9135609
879.710632324219,1.6028027,8368368.10276059,8741307.37046869,8928026.85331764,9096520.20467611,8987392.30046155
879.748962402344,1.8493794,5435276.87785696,4735399.23541151,4495849.50065952,3453332.10514051,2267102.26532231
879.825561523438,1.9175749,30287196.4363319,31263686.417808,NA,31336729.0274629,NA
879.910034179688,1.9786378,NA,NA,NA,293737.040588878,NA
880.513000488281,1.6075779,1522268.68008098,1433707.63872033,1714477.93670479,1363458.84862556,1877571.06440499
880.625244140625,0.37848944,310568.48459924,161319.509884489,317266.364630179,302633.943340743,197789.568621764
880.637268066406,0.66608416,2370838.40342804,2175482.9353276,2592751.12738872,2306356.40726117,2379789.28459407
880.674362182617,1.54658975,952960.504314656,871633.581595311,958154.351609859,NA,873694.227136965
880.681335449219,1.3303667,10554061.1783631,10263804.1857371,9716942.41807218,10049896.7868877,10290158.7517825
880.716400146484,1.6054325,1927792.81374033,2075604.63240745,2038084.73657611,2169625.33360838,2225976.36634097
880.751434326172,1.8517015,3336263.47112654,1653941.03709301,2562549.07638324,1304200.85827692,1108754.10324994
880.835205078125,1.9348669,18456350.923861,18413783.5691835,18143929.3022169,18821856.804108,18191872.168445
880.888763427734,0.66386211,2189120.52530999,2150244.0796898,NA,NA,2155882.02723127
881.033172607422,1.996363,1772955.32056941,582327.071655822,616259.393010191,616492.392143321,575369.594366606
881.035827636719,1.7413063,621251.686654989,NA,NA,NA,NA
881.13720703125,0.66605057,2248667.97932084,2301625.15904769,2099874.34890686,2396893.60436829,2299109.43093696
881.312561035156,0.67707671,1200694.69043781,NA,NA,NA,NA
881.387512207031,0.66605057,2092624.09466878,1848274.11134719,2203682.51861687,2114287.56172086,1851931.89950024
881.516784667969,1.7214263,1112165.4187782,957242.447211423,930071.164176142,882509.5521229,838350.882890979
881.524108886719,0.81932823,10078890.4129,589448.946831444,420881.383626111,613612.503853495,549509.476608961
881.629211425781,0.16870054,NA,NA,102124.184442681,NA,NA
881.636291503906,0.67050613,NA,NA,NA,70324.6970568928,115001.08763924
881.641052246094,0.680292975,2611669.51893218,2557611.72294789,2316054.50785815,2631154.30354773,NA
881.685424804688,1.4098002,712685.351665872,556232.505141421,4812657.53577609,457615.542477513,4353108.22555482
881.692443847656,1.8360771,NA,NA,1752802.74854775,NA,NA
881.706451416016,1.8403269,NA,NA,NA,1127943.87758874,1192601.24412173
881.720458984375,1.6404497,NA,NA,1206677.41487895,NA,NA
881.7626953125,1.8934219,2550960.70370053,NA,1316416.55633466,132365342.698206,133710015.475804
881.838027954102,1.9361938,6726556.63101072,7477242.4639176,NA,7643495.23886272,7398249.5353976
881.886291503906,0.66386211,1019285.25626162,982430.417099575,923282.461663655,982267.248916068,896022.119486794
881.984802246094,0.67921546,NA,NA,937399.730373456,NA,NA
882.130554199219,0.66825343,759341.667337412,667761.90528924,745270.839728384,926918.149627602,814468.194574056
882.315307617188,0.67702696,NA,NA,657737.914563167,NA,NA
882.378692626953,0.668320165,501966.416126407,533898.437952702,539614.135958518,NA,591217.328180704
882.523193359375,0.966507575,5359105.48056402,5533377.57281013,5046537.35326072,NA,1637725.47947513
882.529113769531,1.77575385,1575931.07072629,1278481.36134422,1965974.93219649,1417114.49913914,1520577.69640331
882.564392089844,1.3675716,3660555.41915157,3368630.55744985,3623904.92425332,3570157.54256802,3622533.49379926
882.599670410156,1.0178802,1879343.87578975,1810789.45176986,1293358.89972628,1348947.13164215,1937908.61146564
882.606414794922,1.134042,NA,NA,NA,NA,1337708.0264415
882.627624511719,1.5566409,692231.628838666,1320177.91011475,468655.883474979,1364572.45612585,1238771.21906447
882.646011352539,0.64971751,867469.410233338,NA,NA,NA,1010796.55457021
882.698181152344,1.4579114,944239.616875901,11151999.8289998,742479.659526204,10810750.9190445,886134.77094635
882.705078125,1.829065,NA,NA,NA,806456.77041333,NA
882.754516601562,1.4731948,3271200.49014491,NA,NA,NA,NA
882.768356323242,1.8934219,70803245.4608314,75742574.8095044,76686683.2666156,NA,77182667.4690622
882.843780517578,1.9369216,2208254.223498,2269060.29526522,NA,2284297.04247146,NA
883.529296875,1.7279483,599761.799793725,669789.212356174,797764.850626263,733151.208448731,701047.732710256
883.536010742188,0.96544959,2899428.81191927,2958773.98074989,2756256.72519212,2851132.05967675,3148934.22903116
883.705581665039,1.66555335,2048399.51112722,1707645.65792349,1822325.40826674,1712666.09112226,1845475.33384833
883.740844726562,1.6181229,758985.449506641,849854.642858395,1109198.2458187,1059333.1868662,1108046.45535724
883.775848388672,1.9178626,321280.959556432,97405707.15649,100666078.573652,99825097.4882014,101435240.816373
883.782989501953,1.6632087,NA,NA,535556.9524141,382443.581518245,NA
884.140472412109,0.67745851,NA,1085942.24526609,1017187.32166299,867381.239511153,959369.861843388
884.393798828125,0.67702696,NA,NA,1794134.38820067,NA,NA
884.538024902344,1.5260088,NA,NA,NA,NA,1228186.86733529
884.545349121094,1.6881571,1011123.87663164,2373684.23878097,748114.52919628,2444325.0192652,2008534.32635818
884.55224609375,2.1978274,NA,83609.8348283211,NA,NA,NA
884.579956054688,1.477477,4567394.35736071,4564948.19146801,4761208.03231256,4533866.90055854,4471200.5188966
884.599731445312,0.69669074,NA,1631086.77926186,NA,NA,NA
884.601501464844,0.70990042,1185945.3981307,3628872.95286716,3558151.44859895,1212326.04528761,1796580.71665675
884.641662597656,0.67488339,2800015.9956927,2945434.57191297,3100023.56940781,2836595.05795706,2954165.1672626
884.650955200196,1.6326608,1103572.07519196,NA,NA,1104092.85080102,NA
884.69287109375,1.2520557,NA,6048165.20042654,NA,NA,NA
884.707153320312,1.46228865,2057574.89011369,NA,NA,NA,2125483.74772116
884.715026855469,1.5456981,5573767.74902423,5520188.46895125,5568752.76432465,5277393.83813245,5317934.58920949
884.736053466797,1.4054231,7525946.46458203,NA,NA,328585.638526126,7275484.30793543
884.778564453125,1.9195466,NA,45347200.5487058,NA,44934431.9084546,45222847.5713512
884.890014648438,0.67480479,2374796.04874839,2208962.28289335,2372208.89730609,2106717.46605046,2317598.05778413
885.012283325196,1.9930961,1411148.79765136,NA,NA,NA,1425319.44559732
885.136291503906,0.65074504,2291660.84420101,2181325.0660079,2459477.4096191,2199542.87501472,2487510.9372671
885.384582519531,0.67263053,NA,NA,NA,1396123.50127592,NA
885.390243530273,0.64750617,1405800.64460693,1170567.28414234,1299804.9045732,NA,1439479.20919391
885.548706054688,1.6712728,1145282.52785597,1154144.22645785,1356689.94910516,1096784.44805177,961491.90469404
885.556274414062,0.96537707,9954619.80671553,9562365.94344807,9252010.65972983,10233211.1559527,10714785.7150429
885.584136962891,1.4763938,NA,2268136.3403852,2178061.16368893,NA,NA
885.604736328125,0.73065487,596409.734598789,557869.940448667,NA,NA,NA
885.605194091797,0.75586004,2015500.19692167,1990790.48835346,757682.482029548,472659.344327835,1491617.80532569
885.640808105469,0.67812694,NA,633934.675128199,NA,NA,1002034.02694866
885.653747558594,0.73835643,821968.837253924,NA,NA,NA,NA
885.676177978516,1.6734614,11055178.8294142,10539225.1061131,10485851.1338667,10334159.2930116,10411145.4677439
885.718627929688,1.5413209,3144150.65667853,3557067.12883809,3082450.08771863,3468550.43673314,3448982.74674818
885.760986328125,1.7522491,722656.914933821,639100.653507961,933054.336683014,809919.591222607,735497.93340293
885.789489746094,1.9352766,27552122.7539401,28056335.7213729,27858425.6989264,28312770.5067182,28485267.8545056
885.878631591797,0.672697305,806555.391218619,770760.832573915,763937.591376023,NA,711627.876976137
885.8857421875,0.67263053,NA,NA,NA,595684.98378912,NA
885.987731933594,0.69316444,NA,NA,NA,1073072.51733353,NA
886.133422851562,0.67046125,628247.027316379,871131.002263295,825399.916843576,703514.57092891,763702.040984054
886.553939819336,1.4808913,1495679.23644975,865353.396864447,1299107.37218156,1742759.59717908,1427653.73513321
886.5595703125,1.7150646,470635.145072201,390155.730536731,783665.734360684,639083.866742721,664621.720797962
886.596435546875,1.0836316,2934116.81863031,2938788.75016623,2719861.40334759,3504142.33238794,3591026.3109751
886.603607177734,0.50851617,391524.736207777,307924.999739351,287602.585380902,124804.914859981,585968.949867168
886.638977050781,0.69316444,NA,NA,NA,1118849.60109436,NA
886.648345947266,0.694518725,1571118.00959929,1361515.54098209,1435929.89434074,NA,1227093.49928585
886.660186767578,1.6272748,NA,424146.466776844,NA,NA,NA
886.681945800781,1.6732778,7218081.2236031,7349834.87860119,7350617.42590743,6840673.45794199,6933956.05196288
886.723815917969,1.5494494,NA,NA,NA,1162674.13245752,NA
886.735626220703,1.6282836,1329618.54356457,2313958.77941288,2443986.68359688,2450190.48600417,2317165.74978347
886.79443359375,1.9352766,12169119.2334517,12318537.048924,12403692.1492721,12383255.2894527,12305737.1666866
886.977416992188,0.65514112,NA,NA,837059.502077119,NA,NA
887.050231933594,1.8450023,1500456.18763739,1925360.65848267,1467037.66890506,1561573.09938464,2388482.22768389
887.312591552734,0.65405526,576127.961582636,482631.781792534,NA,NA,NA
887.553894042969,1.48194945,1048491.80111413,1261165.50742285,1343192.90647443,NA,1186835.85539082
887.566772460938,1.0764937,15301137.5286055,14645848.5242427,14440154.5434221,14859579.5576748,14701649.887797
887.610656738281,0.57635342,NA,NA,138071.653233853,NA,NA
887.64453125,0.68364233,1318459.78571325,1261815.38538928,1218666.85973874,1375840.08698894,1092039.443563
887.688140869141,1.6756499,2410593.63574233,NA,NA,NA,NA
887.738342285156,1.6275226,NA,NA,NA,NA,1547802.59716514
887.788146972656,1.8159337,1320715.90247104,1381232.20628782,1406902.57752891,1413377.49421708,1250135.37250917
887.801803588867,1.93627425,NA,3288848.20936829,3487231.8149806,NA,NA
887.895446777344,0.68730928,1290815.81583813,NA,NA,1255295.96603584,NA
888.057739257812,1.9960794,2114737.44511501,NA,NA,2204570.53079458,NA
888.147521972656,0.68659887,2100567.6027654,2192114.10037198,1855299.43504206,2226829.44710803,2210985.27280176
888.389694213867,0.655124455,2723798.66077248,2549942.23385026,2584846.5675864,2494873.04224458,NA
888.396606445312,0.68582658,NA,NA,NA,NA,2456776.08678502
888.56965637207,1.32109445,2737716.09007036,8197844.39155655,2880556.32950438,2653663.26420717,2628298.0004047
888.576721191406,2.0047671,577279.156249477,755535.706997696,504567.343038658,533567.231443123,520382.953069614
888.638916015625,0.65300261,2666524.33125854,2608158.10443693,NA,NA,2528631.24450834
888.645446777344,0.65293354,NA,NA,NA,2308326.78079561,NA
